Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.434997,[49 81] ; [242  74],[84.8206278 45.1793722] ; [206.1793722 109.8206278],1
a6,1,0.0,49.537924,[59 71] ; [251  66],[90.15659955 39.84340045] ; [219.84340045  97.15659955],1
d5,1,4.8e-05,16.525981,[85 45] ; [263  54],[101.20805369  28.79194631] ; [246.79194631  70.20805369],1
a2,1,0.000153,14.340345,[ 10 120] ; [ 73 244],[ 24.13870246 105.86129754] ; [ 58.86129754 258.13870246],1
u1,1,0.000958,10.907378,[  6 124] ; [ 51 266],[ 16.57718121 113.42281879] ; [ 40.42281879 276.57718121],1
v2,1,0.002958,8.833018,[54 72] ; [178 126],[67.98139535 58.01860465] ; [164.01860465 139.98139535],0
d4,1,0.005545,7.692432,[89 40] ; [257  60],[100.07623318  28.92376682] ; [245.92376682  71.07623318],0
b1,1,0.006757,7.336368,[59 71] ; [101 216],[46.53243848 83.46756152] ; [113.46756152 203.53243848],0
d1,1,0.010336,6.57608,[54 76] ; [174 143],[66.30872483 63.69127517] ; [161.69127517 155.30872483],0
s5,1,0.012231,6.277062,[32 92] ; [ 48 262],[ 22.85714286 101.14285714] ; [ 57.14285714 252.85714286],0
r1,1,0.017826,5.613141,[90 40] ; [251  64],[99.61797753 30.38202247] ; [241.38202247  73.61797753],0
p2,1,0.029566,4.734359,[95 33] ; [263  53],[103.20720721  24.79279279] ; [254.79279279  61.20720721],0
s3,1,0.046872,3.949978,[40 89] ; [ 69 244],[31.81221719 97.18778281] ; [ 77.18778281 235.81221719],0
b5,1,0.052032,3.774738,[70 60] ; [202 115],[79.10514541 50.89485459] ; [192.89485459 124.10514541],0
p10,1,0.056544,3.635956,[86 41] ; [238  73],[93.94520548 33.05479452] ; [230.05479452  80.94520548],0
r4,1,0.089045,2.891552,[112  18] ; [290  27],[116.91275168  13.08724832] ; [285.08724832  31.91275168],0
a3,1,0.092538,2.829651,[77 52] ; [215 101],[84.64719101 44.35280899] ; [207.35280899 108.64719101],0
u3,1,0.100298,2.700803,[22 31] ; [56 45],[26.84415584 26.15584416] ; [51.15584416 49.84415584],0
b3,1,0.14126,2.164178,[32 42] ; [ 62 123],[26.85714286 47.14285714] ; [ 67.14285714 117.85714286],0
b2,1,0.14126,2.164178,[32 42] ; [ 62 123],[26.85714286 47.14285714] ; [ 67.14285714 117.85714286],0
s1,1,0.143057,2.144767,[  5 124] ; [  5 308],[  2.91855204 126.08144796] ; [  7.08144796 305.91855204],0
n3,1,0.148592,2.086648,[29  5] ; [53 20],[26.05607477  7.94392523] ; [55.94392523 17.05607477],0
u2,1,0.152246,2.049604,[23 29] ; [57 44],[27.18954248 24.81045752] ; [52.81045752 48.18954248],0
p4,1,0.152665,2.045417,[59 68] ; [170 145],[65.79864253 61.20135747] ; [163.20135747 151.79864253],0
a5,1,0.158202,1.991324,[83 47] ; [224  93],[89.28411633 40.71588367] ; [217.71588367  99.28411633],0
v4,1,0.161844,1.956907,[116  12] ; [298  18],[119.35135135   8.64864865] ; [294.64864865  21.35135135],0
p8,1,0.171004,1.874117,[57 70] ; [162 149],[63.5 63.5] ; [155.5 155.5],0
n2,1,0.1722,1.863684,[29  8] ; [48 25],[25.9 11.1] ; [51.1 21.9],0
v1,1,0.17372,1.850543,[54 73] ; [154 156],[60.44851259 66.55148741] ; [147.55148741 162.44851259],0
