Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.020918,5.333576,[22 34] ; [69 50],[29.12 26.88] ; [61.88 57.12],0
v1,1,0.025816,4.968321,[29 26] ; [40 75],[22.32352941 32.67647059] ; [46.67647059 68.32352941],0
s8,1,0.034673,4.461196,[24 32] ; [32 87],[17.92 38.08] ; [38.08 80.92],0
p11,1,0.037557,4.324959,[42 14] ; [70 49],[35.84 20.16] ; [76.16 42.84],0
s7,1,0.038238,4.2944,[24 29] ; [33 81],[18.08982036 34.91017964] ; [38.91017964 75.08982036],0
p4,1,0.042195,4.12735,[31 25] ; [46 72],[24.7816092 31.2183908] ; [52.2183908 65.7816092],0
p7,1,0.054149,3.70809,[33 19] ; [54 60],[27.25301205 24.74698795] ; [59.74698795 54.25301205],0
s3,1,0.074586,3.179092,[33 23] ; [52 65],[27.51445087 28.48554913] ; [57.48554913 59.51445087],0
b3,1,0.075973,3.149018,[13 17] ; [13 40],[ 9.39759036 20.60240964] ; [16.60240964 36.39759036],0
b2,1,0.075973,3.149018,[13 17] ; [13 40],[ 9.39759036 20.60240964] ; [16.60240964 36.39759036],0
p6,1,0.082088,3.02306,[17 38] ; [22 94],[12.54385965 42.45614035] ; [26.45614035 89.54385965],0
b1,1,0.099773,2.70917,[23 33] ; [34 85],[18.24 37.76] ; [38.76 80.24],0
p9,1,0.114679,2.488528,[47  8] ; [86 29],[43.02941176 11.97058824] ; [89.97058824 25.02941176],0
s2,1,0.126,2.341111,[29 27] ; [47 72],[24.32 31.68] ; [51.68 67.32],0
p8,1,0.145203,2.121937,[30 24] ; [51 66],[25.57894737 28.42105263] ; [55.42105263 61.57894737],0
d3,1,0.155898,2.013568,[38 17] ; [94 25],[41.72413793 13.27586207] ; [90.27586207 28.72413793],0
n6,1,0.162144,1.954114,[40 15] ; [73 45],[35.92485549 19.07514451] ; [77.07514451 40.92485549],0
v4,1,0.173504,1.852404,[54  2] ; [106  11],[51.79190751  4.20809249] ; [108.20809249   8.79190751],0
s4,1,0.176761,1.824644,[17 39] ; [25 94],[13.44 42.56] ; [28.56 90.44],0
a4,1,0.18941,1.722197,[20 36] ; [31 88],[16.32 39.68] ; [34.68 84.32],0
r4,1,0.194835,1.680672,[48  8] ; [92 27],[44.8 11.2] ; [95.2 23.8],0
n3,1,0.224759,1.473724,[11  9] ; [29 12],[13.1147541  6.8852459] ; [26.8852459 14.1147541],0
s6,1,0.242916,1.363592,[37 19] ; [67 51],[33.47126437 22.52873563] ; [70.52873563 47.47126437],0
a3,1,0.260729,1.264881,[37 19] ; [68 51],[33.6 22.4] ; [71.4 47.6],0
p3,1,0.268379,1.225014,[23 33] ; [38 79],[19.74566474 36.25433526] ; [41.25433526 75.74566474],0
d5,1,0.27051,1.214159,[40 16] ; [94 25],[42.88 13.12] ; [91.12 27.88],0
p10,1,0.287485,1.131361,[43 12] ; [81 34],[40.11764706 14.88235294] ; [83.88235294 31.11764706],0
a8,1,0.325485,0.966778,[ 3 48] ; [  3 107],[ 1.90062112 49.09937888] ; [  4.09937888 105.90062112],0
s5,1,0.333738,0.934338,[13 42] ; [36 81],[15.66860465 39.33139535] ; [33.33139535 83.66860465],0
n2,1,0.347841,0.881316,[14  6] ; [23 17],[12.33333333  7.66666667] ; [24.66666667 15.33333333],0
a2,1,0.367194,0.813138,[11 45] ; [ 17 102],[ 8.96 47.04] ; [19.04 99.96],0
v2,1,0.397795,0.714982,[30 23] ; [55 56],[27.4695122 25.5304878] ; [57.5304878 53.4695122],0
p5,1,0.402729,0.700163,[ 2 53] ; [  8 109],[ 3.19767442 51.80232558] ; [  6.80232558 110.19767442],0
s1,1,0.423044,0.641842,[ 1 54] ; [  5 114],[ 1.89655172 53.10344828] ; [  4.10344828 114.89655172],0
d2,1,0.452603,0.564125,[17 39] ; [43 76],[19.2 36.8] ; [40.8 78.2],0
d4,1,0.460615,0.5444,[44 12] ; [99 20],[45.76 10.24] ; [97.24 21.76],0
r3,1,0.491548,0.473135,[52  3] ; [109  10],[50.8908046  4.1091954] ; [110.1091954   8.8908046],0
n1,1,0.493158,0.469629,[ 6 14] ; [ 9 32],[ 4.91803279 15.08196721] ; [10.08196721 30.91803279],0
p1,1,0.496666,0.462054,[ 2 54] ; [  7 109],[ 2.93023256 53.06976744] ; [  6.06976744 109.93023256],0
v3,1,0.532406,0.389797,[14 40] ; [34 77],[15.70909091 38.29090909] ; [32.29090909 78.70909091],0
u3,1,0.682598,0.167216,[11  8] ; [31 18],[11.73529412  7.26470588] ; [30.26470588 18.73529412],0
u1,1,0.719559,0.128915,[ 6 50] ; [ 15 104],[ 6.72 49.28] ; [ 14.28 104.72],0
