Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000516,12.057134,[34 12] ; [17 28],[25.78021978 20.21978022] ; [25.21978022 19.78021978],1
s7,1,0.00088,11.064086,[21 24] ; [ 6 37],[13.80681818 31.19318182] ; [13.19318182 29.80681818],1
p8,1,0.003155,8.715415,[30 15] ; [16 29],[23. 22.] ; [23. 22.],0
s8,1,0.004741,7.975537,[17 29] ; [ 5 39],[11.24444444 34.75555556] ; [10.75555556 33.24444444],0
s6,1,0.011392,6.403162,[29 17] ; [16 28],[23. 23.] ; [22. 22.],0
v3,1,0.011798,6.340989,[16 28] ; [ 6 39],[10.87640449 33.12359551] ; [11.12359551 33.87640449],0
s3,1,0.035456,4.423077,[31 15] ; [21 25],[26. 20.] ; [26. 20.],0
p5,1,0.045785,3.989493,[ 6 39] ; [ 1 45],[ 3.46153846 41.53846154] ; [ 3.53846154 42.46153846],0
s2,1,0.083998,2.985801,[21 25] ; [13 33],[17. 29.] ; [17. 29.],0
a5,1,0.094041,2.80381,[29 17] ; [21 25],[25. 21.] ; [25. 21.],0
u1,1,0.108128,2.581369,[ 8 38] ; [ 3 43],[ 5.5 40.5] ; [ 5.5 40.5],0
d5,1,0.111546,2.532174,[32 14] ; [24 21],[28.30769231 17.69230769] ; [27.69230769 17.30769231],0
n1,1,0.119358,2.425726,[7 5] ; [ 5 12],[4.96551724 7.03448276] ; [7.03448276 9.96551724],0
p3,1,0.142023,2.155906,[24 22] ; [17 29],[20.5 25.5] ; [20.5 25.5],0
u3,1,0.151578,2.056294,[12  9] ; [ 9 16],[ 9.58695652 11.41304348] ; [11.41304348 13.58695652],0
p1,1,0.175451,1.835744,[ 4 42] ; [ 1 44],[ 2.52747253 43.47252747] ; [ 2.47252747 42.52747253],0
a4,1,0.18207,1.780645,[18 28] ; [12 34],[15. 31.] ; [15. 31.],0
v2,1,0.20037,1.639676,[22 23] ; [16 29],[19. 26.] ; [19. 26.],0
s4,1,0.200463,1.638998,[ 8 37] ; [ 4 42],[ 5.93406593 39.06593407] ; [ 6.06593407 39.93406593],0
s5,1,0.212723,1.552795,[13 32] ; [ 8 37],[10.5 34.5] ; [10.5 34.5],0
d1,1,0.282947,1.152882,[20 26] ; [15 31],[17.5 28.5] ; [17.5 28.5],0
n3,1,0.290347,1.118012,[8 4] ; [15  3],[9.2 2.8] ; [13.8  4.2],0
a1,1,0.306556,1.045455,[ 3 43] ; [ 1 45],[ 2. 44.] ; [ 2. 44.],0
v4,1,0.308306,1.037917,[40  6] ; [42  3],[41.45054945  4.54945055] ; [40.54945055  4.45054945],0
p2,1,0.328236,0.955844,[37  9] ; [33 13],[35. 11.] ; [35. 11.],0
n4,1,0.345991,0.888108,[30 16] ; [25 20],[27.8021978 18.1978022] ; [27.1978022 17.8021978],0
n6,1,0.371093,0.8,[32 13] ; [28 17],[30. 15.] ; [30. 15.],0
v1,1,0.431952,0.617569,[19 27] ; [15 30],[17.18681319 28.81318681] ; [16.81318681 28.18681319],0
