Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000282,13.183208,[61  6] ; [52 27],[51.85616438 15.14383562] ; [61.14383562 17.85616438],1
r4,1,0.001061,10.717457,[54 14] ; [43 37],[44.56756757 23.43243243] ; [52.43243243 27.56756757],0
p10,1,0.001323,10.309675,[25 43] ; [11 68],[16.65306122 51.34693878] ; [19.34693878 59.65306122],0
n6,1,0.00474,7.975871,[50 17] ; [41 38],[41.76027397 25.23972603] ; [49.23972603 29.76027397],0
p2,1,0.005256,7.789101,[42 26] ; [31 49],[33.54054054 34.45945946] ; [39.45945946 40.54054054],0
v4,1,0.006416,7.429513,[59  8] ; [54 24],[52.2137931 14.7862069] ; [60.7862069 17.2137931],0
r1,1,0.018573,5.541232,[55 13] ; [50 29],[48.57142857 19.42857143] ; [56.42857143 22.57142857],0
b4,1,0.019615,5.445807,[50 18] ; [44 36],[43.18918919 24.81081081] ; [50.81081081 29.18918919],0
a1,1,0.054795,3.688302,[ 2 66] ; [ 9 71],[ 5.05405405 62.94594595] ; [ 5.94594595 74.05405405],0
s7,1,0.069592,3.292608,[21 44] ; [14 60],[16.36690647 48.63309353] ; [18.63309353 55.36690647],0
b1,1,0.075782,3.153115,[30 38] ; [47 33],[35.37837838 32.62162162] ; [41.62162162 38.37837838],0
n4,1,0.080342,3.057961,[49 19] ; [46 33],[43.94557823 24.05442177] ; [51.05442177 27.94557823],0
p7,1,0.084168,2.982516,[29 38] ; [23 55],[24.02758621 42.97241379] ; [27.97241379 50.02758621],0
u2,1,0.095414,2.780573,[16 12] ; [11 20],[12.81355932 15.18644068] ; [14.18644068 16.81355932],0
s2,1,0.096091,2.769247,[24 42] ; [19 61],[19.43835616 46.56164384] ; [23.56164384 56.43835616],0
r2,1,0.123868,2.367722,[61  7] ; [62 15],[57.68275862 10.31724138] ; [65.31724138 11.68275862],0
a6,1,0.124912,2.354628,[45 23] ; [43 37],[40.43243243 27.56756757] ; [47.56756757 32.43243243],0
n1,1,0.164299,1.934211,[ 4 15] ; [15 23],[ 6.33333333 12.66666667] ; [12.66666667 25.33333333],0
p4,1,0.194309,1.684638,[27 41] ; [23 55],[23.28767123 44.71232877] ; [26.71232877 51.28767123],0
n3,1,0.201188,1.633732,[13  7] ; [17 19],[10.71428571  9.28571429] ; [19.28571429 16.71428571],0
b2,1,0.21505,1.537098,[ 9 35] ; [15 32],[11.6043956 32.3956044] ; [12.3956044 34.6043956],0
b3,1,0.21505,1.537098,[ 9 35] ; [15 32],[11.6043956 32.3956044] ; [12.3956044 34.6043956],0
