Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.0,32.995141,[78  3] ; [50 35],[62.45783133 18.54216867] ; [65.54216867 19.45783133],1
r2,1,0.0,31.861117,[75  5] ; [45 37],[59.25925926 20.74074074] ; [60.74074074 21.25925926],1
n6,1,2.1e-05,18.099152,[70 11] ; [48 37],[57.57831325 23.42168675] ; [60.42168675 24.57831325],1
p9,1,0.000188,13.947449,[68 12] ; [48 34],[57.28395062 22.71604938] ; [58.71604938 23.28395062],1
p10,1,0.000398,12.542734,[61 19] ; [41 42],[50.06134969 29.93865031] ; [51.93865031 31.06134969],1
p11,1,0.00086,11.106716,[64 17] ; [47 39],[53.83832335 27.16167665] ; [57.16167665 28.83832335],1
p2,1,0.00108,10.685829,[63 18] ; [45 39],[53.01818182 27.98181818] ; [54.98181818 29.01818182],0
b1,1,0.00116,10.553143,[25 56] ; [48 38],[35.40718563 45.59281437] ; [37.59281437 48.40718563],0
a7,1,0.002531,9.118194,[54 26] ; [38 48],[44.3373494 35.6626506] ; [47.6626506 38.3373494],0
b5,1,0.005251,7.790742,[61 20] ; [47 39],[52.38323353 28.61676647] ; [55.61676647 30.38323353],0
a1,1,0.006808,7.323064,[ 1 80] ; [10 76],[ 5.33532934 75.66467066] ; [ 5.66467066 80.33532934],0
p7,1,0.01268,6.213278,[47 33] ; [33 51],[39.02439024 40.97560976] ; [40.97560976 43.02439024],0
s6,1,0.014591,5.965183,[39 41] ; [26 60],[31.3253012 48.6746988] ; [33.6746988 52.3253012],0
p3,1,0.021541,5.282483,[35 46] ; [22 62],[27.98181818 53.01818182] ; [29.01818182 54.98181818],0
s8,1,0.024004,5.094367,[24 57] ; [13 73],[17.94610778 63.05389222] ; [19.05389222 66.94610778],0
n3,1,0.037788,4.314543,[18  3] ; [22 15],[14.48275862  6.51724138] ; [25.51724138 11.48275862],0
n2,1,0.04051,4.196416,[17  4] ; [20 17],[13.39655172  7.60344828] ; [23.60344828 13.39655172],0
a6,1,0.064091,3.428226,[52 29] ; [43 43],[46.07784431 34.92215569] ; [48.92215569 37.07784431],0
d5,1,0.082029,3.024242,[56 24] ; [49 37],[50.60240964 29.39759036] ; [54.39759036 31.60240964],0
v3,1,0.09149,2.847956,[26 54] ; [18 68],[21.20481928 58.79518072] ; [22.79518072 63.20481928],0
p4,1,0.11071,2.544054,[39 41] ; [31 54],[33.93939394 46.06060606] ; [36.06060606 48.93939394],0
u1,1,0.112023,2.525441,[ 1 80] ; [ 5 81],[ 2.91017964 78.08982036] ; [ 3.08982036 82.91017964],0
s3,1,0.124021,2.365785,[33 47] ; [25 59],[28.29268293 51.70731707] ; [29.70731707 54.29268293],0
p8,1,0.125455,2.347858,[35 45] ; [27 57],[30.24390244 49.75609756] ; [31.75609756 52.24390244],0
p6,1,0.149671,2.075596,[22 57] ; [15 67],[18.1552795 60.8447205] ; [18.8447205 63.1552795],0
a8,1,0.187966,1.733492,[ 9 67] ; [ 5 79],[ 6.65 69.35] ; [ 7.35 76.65],0
p12,1,0.22701,1.459499,[ 5 76] ; [ 2 82],[ 3.43636364 77.56363636] ; [ 3.56363636 80.43636364],0
b4,1,0.242646,1.365153,[45 36] ; [40 46],[41.22754491 39.77245509] ; [43.77245509 42.22754491],0
s4,1,0.332768,0.938097,[ 9 72] ; [14 72],[11.15568862 69.84431138] ; [11.84431138 74.15568862],0
s7,1,0.436582,0.605251,[22 55] ; [19 63],[19.85534591 57.14465409] ; [21.14465409 60.85534591],0
p1,1,0.45062,0.569091,[ 5 76] ; [ 8 78],[ 6.30538922 74.69461078] ; [ 6.69461078 79.30538922],0
v1,1,0.469508,0.523134,[29 50] ; [26 57],[26.82098765 52.17901235] ; [28.17901235 54.82098765],0
a5,1,0.478535,0.502199,[37 44] ; [44 42],[39.28742515 41.71257485] ; [41.71257485 44.28742515],0
d3,1,0.490517,0.475392,[41 39] ; [39 46],[38.78787879 41.21212121] ; [41.21212121 43.78787879],0
d4,1,0.5155,0.422887,[52 29] ; [51 35],[49.95808383 31.04191617] ; [53.04191617 32.95808383],0
b2,1,0.525461,0.403162,[15 36] ; [18 33],[16.5 34.5] ; [16.5 34.5],0
b3,1,0.525461,0.403162,[15 36] ; [18 33],[16.5 34.5] ; [16.5 34.5],0
u3,1,0.561738,0.336705,[13 23] ; [11 26],[11.83561644 24.16438356] ; [12.16438356 24.83561644],0
u2,1,0.566249,0.328999,[16 20] ; [14 23],[14.79452055 21.20547945] ; [15.20547945 21.79452055],0
