Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,182.383683,[586   8] ; [11 12],[574.74554295  19.25445705] ; [22.25445705  0.74554295],1
r3,1,0.0,103.000725,[587   8] ; [14  8],[579.57050243  15.42949757] ; [21.42949757  0.57050243],1
v4,1,0.0,67.279508,[584  11] ; [15  7],[577.64181524  17.35818476] ; [21.35818476  0.64181524],1
p8,1,0.004639,8.014932,[354 232] ; [ 8 17],[347.18821604 238.81178396] ; [14.81178396 10.18821604],0
a6,1,0.009017,6.819497,[430 166] ; [12 13],[424.20611916 171.79388084] ; [17.79388084  7.20611916],0
n4,1,0.010711,6.512605,[481 114] ; [15 10],[476. 119.] ; [20.  5.],0
a7,1,0.011576,6.374657,[457 139] ; [13 11],[451.80645161 144.19354839] ; [18.19354839  5.80645161],0
p7,1,0.012251,6.274193,[416 167] ; [12 13],[410.40131579 172.59868421] ; [17.59868421  7.40131579],0
d1,1,0.016588,5.739484,[380 217] ; [10 15],[374.32475884 222.67524116] ; [15.67524116  9.32475884],0
p9,1,0.017018,5.694508,[515  73] ; [17  7],[511.1372549  76.8627451] ; [20.8627451  3.1372549],0
p11,1,0.018254,5.571595,[493 104] ; [16  9],[488.54180064 108.45819936] ; [20.45819936  4.54180064],0
a5,1,0.02686,4.899789,[470 127] ; [15 10],[465.50643087 131.49356913] ; [19.49356913  5.50643087],0
b4,1,0.028222,4.814451,[346 251] ; [20  5],[351.28938907 245.71061093] ; [14.71061093 10.28938907],0
n5,1,0.028546,4.794814,[460 133] ; [14 10],[455.5623987 137.4376013] ; [18.4376013  5.5623987],0
d2,1,0.030556,4.677734,[308 288] ; [ 7 17],[302.80645161 293.19354839] ; [12.19354839 11.80645161],0
s6,1,0.032431,4.575571,[413 173] ; [12 12],[408.27868852 177.72131148] ; [16.72131148  7.27868852],0
s2,1,0.033863,4.501592,[313 278] ; [ 7 16],[308.01302932 282.98697068] ; [11.98697068 11.01302932],0
