Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000517,12.052576,[21 30] ; [ 6 47],[13.24038462 37.75961538] ; [13.75961538 39.24038462],1
d5,1,0.003537,8.507495,[47  6] ; [35 19],[40.61682243 12.38317757] ; [41.38317757 12.61682243],0
d1,1,0.004562,8.045258,[37 16] ; [23 31],[29.71962617 23.28037383] ; [30.28037383 23.71962617],0
r1,1,0.006655,7.3639,[44  8] ; [33 21],[37.77358491 14.22641509] ; [39.22641509 14.77358491],0
a5,1,0.011655,6.362639,[44  9] ; [33 21],[38.14018692 14.85981308] ; [38.85981308 15.14018692],0
a6,1,0.03475,4.457415,[38 15] ; [28 26],[32.69158879 20.30841121] ; [33.30841121 20.69158879],0
r2,1,0.0382,4.296112,[50  3] ; [43 10],[46.5  6.5] ; [46.5  6.5],0
r4,1,0.042956,4.097129,[48  5] ; [41 13],[44.08411215  8.91588785] ; [44.91588785  9.08411215],0
p12,1,0.047646,3.922425,[ 6 47] ; [ 1 53],[ 3.46728972 49.53271028] ; [ 3.53271028 50.46728972],0
a3,1,0.057155,3.618076,[37 16] ; [28 26],[32.19626168 20.80373832] ; [32.80373832 21.19626168],0
v1,1,0.066738,3.361474,[25 26] ; [17 37],[20.4 30.6] ; [21.6 32.4],0
u1,1,0.078812,3.089234,[10 43] ; [ 4 50],[ 6.93457944 46.06542056] ; [ 7.06542056 46.93457944],0
d3,1,0.122122,2.389887,[44  9] ; [38 16],[40.61682243 12.38317757] ; [41.38317757 12.61682243],0
a8,1,0.140369,2.173913,[ 2 48] ; [ 6 44],[ 4. 46.] ; [ 4. 46.],0
p6,1,0.207791,1.586752,[25 28] ; [19 35],[21.79439252 31.20560748] ; [22.20560748 31.79439252],0
d2,1,0.210018,1.5713,[27 26] ; [21 33],[23.77570093 29.22429907] ; [24.22429907 29.77570093],0
d4,1,0.242277,1.367296,[45  8] ; [41 13],[42.59813084 10.40186916] ; [43.40186916 10.59813084],0
b3,1,0.264953,1.24269,[11 21] ; [ 8 28],[ 8.94117647 23.05882353] ; [10.05882353 25.94117647],0
b2,1,0.264953,1.24269,[11 21] ; [ 8 28],[ 8.94117647 23.05882353] ; [10.05882353 25.94117647],0
a7,1,0.303685,1.057944,[41 12] ; [37 17],[38.63551402 14.36448598] ; [39.36448598 14.63551402],0
p1,1,0.336501,0.923718,[ 8 44] ; [ 5 49],[ 6.37735849 45.62264151] ; [ 6.62264151 47.37735849],0
n3,1,0.338426,0.916385,[11  2] ; [14  6],[9.84848485 3.15151515] ; [15.15151515  4.84848485],0
s4,1,0.344347,0.894181,[ 8 45] ; [12 42],[ 9.90654206 43.09345794] ; [10.09345794 43.90654206],0
p7,1,0.374924,0.78728,[33 20] ; [38 16],[35.1682243 17.8317757] ; [35.8317757 18.1682243],0
n4,1,0.386989,0.748382,[25 28] ; [21 33],[22.78504673 30.21495327] ; [23.21495327 30.78504673],0
p5,1,0.387588,0.746495,[ 4 49] ; [ 2 52],[ 2.97196262 50.02803738] ; [ 3.02803738 50.97196262],0
a2,1,0.436553,0.605325,[12 41] ; [ 9 45],[10.40186916 42.59813084] ; [10.59813084 43.40186916],0
s3,1,0.43706,0.603989,[29 24] ; [25 28],[27. 26.] ; [27. 26.],0
p9,1,0.573136,0.317463,[38 15] ; [36 18],[36.65420561 16.34579439] ; [37.34579439 16.65420561],0
a4,1,0.602798,0.270796,[19 34] ; [22 32],[20.30841121 32.69158879] ; [20.69158879 33.30841121],0
p8,1,0.628163,0.23456,[28 25] ; [26 28],[26.74766355 26.25233645] ; [27.25233645 26.74766355],0
u3,1,0.630843,0.23092,[12  4] ; [17  8],[11.31707317  4.68292683] ; [17.68292683  7.31707317],0
s8,1,0.635255,0.225002,[21 32] ; [19 35],[19.81308411 33.18691589] ; [20.18691589 33.81308411],0
p2,1,0.667743,0.184253,[43 10] ; [42 12],[42.10280374 10.89719626] ; [42.89719626 11.10280374],0
s5,1,0.674424,0.176471,[16 35] ; [18 33],[17. 34.] ; [17. 34.],0
u2,1,0.680264,0.169828,[10  6] ; [14 11],[9.36585366 6.63414634] ; [14.63414634 10.36585366],0
n2,1,0.706082,0.142222,[8 4] ; [12  8],[7.5 4.5] ; [12.5  7.5],0
a1,1,0.714807,0.133523,[ 3 50] ; [ 4 50],[ 3.46728972 49.53271028] ; [ 3.53271028 50.46728972],0
n1,1,0.71615,0.132212,[4 9] ; [ 5 15],[3.54545455 9.45454545] ; [ 5.45454545 14.54545455],0
p10,1,0.733569,0.11586,[36 17] ; [35 19],[35.1682243 17.8317757] ; [35.8317757 18.1682243],0
s7,1,0.744542,0.106174,[21 31] ; [19 32],[20.19417476 31.80582524] ; [19.80582524 31.19417476],0
b1,1,0.759137,0.094012,[22 31] ; [24 30],[22.78504673 30.21495327] ; [23.21495327 30.78504673],0
p3,1,0.782213,0.076417,[31 22] ; [33 21],[31.70093458 21.29906542] ; [32.29906542 21.70093458],0
n6,1,0.794936,0.067551,[34 18] ; [34 20],[33.35849057 18.64150943] ; [34.64150943 19.35849057],0
s6,1,0.840377,0.040566,[34 19] ; [33 20],[33.5 19.5] ; [33.5 19.5],0
s2,1,0.845866,0.03779,[26 27] ; [25 28],[25.5 27.5] ; [25.5 27.5],0
p11,1,0.889717,0.019227,[36 17] ; [36 18],[35.6635514 17.3364486] ; [36.3364486 17.6635514],0
