Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,49.994698,[84 30] ; [ 85 166],[52.78356164 61.21643836] ; [116.21643836 134.78356164],1
v1,1,0.00085,11.12935,[59 56] ; [ 85 172],[44.51612903 70.48387097] ; [ 99.48387097 157.51612903],1
r1,1,0.004423,8.101584,[95 20] ; [180  83],[83.66402116 31.33597884] ; [191.33597884  71.66402116],0
s8,1,0.005086,7.848454,[44 71] ; [ 64 201],[32.68421053 82.31578947] ; [ 75.31578947 189.68421053],0
d1,1,0.008019,7.029115,[67 49] ; [114 151],[55.10761155 60.89238845] ; [125.89238845 139.10761155],0
s2,1,0.009404,6.744359,[57 58] ; [ 93 170],[45.63492063 69.36507937] ; [104.36507937 158.63492063],0
d3,1,0.012793,6.197559,[83 33] ; [154 111],[72.15748031 43.84251969] ; [164.84251969 100.15748031],0
r2,1,0.015329,5.878287,[107   7] ; [219  39],[99.90322581 14.09677419] ; [226.09677419  31.90322581],0
r4,1,0.020199,5.394615,[98 18] ; [195  70],[89.20734908 26.79265092] ; [203.79265092  61.20734908],0
a7,1,0.027256,4.874501,[89 26] ; [175  90],[79.89473684 35.10526316] ; [184.10526316  80.89473684],0
d4,1,0.034855,4.452261,[96 19] ; [194  70],[87.99472296 27.00527704] ; [202.00527704  61.99472296],0
s7,1,0.051052,3.806558,[46 64] ; [ 80 176],[37.86885246 72.13114754] ; [ 88.13114754 167.86885246],0
d2,1,0.055901,3.654999,[57 58] ; [103 161],[48.54881266 66.45118734] ; [111.45118734 152.54881266],0
s6,1,0.062852,3.460484,[69 43] ; [134 128],[60.79144385 51.20855615] ; [142.20855615 119.79144385],0
n1,1,0.064607,3.414995,[ 7 26] ; [37 58],[11.34375 21.65625] ; [32.65625 62.34375],0
v4,1,0.067099,3.35259,[106   9] ; [222  38],[100.58666667  14.41333333] ; [227.41333333  32.58666667],0
a2,1,0.067147,3.351416,[27 89] ; [ 41 224],[20.70341207 95.29658793] ; [ 47.29658793 217.70341207],0
a3,1,0.067998,3.330702,[83 33] ; [162 100],[75.18518519 40.81481481] ; [169.81481481  92.18518519],0
n6,1,0.075265,3.16429,[93 22] ; [190  73],[86.0978836 28.9021164] ; [196.9021164  66.0978836],0
n5,1,0.098843,2.724117,[81 33] ; [163  99],[73.9787234 40.0212766] ; [170.0212766  91.9787234],0
p5,1,0.108622,2.574159,[  7 109] ; [  7 256],[  4.28496042 111.71503958] ; [  9.71503958 253.28496042],0
b1,1,0.119473,2.424221,[35 81] ; [102 163],[41.71128609 74.28871391] ; [ 95.28871391 169.71128609],0
u2,1,0.119917,2.41841,[20 13] ; [45 55],[16.12781955 16.87218045] ; [48.87218045 51.12781955],0
r3,1,0.126267,2.337804,[106   9] ; [228  35],[101.61375661  13.38624339] ; [232.38624339  30.61375661],0
p4,1,0.148587,2.086695,[37 76] ; [ 67 196],[31.25531915 81.74468085] ; [ 72.74468085 190.25531915],0
p1,1,0.16846,1.896594,[  7 109] ; [  8 255],[  4.59102902 111.40897098] ; [ 10.40897098 252.59102902],0
