Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0001,15.132757,[120  24] ; [14 14],[112.18604651  31.81395349] ; [21.81395349  6.18604651],1
n5,1,0.000384,12.609384,[117  27] ; [14 14],[109.6744186  34.3255814] ; [21.3255814  6.6744186],1
r4,1,0.003217,8.68003,[135  10] ; [21  7],[130.75144509  14.24855491] ; [25.24855491  2.75144509],0
b1,1,0.004515,8.064058,[47 98] ; [17 11],[53.6416185 91.3583815] ; [10.3583815 17.6416185],0
r1,1,0.00894,6.834811,[126  18] ; [19  9],[121.39534884  22.60465116] ; [23.60465116  4.39534884],0
u3,1,0.070926,3.26147,[23 14] ; [10  1],[25.4375 11.5625] ; [7.5625 3.4375],0
u2,1,0.070926,3.26147,[23 14] ; [10  1],[25.4375 11.5625] ; [7.5625 3.4375],0
a2,1,0.077573,3.11504,[ 38 107] ; [ 3 25],[ 34.36416185 110.63583815] ; [ 6.63583815 21.36416185],0
u1,1,0.10436,2.637613,[ 29 116] ; [ 2 26],[ 25.98265896 119.01734104] ; [ 5.01734104 22.98265896],0
a4,1,0.116647,2.461771,[70 75] ; [ 9 19],[66.21387283 78.78612717] ; [12.78612717 15.21387283],0
s1,1,0.123741,2.369324,[  3 139] ; [ 2 24],[  4.22619048 137.77380952] ; [ 0.77380952 25.22619048],0
a3,1,0.136305,2.21918,[108  37] ; [17 11],[104.76878613  40.23121387] ; [20.23121387  7.76878613],0
v3,1,0.142513,2.150614,[62 80] ; [ 7 18],[58.67065868 83.32934132] ; [10.32934132 14.67065868],0
r3,1,0.151404,2.058051,[139   6] ; [25  3],[137.4566474   7.5433526] ; [26.5433526  1.4566474],0
s3,1,0.155028,2.022063,[108  36] ; [16 10],[105.03529412  38.96470588] ; [18.96470588  7.03529412],0
a5,1,0.159666,1.977386,[107  38] ; [17 11],[103.93063584  41.06936416] ; [20.06936416  7.93063584],0
b3,1,0.231587,1.431087,[35 60] ; [ 4 14],[32.78761062 62.21238938] ; [ 6.21238938 11.78761062],0
b2,1,0.231587,1.431087,[35 60] ; [ 4 14],[32.78761062 62.21238938] ; [ 6.21238938 11.78761062],0
