Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,27.029855,[ 60 337] ; [19 20],[ 71.93348624 325.06651376] ; [ 7.06651376 31.93348624],1
p12,1,1e-06,24.540641,[ 11 389] ; [ 8 34],[ 17.19457014 382.80542986] ; [ 1.80542986 40.19457014],1
p3,1,1.2e-05,19.16201,[168 234] ; [33 10],[181.57752809 220.42247191] ; [19.42247191 23.57752809],1
s7,1,8.8e-05,15.383195,[ 90 295] ; [20 18],[100.11820331 284.88179669] ; [ 9.88179669 28.11820331],1
p1,1,0.000373,12.662265,[ 24 378] ; [ 9 34],[ 29.81123596 372.18876404] ; [ 3.18876404 39.81123596],1
p4,1,0.000841,11.149311,[196 203] ; [32 10],[206.28571429 192.71428571] ; [21.71428571 20.28571429],1
s8,1,0.003261,8.655498,[ 90 312] ; [18 24],[ 97.78378378 304.21621622] ; [10.21621622 31.78378378],0
v3,1,0.003328,8.618451,[130 263] ; [23 18],[138.54608295 254.45391705] ; [14.45391705 26.54608295],0
p10,1,0.003885,8.33684,[286 112] ; [38  3],[293.74031891 104.25968109] ; [30.25968109 10.74031891],0
p8,1,0.005158,7.823302,[193 203] ; [30 12],[201.61643836 194.38356164] ; [21.38356164 20.61643836],0
p9,1,0.005319,7.767806,[305  93] ; [40  2],[312.06818182  85.93181818] ; [32.93181818  9.06818182],0
p6,1,0.014693,5.952874,[108 288] ; [19 23],[114.82191781 281.17808219] ; [12.17808219 29.82191781],0
s6,1,0.017741,5.621531,[173 228] ; [24 14],[179.9476082 221.0523918] ; [17.0523918 20.9476082],0
p7,1,0.020171,5.397045,[229 168] ; [32 10],[236.02961276 160.97038724] ; [24.97038724 17.02961276],0
n5,1,0.028753,4.782354,[270 130] ; [36  7],[276.2979684 123.7020316] ; [29.7020316 13.2979684],0
b3,1,0.045416,4.003114,[ 76 150] ; [17 16],[ 81.15057915 144.84942085] ; [11.84942085 21.15057915],0
b2,1,0.045416,4.003114,[ 76 150] ; [17 16],[ 81.15057915 144.84942085] ; [11.84942085 21.15057915],0
a5,1,0.095782,2.774417,[269 135] ; [34  9],[273.85234899 130.14765101] ; [29.14765101 13.85234899],0
v2,1,0.130869,2.28217,[199 191] ; [26 15],[203.5962877 186.4037123] ; [21.4037123 19.5962877],0
b5,1,0.133773,2.248168,[245 159] ; [21 22],[240.41163311 163.58836689] ; [25.58836689 17.41163311],0
p11,1,0.145089,2.123135,[308  96] ; [37  6],[311.81208054  92.18791946] ; [33.18791946  9.81208054],0
n4,1,0.147838,2.094414,[286 117] ; [35  8],[290.05156951 112.94843049] ; [30.94843049 12.05156951],0
a1,1,0.165467,1.92354,[ 12 392] ; [ 3 40],[ 13.55704698 390.44295302] ; [ 1.44295302 41.55704698],0
u1,1,0.167338,1.90663,[ 46 358] ; [ 8 35],[ 48.80536913 355.19463087] ; [ 5.19463087 37.80536913],0
v1,1,0.233843,1.417331,[184 213] ; [23 18],[187.62328767 209.37671233] ; [19.37671233 21.62328767],0
r2,1,0.249961,1.323519,[372  28] ; [37  5],[370.13574661  29.86425339] ; [38.86425339  3.13574661],0
n2,1,0.263856,1.248413,[71 34] ; [10  2],[72.69230769 32.30769231] ; [8.30769231 3.69230769],0
r3,1,0.265076,1.24205,[375  28] ; [38  5],[373.18161435  29.81838565] ; [39.81838565  3.18161435],0
s1,1,0.26757,1.229161,[  8 391] ; [ 2 41],[  9.02714932 389.97285068] ; [ 0.97285068 42.02714932],0
d3,1,0.336163,0.925008,[264 139] ; [25 18],[261.1367713 141.8632287] ; [27.8632287 15.1367713],0
n6,1,0.373589,0.791691,[325  79] ; [37  6],[327.17673378  76.82326622] ; [34.82326622  8.17673378],0
