Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,3e-05,17.422222,[78 12] ; [30 24],[67.5 22.5] ; [40.5 13.5],1
p4,1,0.001456,10.13322,[60 31] ; [20 32],[50.90909091 40.09090909] ; [29.09090909 22.90909091],0
p7,1,0.004342,8.13516,[64 26] ; [25 28],[56.01398601 33.98601399] ; [32.98601399 20.01398601],0
p3,1,0.005117,7.837681,[55 35] ; [20 34],[46.875 43.125] ; [28.125 25.875],0
s4,1,0.012033,6.305947,[ 3 87] ; [ 8 46],[ 6.875 83.125] ; [ 4.125 49.875],0
p11,1,0.023474,5.133096,[73 20] ; [33 21],[67.06122449 25.93877551] ; [38.93877551 15.06122449],0
p5,1,0.044672,4.030995,[18 73] ; [ 4 50],[13.80689655 77.19310345] ; [ 8.19310345 45.80689655],0
p9,1,0.046614,3.959278,[78 13] ; [39 15],[73.42758621 17.57241379] ; [43.57241379 10.42758621],0
p10,1,0.077298,3.120816,[77 13] ; [39 14],[73.00699301 16.99300699] ; [42.99300699 10.00699301],0
p6,1,0.086284,2.942362,[38 51] ; [15 38],[33.21830986 55.78169014] ; [19.78169014 33.21830986],0
b1,1,0.107277,2.593879,[40 53] ; [16 38],[35.42857143 57.57142857] ; [20.57142857 33.42857143],0
p8,1,0.14044,2.173127,[50 39] ; [23 30],[45.75352113 43.24647887] ; [27.24647887 25.75352113],0
v2,1,0.143163,2.143629,[74 19] ; [35 16],[70.39583333 22.60416667] ; [38.60416667 12.39583333],0
d5,1,0.150165,2.070574,[78 15] ; [40 14],[74.65306122 18.34693878] ; [43.34693878 10.65306122],0
b5,1,0.153853,2.03363,[61 32] ; [29 25],[56.93877551 36.06122449] ; [33.06122449 20.93877551],0
r4,1,0.185523,1.752815,[83 10] ; [44 10],[80.34693878 12.65306122] ; [46.65306122  7.34693878],0
s7,1,0.205964,1.599572,[36 49] ; [15 33],[32.59398496 52.40601504] ; [18.40601504 29.59398496],0
a3,1,0.227396,1.457076,[63 29] ; [42 12],[66.16438356 25.83561644] ; [38.83561644 15.16438356],0
n2,1,0.320489,0.986951,[9 7] ; [11  4],[10.32258065  5.67741935] ; [9.67741935 5.32258065],0
s6,1,0.411349,0.674898,[43 47] ; [22 32],[40.625 49.375] ; [24.375 29.625],0
v4,1,0.423495,0.640597,[89  4] ; [50  4],[87.93877551  5.06122449] ; [51.06122449  2.93877551],0
s5,1,0.42776,0.628898,[18 71] ; [14 40],[19.91608392 69.08391608] ; [12.08391608 41.91608392],0
d4,1,0.435493,0.608128,[80 13] ; [43 10],[78.34931507 14.65068493] ; [44.65068493  8.34931507],0
r3,1,0.438931,0.599076,[86  7] ; [47  6],[84.71917808  8.28082192] ; [48.28082192  4.71917808],0
a4,1,0.459836,0.546295,[45 47] ; [23 31],[42.84931507 49.15068493] ; [25.15068493 28.84931507],0
n5,1,0.479942,0.498995,[72 21] ; [39 15],[70.2244898 22.7755102] ; [40.7755102 13.2244898],0
b3,1,0.500367,0.454159,[25 36] ; [13 25],[23.41414141 37.58585859] ; [14.58585859 23.41414141],0
b2,1,0.500367,0.454159,[25 36] ; [13 25],[23.41414141 37.58585859] ; [14.58585859 23.41414141],0
s1,1,0.571136,0.320785,[ 2 90] ; [ 2 51],[ 2.53793103 89.46206897] ; [ 1.46206897 51.53793103],0
u1,1,0.58986,0.290562,[17 76] ; [ 8 46],[15.81632653 77.18367347] ; [ 9.18367347 44.81632653],0
n3,1,0.604773,0.267857,[10  6] ; [10  4],[10.66666667  5.33333333] ; [9.33333333 4.66666667],0
u2,1,0.630843,0.23092,[17 12] ; [8 4],[17.68292683 11.31707317] ; [7.31707317 4.68292683],0
d3,1,0.64252,0.215461,[62 31] ; [38 16],[63.26530612 29.73469388] ; [36.73469388 17.26530612],0
r2,1,0.643658,0.21399,[84  7] ; [50  3],[84.68055556  6.31944444] ; [49.31944444  3.68055556],0
a1,1,0.711522,0.136762,[ 7 86] ; [ 5 49],[ 7.59183673 85.40816327] ; [ 4.40816327 49.59183673],0
s8,1,0.7209,0.127632,[33 58] ; [18 36],[32.00689655 58.99310345] ; [18.99310345 35.00689655],0
a8,1,0.755616,0.096872,[11 65] ; [ 6 42],[10.41935484 65.58064516] ; [ 6.58064516 41.41935484],0
d2,1,0.766399,0.088261,[48 45] ; [26 27],[47.1369863 45.8630137] ; [26.8630137 26.1369863],0
s2,1,0.782381,0.076296,[17 75] ; [ 9 45],[16.38356164 75.61643836] ; [ 9.61643836 44.38356164],0
a5,1,0.828667,0.046834,[67 26] ; [38 16],[66.42857143 26.57142857] ; [38.57142857 15.42857143],0
