Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,42.003451,[344  68] ; [40 39],[322.21588595  89.78411405] ; [61.78411405 17.21588595],1
s8,1,0.0,36.762848,[260 150] ; [21 58],[235.60327198 174.39672802] ; [45.39672802 33.60327198],1
s7,1,0.0,34.350464,[277 122] ; [25 49],[254.75264271 144.24735729] ; [47.24735729 26.75264271],1
s5,1,2e-06,22.953353,[183 214] ; [12 62],[164.36305732 232.63694268] ; [30.63694268 43.36305732],1
p9,1,0.00025,13.409163,[360  49] ; [57 22],[349.49385246  59.50614754] ; [67.50614754 11.49385246],1
d5,1,0.000396,12.550079,[340  69] ; [52 27],[328.54098361  80.45901639] ; [63.45901639 15.54098361],1
p4,1,0.002417,9.202319,[264 146] ; [36 42],[252.04918033 157.95081967] ; [47.95081967 30.04918033],0
a2,1,0.002518,9.127368,[113 299] ; [ 9 70],[102.3706721 309.6293279] ; [19.6293279 59.3706721],0
n6,1,0.003447,8.554453,[349  59] ; [57 22],[340.13963039  67.86036961] ; [65.86036961 13.13963039],0
s4,1,0.003475,8.539416,[ 96 312] ; [ 7 72],[ 86.29158111 321.70841889] ; [16.70841889 62.29158111],0
d4,1,0.00515,7.826091,[351  58] ; [57 21],[342.65297741  66.34702259] ; [65.34702259 12.65297741],0
p5,1,0.005628,7.66561,[ 57 352] ; [ 2 74],[ 49.75463918 359.24536082] ; [ 9.24536082 66.75463918],0
r1,1,0.006234,7.48129,[347  62] ; [57 22],[338.59836066  70.40163934] ; [65.40163934 13.59836066],0
p8,1,0.015095,5.905328,[221 187] ; [31 48],[211.1211499 196.8788501] ; [40.8788501 38.1211499],0
p6,1,0.020357,5.381014,[166 240] ; [21 57],[156.86363636 249.13636364] ; [30.13636364 47.86363636],0
n5,1,0.021007,5.3262,[319  92] ; [51 27],[310.98159509 100.01840491] ; [59.01840491 18.98159509],0
d1,1,0.021881,5.255189,[260 152] ; [39 40],[250.89205703 161.10794297] ; [48.10794297 30.89205703],0
a4,1,0.023752,5.112643,[192 219] ; [26 53],[182.85306122 228.14693878] ; [35.14693878 43.85306122],0
u3,1,0.028699,4.785577,[70 34] ; [12 15],[65.09923664 38.90076336] ; [16.90076336 10.09923664],0
p3,1,0.04903,3.874341,[221 190] ; [32 45],[213.07991803 197.92008197] ; [39.92008197 37.07991803],0
v4,1,0.050337,3.830213,[398  13] ; [70  6],[394.9650924  16.0349076] ; [73.0349076  2.9650924],0
u1,1,0.05068,3.818829,[ 86 326] ; [ 9 70],[ 79.71486762 332.28513238] ; [15.28513238 63.71486762],0
b5,1,0.055709,3.660748,[251 161] ; [39 40],[243.3401222 168.6598778] ; [46.6598778 32.3401222],0
r4,1,0.059702,3.545646,[385  27] ; [69 10],[380.95315682  31.04684318] ; [73.04684318  5.95315682],0
p2,1,0.060813,3.515078,[351  60] ; [60 18],[345.44171779  65.55828221] ; [65.55828221 12.44171779],0
a5,1,0.063314,3.448385,[303 109] ; [50 29],[296.20366599 115.79633401] ; [56.79633401 22.20366599],0
p1,1,0.081112,3.042481,[ 41 368] ; [ 3 75],[ 36.95277207 372.04722793] ; [ 7.04722793 70.95277207],0
p10,1,0.081332,3.038087,[342  66] ; [59 19],[336.64197531  71.35802469] ; [64.35802469 13.64197531],0
p12,1,0.105112,2.626216,[ 46 365] ; [ 4 74],[ 42.02453988 368.97546012] ; [ 7.97546012 70.02453988],0
a7,1,0.139888,2.179186,[299 112] ; [51 28],[293.57142857 117.42857143] ; [56.42857143 22.57142857],0
a3,1,0.154595,2.026316,[306 105] ; [52 26],[300.89570552 110.10429448] ; [57.10429448 20.89570552],0
d3,1,0.159352,1.980362,[292 118] ; [50 29],[286.74846626 123.25153374] ; [55.25153374 23.74846626],0
v1,1,0.163245,1.943906,[222 174] ; [36 40],[216.45762712 179.54237288] ; [41.54237288 34.45762712],0
d2,1,0.17024,1.880828,[211 199] ; [34 45],[205.4192229 204.5807771] ; [39.5807771 39.4192229],0
v3,1,0.220189,1.503141,[166 230] ; [25 48],[161.27078891 234.72921109] ; [29.72921109 43.27078891],0
n4,1,0.232831,1.423484,[321  89] ; [57 22],[316.93251534  93.06748466] ; [61.06748466 17.93251534],0
u4,1,0.243716,1.358968,[ 16 396] ; [ 1 78],[ 14.26476578 397.73523422] ; [ 2.73523422 76.26476578],0
a8,1,0.28479,1.144087,[ 59 323] ; [ 8 67],[ 56.00437637 325.99562363] ; [10.99562363 64.00437637],0
p7,1,0.325161,0.968075,[271 127] ; [48 29],[267.28842105 130.71157895] ; [51.71157895 25.28842105],0
b4,1,0.339526,0.912221,[248 164] ; [43 36],[244.17922607 167.82077393] ; [46.82077393 32.17922607],0
a6,1,0.369289,0.806055,[275 134] ; [49 30],[271.54918033 137.45081967] ; [52.45081967 26.54918033],0
b1,1,0.375227,0.786282,[168 244] ; [28 51],[164.46435845 247.53564155] ; [31.53564155 47.46435845],0
v2,1,0.384423,0.756509,[224 166] ; [39 36],[220.58064516 169.41935484] ; [42.41935484 32.58064516],0
u2,1,0.411842,0.673476,[63 41] ; [14 13],[61.12977099 42.87022901] ; [15.87022901 11.12977099],0
b2,1,0.42274,0.642686,[ 94 156] ; [21 27],[ 96.47651007 153.52348993] ; [18.52348993 29.47651007],0
b3,1,0.42274,0.642686,[ 94 156] ; [21 27],[ 96.47651007 153.52348993] ; [18.52348993 29.47651007],0
p11,1,0.433217,0.614184,[329  83] ; [60 19],[326.4114053  85.5885947] ; [62.5885947 16.4114053],0
n3,1,0.555964,0.346741,[63 21] ; [13  6],[61.98058252 22.01941748] ; [14.01941748  4.98058252],0
n1,1,0.688397,0.160826,[37 47] ; [ 7 11],[36.23529412 47.76470588] ; [ 7.76470588 10.23529412],0
s1,1,0.783831,0.075257,[ 18 389] ; [ 4 74],[ 18.46185567 388.53814433] ; [ 3.53814433 74.46185567],0
r2,1,0.855045,0.033374,[394  14] ; [75  3],[393.72839506  14.27160494] ; [75.27160494  2.72839506],0
n2,1,0.888194,0.019766,[66 18] ; [16  4],[66.23076923 17.76923077] ; [15.76923077  4.23076923],0
a1,1,0.990013,0.000157,[ 21 391] ; [ 4 75],[ 20.97759674 391.02240326] ; [ 4.02240326 74.97759674],0
