Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,107.84099,[363   3] ; [25 14],[350.63703704  15.36296296] ; [37.36296296  1.63703704],1
r1,1,0.0,94.782543,[317  48] ; [10 32],[293.25552826  71.74447174] ; [33.74447174  8.25552826],1
v4,1,0.0,82.731079,[362   5] ; [27 13],[350.76904177  16.23095823] ; [38.23095823  1.76904177],1
r3,1,0.0,45.100632,[358   7] ; [32 10],[349.75429975  15.24570025] ; [40.24570025  1.75429975],1
n6,1,2.7e-05,17.596145,[313  51] ; [24 16],[303.63366337  60.36633663] ; [33.36633663  6.63366337],1
a7,1,7.9e-05,15.580822,[274  91] ; [20 23],[263.01470588 101.98529412] ; [30.98529412 12.01470588],1
p9,1,0.000182,14.011887,[318  42] ; [29 14],[309.9751861  50.0248139] ; [37.0248139  5.9751861],1
p10,1,0.000463,12.25827,[312  51] ; [28 15],[303.99014778  59.00985222] ; [36.00985222  6.99014778],1
a2,1,0.001899,9.644317,[107 260] ; [ 3 40],[ 98.46341463 268.53658537] ; [11.53658537 31.46341463],0
u1,1,0.003769,8.391827,[ 88 279] ; [ 2 41],[ 80.56097561 286.43902439] ; [ 9.43902439 33.56097561],0
n3,1,0.00514,7.82938,[61 16] ; [ 9 10],[56.14583333 20.85416667] ; [13.85416667  5.14583333],0
a5,1,0.005589,7.678194,[284  83] ; [25 18],[276.59268293  90.40731707] ; [32.40731707 10.59268293],0
d5,1,0.005754,7.625675,[307  57] ; [29 14],[300.5012285  63.4987715] ; [35.4987715  7.5012285],0
s6,1,0.007166,7.230763,[313  47] ; [30 12],[307.1641791  52.8358209] ; [35.8358209  6.1641791],0
s8,1,0.016203,5.780687,[223 143] ; [18 25],[215.66259169 150.33740831] ; [25.33740831 17.66259169],0
s5,1,0.03002,4.708138,[160 192] ; [11 29],[153.55102041 198.44897959] ; [17.44897959 22.55102041],0
n4,1,0.036306,4.382677,[282  83] ; [27 16],[276.43382353  88.56617647] ; [32.56617647 10.43382353],0
v1,1,0.041926,4.13818,[199 158] ; [16 25],[192.85175879 164.14824121] ; [22.14824121 18.85175879],0
v3,1,0.042921,4.09851,[146 205] ; [11 32],[139.86548223 211.13451777] ; [17.13451777 25.86548223],0
s3,1,0.045863,3.986607,[319  46] ; [32 10],[314.77886978  50.22113022] ; [36.22113022  5.77886978],0
a4,1,0.047452,3.929279,[178 189] ; [14 29],[171.86341463 195.13658537] ; [20.13658537 22.86341463],0
p11,1,0.048041,3.908567,[281  86] ; [27 16],[275.69756098  91.30243902] ; [32.30243902 10.69756098],0
b4,1,0.055971,3.652912,[218 149] ; [19 24],[212.14390244 154.85609756] ; [24.85609756 18.14390244],0
d1,1,0.05622,3.645518,[234 133] ; [21 22],[228.25609756 138.74390244] ; [26.74390244 16.25609756],0
d4,1,0.082969,3.005753,[316  49] ; [33 10],[312.21813725  52.78186275] ; [36.78186275  6.21813725],0
d2,1,0.097781,2.74137,[193 172] ; [17 26],[187.86764706 177.13235294] ; [22.13235294 20.86764706],0
a8,1,0.100209,2.702222,[ 56 281] ; [ 3 40],[ 52.32368421 284.67631579] ; [ 6.67631579 36.32368421],0
n1,1,0.102384,2.668017,[31 44] ; [ 4 15],[27.92553191 47.07446809] ; [ 7.07446809 11.92553191],0
b2,1,0.10621,2.609724,[ 83 135] ; [ 6 21],[ 79.19183673 138.80816327] ; [ 9.80816327 17.19183673],0
b3,1,0.10621,2.609724,[ 83 135] ; [ 6 21],[ 79.19183673 138.80816327] ; [ 9.80816327 17.19183673],0
a1,1,0.123786,2.368747,[ 15 352] ; [ 4 39],[ 17.00731707 349.99268293] ; [ 1.99268293 41.00731707],0
s1,1,0.131785,2.271355,[ 15 346] ; [ 4 39],[ 16.97772277 344.02227723] ; [ 2.02227723 40.97772277],0
p2,1,0.132385,2.264307,[306  60] ; [32 11],[302.46454768  63.53545232] ; [35.53545232  7.46454768],0
d3,1,0.144641,2.127876,[260 105] ; [26 17],[255.85784314 109.14215686] ; [30.14215686 12.85784314],0
n5,1,0.147606,2.096814,[278  87] ; [27 14],[274.19950739  90.80049261] ; [30.80049261 10.19950739],0
p8,1,0.184717,1.75926,[177 185] ; [16 26],[172.93564356 189.06435644] ; [20.06435644 21.93564356],0
a3,1,0.19675,1.666338,[272  94] ; [28 15],[268.4596577  97.5403423] ; [31.5403423 11.4596577],0
p4,1,0.203378,1.61795,[224 142] ; [22 21],[220.13691932 145.86308068] ; [25.86308068 17.13691932],0
u2,1,0.219984,1.504477,[56 37] ; [6 8],[53.88785047 39.11214953] ; [8.11214953 5.88785047],0
u3,1,0.237807,1.393548,[64 29] ; [8 7],[62. 31.] ; [10.  5.],0
s4,1,0.260926,1.263837,[ 89 272] ; [14 29],[ 92.03712871 268.96287129] ; [10.96287129 32.03712871],0
a6,1,0.270435,1.21454,[243 122] ; [25 18],[239.75490196 125.24509804] ; [28.24509804 14.75490196],0
v2,1,0.342474,0.901149,[210 140] ; [22 20],[207.14285714 142.85714286] ; [24.85714286 17.14285714],0
p3,1,0.346006,0.88805,[181 185] ; [18 25],[178.07823961 187.92176039] ; [20.92176039 22.07823961],0
b1,1,0.375696,0.784737,[145 222] ; [20 23],[147.69512195 219.30487805] ; [17.30487805 25.69512195],0
s7,1,0.385259,0.753853,[237 113] ; [25 16],[234.52685422 115.47314578] ; [27.47314578 13.52685422],0
p7,1,0.485708,0.486019,[230 124] ; [25 17],[227.95454545 126.04545455] ; [27.04545455 14.95454545],0
p6,1,0.557156,0.344653,[143 219] ; [15 28],[141.22469136 220.77530864] ; [16.77530864 26.22469136],0
n2,1,0.620953,0.24453,[60 16] ; [14  5],[59.2 16.8] ; [14.8  4.2],0
p1,1,0.666704,0.185482,[ 23 341] ; [ 2 41],[ 22.35872236 341.64127764] ; [ 2.64127764 40.35872236],0
b5,1,0.984415,0.000382,[231 136] ; [27 16],[230.94146341 136.05853659] ; [27.05853659 15.94146341],0
