Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,55.762859,[ 36 242] ; [36 30],[ 58.18604651 219.81395349] ; [13.81395349 52.18604651],1
s6,1,6e-06,20.372726,[100 192] ; [43 24],[116.31197772 175.68802228] ; [26.68802228 40.31197772],1
p10,1,0.000219,13.660279,[183 107] ; [58  9],[195.77030812  94.22969188] ; [45.22969188 21.77030812],1
r1,1,0.000513,12.067914,[199  93] ; [59  7],[210.43575419  81.56424581] ; [47.56424581 18.43575419],1
p9,1,0.001719,9.827731,[193  94] ; [58  9],[203.49435028  83.50564972] ; [47.50564972 19.49435028],0
p7,1,0.005295,7.77589,[120 168] ; [40 26],[130.16949153 157.83050847] ; [29.83050847 36.16949153],0
a8,1,0.005419,7.733865,[ 24 246] ; [13 48],[ 30.18126888 239.81873112] ; [ 6.81873112 54.18126888],0
v3,1,0.005951,7.564972,[ 73 209] ; [28 37],[ 82.08069164 199.91930836] ; [18.91930836 46.08069164],0
r4,1,0.006852,7.311279,[218  76] ; [60  7],[226.40443213  67.59556787] ; [51.59556787 15.40443213],0
a3,1,0.007424,7.167412,[175 116] ; [52 15],[184.51675978 106.48324022] ; [42.48324022 24.51675978],0
u2,1,0.016119,5.78983,[55 62] ; [12  3],[59.38636364 57.61363636] ; [7.61363636 7.38636364],0
p11,1,0.017393,5.656321,[198  96] ; [55 12],[206.04432133  87.95567867] ; [46.95567867 20.04432133],0
p3,1,0.020602,5.360124,[ 92 201] ; [31 36],[100.10833333 192.89166667] ; [22.89166667 44.10833333],0
p12,1,0.020914,5.333961,[  6 285] ; [ 5 62],[  8.94134078 282.05865922] ; [ 2.05865922 64.94134078],0
p5,1,0.021073,5.320709,[ 16 276] ; [ 9 58],[ 20.33426184 271.66573816] ; [ 4.66573816 62.33426184],0
u1,1,0.029081,4.762795,[ 26 268] ; [12 55],[ 30.94736842 263.05263158] ; [ 7.05263158 59.94736842],0
d2,1,0.029468,4.740077,[114 177] ; [36 31],[121.9273743 169.0726257] ; [28.0726257 38.9273743],0
a2,1,0.040219,4.208639,[ 44 250] ; [17 50],[ 49.67867036 244.32132964] ; [11.32132964 55.67867036],0
a5,1,0.057284,3.614312,[188 106] ; [51 16],[194.64265928  99.35734072] ; [44.35734072 22.64265928],0
p8,1,0.061398,3.499222,[105 186] ; [32 34],[111.67226891 179.32773109] ; [25.32773109 40.67226891],0
b3,1,0.068996,3.30674,[ 49 112] ; [21 26],[ 54.18269231 106.81730769] ; [15.81730769 31.18269231],0
b2,1,0.068996,3.30674,[ 49 112] ; [21 26],[ 54.18269231 106.81730769] ; [15.81730769 31.18269231],0
s3,1,0.087309,2.923304,[ 62 226] ; [21 46],[ 67.33521127 220.66478873] ; [15.66478873 51.33521127],0
s5,1,0.088045,2.909752,[ 42 248] ; [15 50],[ 46.56338028 243.43661972] ; [10.43661972 54.56338028],0
b5,1,0.090579,2.864052,[178 116] ; [33 34],[171.83933518 122.16066482] ; [39.16066482 27.83933518],0
u3,1,0.105621,2.618556,[53 66] ; [10  5],[55.94776119 63.05223881] ; [7.05223881 7.94776119],0
v4,1,0.125589,2.346198,[248  42] ; [62  5],[251.82072829  38.17927171] ; [58.17927171  8.82072829],0
n2,1,0.126332,2.337006,[52 32] ; [16  4],[54.92307692 29.07692308] ; [13.07692308  6.92307692],0
n4,1,0.133892,2.246786,[190 102] ; [50 17],[195.20891365  96.79108635] ; [44.79108635 22.20891365],0
a7,1,0.147528,2.097632,[191 101] ; [50 17],[196.02228412  95.97771588] ; [44.97771588 22.02228412],0
r3,1,0.15124,2.059697,[245  46] ; [61  6],[248.73184358  42.26815642] ; [57.26815642  9.73184358],0
d1,1,0.190821,1.711264,[132 162] ; [36 31],[136.8199446 157.1800554] ; [31.1800554 35.8199446],0
p2,1,0.239775,1.381918,[201  91] ; [51 16],[204.96935933  87.03064067] ; [47.03064067 19.96935933],0
b1,1,0.242371,1.366748,[109 185] ; [30 37],[113.20221607 180.79778393] ; [25.79778393 41.20221607],0
p1,1,0.267939,1.227268,[ 19 273] ; [ 2 65],[ 17.08077994 274.91922006] ; [ 3.91922006 63.08077994],0
n6,1,0.299353,1.077076,[213  79] ; [53 14],[216.35654596  75.64345404] ; [49.64345404 17.35654596],0
a6,1,0.374174,0.789756,[194 100] ; [48 19],[197.08587258  96.91412742] ; [44.91412742 22.08587258],0
n1,1,0.402585,0.700592,[29 54] ; [ 9 11],[30.62135922 52.37864078] ; [ 7.37864078 12.62135922],0
a4,1,0.425096,0.636183,[111 181] ; [29 38],[113.8718663 178.1281337] ; [26.1281337 40.8718663],0
d3,1,0.466787,0.529571,[179 115] ; [44 23],[181.61218837 112.38781163] ; [41.38781163 25.61218837],0
u4,1,0.508652,0.436838,[  2 292] ; [ 1 66],[  2.4432133 291.5567867] ; [ 0.5567867 66.4432133],0
n3,1,0.513972,0.425972,[54 28] ; [11  8],[52.77227723 29.22772277] ; [12.22772277  6.77227723],0
