Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,53.094723,[21 45] ; [98 17],[43.39226519 22.60773481] ; [75.60773481 39.39226519],1
p7,1,7e-05,15.799252,[22 41] ; [74 38],[34.56 28.44] ; [61.44 50.56],1
n6,1,7e-05,15.798002,[39 26] ; [99 16],[49.83333333 15.16666667] ; [88.16666667 26.83333333],1
p3,1,0.000375,12.655245,[16 50] ; [59 56],[27.3480663 38.6519337] ; [47.6519337 67.3480663],1
p11,1,0.00148,10.103861,[37 29] ; [91 25],[46.41758242 19.58241758] ; [81.58241758 34.41758242],0
a8,1,0.001527,10.045871,[ 1 61] ; [19 86],[ 7.4251497 54.5748503] ; [12.5748503 92.4251497],0
p4,1,0.003759,8.396677,[24 42] ; [67 47],[33.36666667 32.63333333] ; [57.63333333 56.36666667],0
v3,1,0.004682,7.998492,[13 46] ; [50 64],[21.48554913 37.51445087] ; [41.51445087 72.48554913],0
v1,1,0.010352,6.573372,[20 43] ; [59 55],[28.11864407 34.88135593] ; [50.88135593 63.11864407],0
a3,1,0.019743,5.43451,[26 40] ; [66 49],[33.54696133 32.45303867] ; [58.45303867 56.54696133],0
p5,1,0.026942,4.894542,[ 2 63] ; [15 99],[ 6.17318436 58.82681564] ; [ 10.82681564 103.17318436],0
r4,1,0.033338,4.528313,[50 16] ; [102  14],[55.12087912 10.87912088] ; [96.87912088 19.12087912],0
n2,1,0.04567,3.993711,[13 11] ; [18  4],[16.17391304  7.82608696] ; [14.82608696  7.17391304],0
u3,1,0.047443,3.92961,[29 11] ; [26 24],[24.44444444 15.55555556] ; [30.55555556 19.44444444],0
p8,1,0.047964,3.911243,[23 41] ; [59 56],[29.31843575 34.68156425] ; [52.68156425 62.31843575],0
v2,1,0.05922,3.559091,[26 38] ; [61 49],[32. 32.] ; [55. 55.],0
p10,1,0.061025,3.509298,[39 22] ; [88 26],[44.26857143 16.73142857] ; [82.73142857 31.26857143],0
p2,1,0.074856,3.173193,[47 18] ; [96 19],[51.63888889 13.36111111] ; [91.36111111 23.63888889],0
p6,1,0.091817,2.842222,[16 49] ; [41 70],[21.05113636 43.94886364] ; [35.94886364 75.05113636],0
u2,1,0.100312,2.700571,[27 12] ; [26 24],[23.2247191 15.7752809] ; [29.7752809 20.2247191],0
r3,1,0.100546,2.696866,[58  7] ; [109   5],[60.6424581  4.3575419] ; [106.3575419   7.6424581],0
a7,1,0.107634,2.588625,[53 13] ; [79 35],[48.4 17.6] ; [83.6 30.4],0
p9,1,0.117366,2.452118,[41 20] ; [89 25],[45.31428571 15.68571429] ; [84.68571429 29.31428571],0
n1,1,0.121582,2.39682,[ 7 18] ; [11 11],[ 9.57446809 15.42553191] ; [ 8.42553191 13.57446809],0
s6,1,0.122366,2.386768,[34 30] ; [74 40],[38.83146067 25.16853933] ; [69.16853933 44.83146067],0
