Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001242,10.426675,[11  3] ; [12 29],[5.85454545 8.14545455] ; [17.14545455 23.85454545],0
s7,1,0.008085,7.014631,[10  4] ; [12 27],[5.81132075 8.18867925] ; [16.18867925 22.81132075],0
s3,1,0.008227,6.983332,[11  2] ; [17 23],[6.86792453 6.13207547] ; [21.13207547 18.86792453],0
p5,1,0.016549,5.74359,[ 3 11] ; [ 1 41],[ 1. 13.] ; [ 3. 39.],0
s6,1,0.026993,4.891266,[12  2] ; [22 20],[8.5 5.5] ; [25.5 16.5],0
s4,1,0.035767,4.408163,[ 4 10] ; [ 3 39],[ 1.75 12.25] ; [ 5.25 36.75],0
b2,1,0.053282,3.735051,[4 6] ; [ 3 23],[1.94444444 8.05555556] ; [ 5.05555556 20.94444444],0
b3,1,0.053282,3.735051,[4 6] ; [ 3 23],[1.94444444 8.05555556] ; [ 5.05555556 20.94444444],0
r1,1,0.055313,3.672629,[13  1] ; [28 14],[10.25  3.75] ; [30.75 11.25],0
a4,1,0.061369,3.5,[9 5] ; [15 27],[6. 8.] ; [18. 24.],0
p11,1,0.064078,3.428571,[10  4] ; [18 24],[7. 7.] ; [21. 21.],0
u1,1,0.07776,3.111111,[ 4 10] ; [ 4 38],[ 2. 12.] ; [ 6. 36.],0
p1,1,0.086678,2.93501,[ 2 12] ; [ 1 41],[ 0.75 13.25] ; [ 2.25 39.75],0
r4,1,0.100045,2.70483,[13  1] ; [30 12],[10.75  3.25] ; [32.25  9.75],0
p4,1,0.101226,2.686121,[9 5] ; [16 25],[6.36363636 7.63636364] ; [18.63636364 22.36363636],0
s8,1,0.142497,2.150782,[7 7] ; [12 30],[4.75 9.25] ; [14.25 27.75],0
b4,1,0.171857,1.866667,[12  2] ; [28 14],[10.  4.] ; [30. 12.],0
n6,1,0.222642,1.487263,[12  2] ; [29 13],[10.25  3.75] ; [30.75 11.25],0
d5,1,0.285049,1.142857,[12  2] ; [30 12],[10.5  3.5] ; [31.5 10.5],0
p7,1,0.346343,0.886811,[7 6] ; [16 25],[5.53703704 7.46296296] ; [17.46296296 23.53703704],0
p2,1,0.353309,0.861538,[9 5] ; [21 21],[7.5 6.5] ; [22.5 19.5],0
p6,1,0.376024,0.783661,[ 4 10] ; [ 7 33],[ 2.85185185 11.14814815] ; [ 8.14814815 31.85185185],0
a2,1,0.383702,0.758808,[5 9] ; [10 32],[ 3.75 10.25] ; [11.25 30.75],0
v1,1,0.39659,0.718641,[9 5] ; [21 20],[7.63636364 6.36363636] ; [22.36363636 18.63636364],0
a7,1,0.401066,0.705128,[7 6] ; [28 14],[8.27272727 4.72727273] ; [26.72727273 15.27272727],0
p9,1,0.487453,0.482143,[3 9] ; [15 27],[4. 8.] ; [14. 28.],0
a6,1,0.519536,0.414815,[10  4] ; [26 16],[9. 5.] ; [27. 15.],0
a8,1,0.52017,0.413557,[2 8] ; [ 5 36],[1.37254902 8.62745098] ; [ 5.62745098 35.37254902],0
d2,1,0.58696,0.295117,[7 6] ; [19 23],[6.14545455 6.85454545] ; [19.85454545 22.14545455],0
b5,1,0.624947,0.238976,[10  4] ; [27 15],[9.25 4.75] ; [27.75 14.25],0
d3,1,0.624947,0.238976,[10  4] ; [27 15],[9.25 4.75] ; [27.75 14.25],0
n5,1,0.638018,0.221344,[9 5] ; [24 18],[8.25 5.75] ; [24.75 17.25],0
d1,1,0.641509,0.216774,[7 7] ; [18 24],[6.25 7.75] ; [18.75 23.25],0
b1,1,0.643217,0.214559,[6 8] ; [21 21],[6.75 7.25] ; [20.25 21.75],0
v2,1,0.729576,0.119501,[8 5] ; [23 18],[7.46296296 5.53703704] ; [23.53703704 17.46296296],0
s1,1,0.731871,0.1174,[ 1 13] ; [ 2 40],[ 0.75 13.25] ; [ 2.25 39.75],0
a5,1,0.752044,0.099822,[8 6] ; [26 16],[8.5 5.5] ; [25.5 16.5],0
n1,1,0.761001,0.092517,[1 2] ; [6 8],[1.23529412 1.76470588] ; [5.76470588 8.23529412],0
p8,1,0.776495,0.080594,[5 8] ; [14 27],[4.57407407 8.42592593] ; [14.42592593 26.57407407],0
u2,1,0.79525,0.06734,[3 2] ; [8 7],[2.75 2.25] ; [8.25 6.75],0
d4,1,0.82182,0.050717,[10  3] ; [31 11],[9.69090909 3.30909091] ; [31.30909091 10.69090909],0
n4,1,0.855004,0.033393,[11  3] ; [32 10],[10.75  3.25] ; [32.25  9.75],0
p3,1,0.866745,0.028155,[ 4 10] ; [13 29],[4.25 9.75] ; [12.75 29.25],0
a3,1,0.873382,0.025397,[9 5] ; [26 16],[8.75 5.25] ; [26.25 15.75],0
u3,1,0.88242,0.021875,[3 2] ; [9 7],[2.85714286 2.14285714] ; [9.14285714 6.85714286],0
