Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.002351,9.253176,[44 46] ; [ 7 29],[36.42857143 53.57142857] ; [14.57142857 21.42857143],0
p9,1,0.010424,6.560947,[80 11] ; [24 11],[75.11111111 15.88888889] ; [28.88888889  6.11111111],0
n6,1,0.014533,5.972213,[84  8] ; [27  9],[79.78125 12.21875] ; [31.21875  4.78125],0
p7,1,0.030395,4.686821,[57 30] ; [16 20],[51.63414634 35.36585366] ; [21.36585366 14.63414634],0
b4,1,0.037861,4.311244,[63 31] ; [17 19],[57.84615385 36.15384615] ; [22.15384615 13.84615385],0
p2,1,0.046237,3.972943,[77 16] ; [24 12],[72.81395349 20.18604651] ; [28.18604651  7.81395349],0
b1,1,0.080669,3.051374,[29 65] ; [17 19],[33.26153846 60.73846154] ; [12.73846154 23.26153846],0
n5,1,0.090204,2.870732,[70 22] ; [22 14],[66.125 25.875] ; [25.875 10.125],0
p10,1,0.095541,2.778435,[78 15] ; [24 10],[74.69291339 18.30708661] ; [27.30708661  6.69291339],0
u3,1,0.112029,2.525361,[17 11] ; [4 8],[14.7 13.3] ; [6.3 5.7],0
d1,1,0.149449,2.077861,[55 39] ; [16 20],[51.33846154 42.66153846] ; [19.66153846 16.33846154],0
a8,1,0.186809,1.742609,[11 73] ; [ 7 23],[13.26315789 70.73684211] ; [ 4.73684211 25.26315789],0
n4,1,0.194811,1.680858,[70 24] ; [22 13],[67.03875969 26.96124031] ; [24.96124031 10.03875969],0
s4,1,0.208725,1.580247,[23 69] ; [13 23],[25.875 66.125] ; [10.125 25.875],0
s8,1,0.234585,1.412846,[46 47] ; [22 14],[49.02325581 43.97674419] ; [18.97674419 17.02325581],0
n1,1,0.239918,1.381074,[12 12] ; [ 5 11],[10.2 13.8] ; [6.8 9.2],0
a6,1,0.240053,1.380283,[52 42] ; [24 12],[54.95384615 39.04615385] ; [21.04615385 14.95384615],0
b2,1,0.259951,1.26902,[27 34] ; [ 6 14],[24.85185185 36.14814815] ; [ 8.14814815 11.85185185],0
b3,1,0.259951,1.26902,[27 34] ; [ 6 14],[24.85185185 36.14814815] ; [ 8.14814815 11.85185185],0
a7,1,0.262043,1.257934,[63 30] ; [28  8],[65.60465116 27.39534884] ; [25.39534884 10.60465116],0
d4,1,0.331558,0.942802,[79 14] ; [28  8],[77.13953488 15.86046512] ; [29.86046512  6.13953488],0
u1,1,0.334768,0.930365,[12 82] ; [ 7 29],[13.73846154 80.26153846] ; [ 5.26153846 30.73846154],0
v2,1,0.336548,0.923538,[48 41] ; [16 20],[45.568 43.432] ; [18.432 17.568],0
n3,1,0.342558,0.900833,[18  5] ; [11  6],[16.675  6.325] ; [12.325  4.675],0
d3,1,0.351859,0.866743,[57 37] ; [25 11],[59.29230769 34.70769231] ; [22.70769231 13.29230769],0
v4,1,0.389284,0.741176,[86  4] ; [33  3],[85.  5.] ; [34.  2.],0
p6,1,0.400416,0.707076,[30 62] ; [ 9 27],[28.03125 63.96875] ; [10.96875 25.03125],0
a5,1,0.446171,0.580361,[69 25] ; [24 12],[67.24615385 26.75384615] ; [25.75384615 10.24615385],0
b5,1,0.457364,0.552337,[48 46] ; [21 15],[49.89230769 44.10769231] ; [19.10769231 16.89230769],0
u4,1,0.477394,0.504811,[ 1 93] ; [ 1 35],[ 1.44615385 92.55384615] ; [ 0.55384615 35.44615385],0
s6,1,0.504963,0.44449,[78 15] ; [31  4],[79.1953125 13.8046875] ; [29.8046875  5.1953125],0
r2,1,0.515462,0.422964,[86  5] ; [35  1],[86.7007874  4.2992126] ; [34.2992126  1.7007874],0
a4,1,0.525355,0.403369,[45 49] ; [15 21],[43.38461538 50.61538462] ; [16.61538462 19.38461538],0
a1,1,0.536594,0.381889,[ 5 89] ; [ 1 35],[ 4.33846154 89.66153846] ; [ 1.66153846 34.33846154],0
s3,1,0.586456,0.295913,[63 25] ; [24 12],[61.74193548 26.25806452] ; [25.25806452 10.74193548],0
s2,1,0.63329,0.227626,[66 27] ; [24 12],[64.88372093 28.11627907] ; [25.11627907 10.88372093],0
r1,1,0.660674,0.192706,[75 18] ; [27  8],[74.109375 18.890625] ; [27.890625  7.109375],0
p5,1,0.682219,0.167638,[10 83] ; [ 3 33],[ 9.37209302 83.62790698] ; [ 3.62790698 32.37209302],0
r3,1,0.682919,0.166858,[85  7] ; [34  2],[85.53125  6.46875] ; [33.46875  2.53125],0
s1,1,0.699521,0.148971,[ 4 88] ; [ 1 34],[ 3.62204724 88.37795276] ; [ 1.37795276 33.62204724],0
v3,1,0.724263,0.124444,[33 57] ; [12 24],[32.14285714 57.85714286] ; [12.85714286 23.14285714],0
v1,1,0.730105,0.119016,[51 42] ; [18 17],[50.1328125 42.8671875] ; [18.8671875 16.1328125],0
r4,1,0.734153,0.115332,[83 11] ; [31  5],[82.43076923 11.56923077] ; [31.56923077  4.43076923],0
p1,1,0.800331,0.063968,[ 9 83] ; [ 3 33],[ 8.625 83.375] ; [ 3.375 32.625],0
a3,1,0.856773,0.032574,[66 28] ; [24 11],[65.58139535 28.41860465] ; [24.41860465 10.58139535],0
