Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.003685,8.432881,[ 4 11] ; [21  8],[8.52272727 6.47727273] ; [16.47727273 12.52272727],0
a7,1,0.005821,7.605,[ 4 11] ; [21  9],[8.33333333 6.66666667] ; [16.66666667 13.33333333],0
p10,1,0.005821,7.605,[ 4 11] ; [21  9],[8.33333333 6.66666667] ; [16.66666667 13.33333333],0
p8,1,0.02766,4.849138,[ 2 13] ; [14 16],[5.33333333 9.66666667] ; [10.66666667 19.33333333],0
n6,1,0.031203,4.641758,[5 9] ; [21  9],[8.27272727 5.72727273] ; [17.72727273 12.27272727],0
v2,1,0.03193,4.602273,[ 1 14] ; [11 19],[ 4. 11.] ; [ 8. 22.],0
r2,1,0.040424,4.2,[6 8] ; [21  7],[9. 5.] ; [18. 10.],0
p2,1,0.071854,3.240153,[ 4 11] ; [16 13],[6.81818182 8.18181818] ; [13.18181818 15.81818182],0
s6,1,0.08198,3.02521,[ 3 12] ; [14 16],[5.66666667 9.33333333] ; [11.33333333 18.66666667],0
b5,1,0.087761,2.91498,[6 9] ; [20 10],[8.66666667 6.33333333] ; [17.33333333 12.66666667],0
d5,1,0.113846,2.5,[10  5] ; [26  4],[12.  3.] ; [24.  6.],0
s7,1,0.125914,2.342176,[ 2 11] ; [11 17],[4.12195122 8.87804878] ; [ 8.87804878 19.12195122],0
r1,1,0.139919,2.178854,[ 5 10] ; [17 13],[7.33333333 7.66666667] ; [14.66666667 15.33333333],0
s2,1,0.152661,2.045455,[ 2 13] ; [10 20],[ 4. 11.] ; [ 8. 22.],0
p1,1,0.179712,1.8,[ 3 12] ; [ 2 28],[ 1.66666667 13.33333333] ; [ 3.33333333 26.66666667],0
n2,1,0.202288,1.625782,[2 4] ; [9 5],[3.3 2.7] ; [7.7 6.3],0
a2,1,0.244687,1.353383,[ 1 14] ; [ 6 24],[ 2.33333333 12.66666667] ; [ 4.66666667 25.33333333],0
n5,1,0.27088,1.212284,[8 7] ; [21  9],[9.66666667 5.33333333] ; [19.33333333 10.66666667],0
u2,1,0.307741,1.040344,[1 3] ; [5 4],[1.84615385 2.15384615] ; [4.15384615 4.84615385],0
s5,1,0.435959,0.606897,[ 3 12] ; [ 9 20],[ 4.09090909 10.90909091] ; [ 7.90909091 21.09090909],0
s1,1,0.458816,0.54878,[ 2 13] ; [ 2 28],[ 1.33333333 13.66666667] ; [ 2.66666667 27.33333333],0
p4,1,0.462297,0.540328,[ 5 10] ; [13 16],[6.13636364 8.86363636] ; [11.86363636 17.13636364],0
a1,1,0.502335,0.45,[ 1 14] ; [ 4 26],[ 1.66666667 13.33333333] ; [ 3.33333333 26.66666667],0
b1,1,0.502335,0.45,[11  4] ; [19 11],[10.  5.] ; [20. 10.],0
a5,1,0.502335,0.45,[11  4] ; [19 11],[10.  5.] ; [20. 10.],0
d2,1,0.517413,0.419048,[8 6] ; [14 16],[7. 7.] ; [15. 15.],0
d1,1,0.518605,0.416667,[8 7] ; [19 11],[9. 6.] ; [18. 12.],0
p7,1,0.548262,0.36044,[6 9] ; [ 8 18],[5.12195122 9.87804878] ; [ 8.87804878 17.12195122],0
b2,1,0.554628,0.349091,[3 9] ; [ 7 13],[3.75 8.25] ; [ 6.25 13.75],0
b3,1,0.554628,0.349091,[3 9] ; [ 7 13],[3.75 8.25] ; [ 6.25 13.75],0
p3,1,0.576398,0.312094,[7 8] ; [11 18],[6.13636364 8.86363636] ; [11.86363636 17.13636364],0
p11,1,0.659636,0.193966,[6 9] ; [10 20],[5.33333333 9.66666667] ; [10.66666667 19.33333333],0
a4,1,0.679126,0.171111,[7 7] ; [13 17],[6.36363636 7.63636364] ; [13.63636364 16.36363636],0
n3,1,0.690328,0.15873,[2 4] ; [6 8],[2.4 3.6] ; [5.6 8.4],0
n1,1,0.690328,0.15873,[2 4] ; [6 8],[2.4 3.6] ; [5.6 8.4],0
s4,1,0.799846,0.064286,[ 3 12] ; [ 7 23],[ 3.33333333 11.66666667] ; [ 6.66666667 23.33333333],0
v3,1,0.799846,0.064286,[ 3 12] ; [ 7 23],[ 3.33333333 11.66666667] ; [ 6.66666667 23.33333333],0
a3,1,0.816099,0.054087,[11  4] ; [21  9],[10.66666667  4.33333333] ; [21.33333333  8.66666667],0
d3,1,0.819886,0.051843,[10  5] ; [21  9],[10.33333333  4.66666667] ; [20.66666667  9.33333333],0
v1,1,0.825709,0.048491,[ 5 10] ; [11 19],[5.33333333 9.66666667] ; [10.66666667 19.33333333],0
b4,1,0.827886,0.047269,[9 6] ; [19 11],[9.33333333 5.66666667] ; [18.66666667 11.33333333],0
n4,1,0.831002,0.045547,[9 6] ; [17 13],[8.66666667 6.33333333] ; [17.33333333 12.66666667],0
s3,1,0.951226,0.003741,[5 9] ; [11 19],[5.09090909 8.90909091] ; [10.90909091 19.09090909],0
p5,1,0.966399,0.001775,[ 2 13] ; [ 4 25],[ 2.04545455 12.95454545] ; [ 3.95454545 25.04545455],0
a6,1,1.0,0.0,[8 7] ; [16 14],[8. 7.] ; [16. 14.],0
