Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000158,14.276335,[24 88] ; [23 21],[33.74358974 78.25641026] ; [13.25641026 30.74358974],1
s2,1,0.005754,7.625859,[36 80] ; [25 21],[43.67901235 72.32098765] ; [17.32098765 28.67901235],0
d3,1,0.010894,6.482496,[49 65] ; [30 16],[56.2875 57.7125] ; [22.7125 23.2875],0
s8,1,0.022592,5.19957,[21 95] ; [16 30],[26.49382716 89.50617284] ; [10.50617284 35.49382716],0
n2,1,0.024325,5.071324,[23 15] ; [17  2],[26.66666667 11.33333333] ; [13.33333333  5.66666667],0
s6,1,0.031251,4.639131,[44 72] ; [26 20],[50.12345679 65.87654321] ; [19.87654321 26.12345679],0
s5,1,0.036563,4.370665,[20 93] ; [14 28],[24.78709677 88.21290323] ; [ 9.21290323 32.78709677],0
u3,1,0.077054,3.125961,[21 39] ; [10  7],[24.15584416 35.84415584] ; [ 6.84415584 10.15584416],0
d5,1,0.078646,3.092655,[68 47] ; [34 12],[72.85714286 42.14285714] ; [29.14285714 16.85714286],0
a3,1,0.080775,3.049242,[55 60] ; [29 17],[60. 55.] ; [24. 22.],0
p6,1,0.088416,2.902976,[24 90] ; [15 29],[28.13924051 85.86075949] ; [10.86075949 33.13924051],0
s7,1,0.095931,2.771913,[28 83] ; [16 25],[32.13157895 78.86842105] ; [11.86842105 29.13157895],0
d1,1,0.106825,2.600575,[35 81] ; [20 26],[39.38271605 76.61728395] ; [15.61728395 30.38271605],0
n3,1,0.116418,2.464865,[22 16] ; [15  4],[24.66666667 13.33333333] ; [12.33333333  6.66666667],0
r4,1,0.122352,2.386948,[61 55] ; [18 28],[56.56790123 59.43209877] ; [22.43209877 23.56790123],0
p1,1,0.141373,2.16295,[ 10 106] ; [ 1 45],[  7.87654321 108.12345679] ; [ 3.12345679 42.87654321],0
b1,1,0.163064,1.945583,[49 67] ; [25 21],[52.98765432 63.01234568] ; [21.01234568 24.98765432],0
s1,1,0.164541,1.931989,[  4 112] ; [ 4 42],[  5.72839506 110.27160494] ; [ 2.27160494 43.72839506],0
r3,1,0.168904,1.892644,[86 29] ; [39  7],[89.28571429 25.71428571] ; [35.71428571 10.28571429],0
n4,1,0.205541,1.602556,[63 53] ; [30 16],[66.59259259 49.40740741] ; [26.40740741 19.59259259],0
p4,1,0.232479,1.42563,[51 65] ; [25 21],[54.41975309 61.58024691] ; [21.58024691 24.41975309],0
p7,1,0.247342,1.338255,[50 63] ; [25 21],[53.30188679 59.69811321] ; [21.69811321 24.30188679],0
d4,1,0.273158,1.20082,[70 46] ; [32 14],[73.03703704 42.96296296] ; [28.96296296 17.03703704],0
v4,1,0.392239,0.731989,[91 25] ; [38  7],[92.94409938 23.05590062] ; [36.05590062  8.94409938],0
u1,1,0.400793,0.705946,[  6 110] ; [ 4 42],[  7.16049383 108.83950617] ; [ 2.83950617 43.16049383],0
p11,1,0.425278,0.635684,[73 43] ; [32 14],[75.18518519 40.81481481] ; [29.81481481 16.18518519],0
d2,1,0.441861,0.591445,[42 72] ; [14 32],[39.9 74.1] ; [16.1 29.9],0
r2,1,0.456689,0.553997,[84 28] ; [29 13],[82.18181818 29.81818182] ; [30.81818182 11.18181818],0
s3,1,0.472438,0.516268,[45 69] ; [21 25],[47.025 66.975] ; [18.975 27.025],0
a8,1,0.481016,0.496559,[ 12 100] ; [ 3 40],[ 10.83870968 101.16129032] ; [ 4.16129032 38.83870968],0
a5,1,0.515413,0.423061,[59 57] ; [26 20],[60.86419753 55.13580247] ; [24.13580247 21.86419753],0
p5,1,0.546698,0.363267,[  9 105] ; [ 5 41],[  9.975 104.025] ; [ 4.025 41.975],0
p2,1,0.592157,0.286988,[80 35] ; [30 16],[78.57142857 36.42857143] ; [31.42857143 14.57142857],0
n1,1,0.630244,0.231729,[13 25] ; [ 5 13],[12.21428571 25.78571429] ; [ 5.78571429 12.21428571],0
b3,1,0.653012,0.202124,[19 47] ; [10 20],[19.9375 46.0625] ; [ 9.0625 20.9375],0
b2,1,0.653012,0.202124,[19 47] ; [10 20],[19.9375 46.0625] ; [ 9.0625 20.9375],0
s4,1,0.691188,0.157803,[26 90] ; [ 9 37],[25.0617284 90.9382716] ; [ 9.9382716 36.0617284],0
a1,1,0.693388,0.155442,[  8 108] ; [ 4 42],[  8.59259259 107.40740741] ; [ 3.40740741 42.59259259],0
p12,1,0.792436,0.069247,[  4 111] ; [ 2 44],[  4.28571429 110.71428571] ; [ 1.71428571 44.28571429],0
a6,1,0.798662,0.065065,[63 53] ; [26 20],[63.72839506 52.27160494] ; [25.27160494 20.72839506],0
p8,1,0.801452,0.063236,[41 74] ; [17 28],[41.6875 73.3125] ; [16.3125 28.6875],0
b5,1,0.807089,0.059626,[73 43] ; [28 18],[72.32098765 43.67901235] ; [28.67901235 17.32098765],0
a4,1,0.826443,0.048078,[33 82] ; [14 32],[33.57142857 81.42857143] ; [13.42857143 32.57142857],0
u2,1,0.83756,0.042032,[27 34] ; [8 9],[27.37179487 33.62820513] ; [7.62820513 9.37179487],0
a7,1,0.841091,0.0402,[63 52] ; [26 20],[63.57142857 51.42857143] ; [25.42857143 20.57142857],0
a2,1,0.843084,0.039184,[  9 107] ; [ 4 42],[  9.30864198 106.69135802] ; [ 3.69135802 42.30864198],0
n5,1,0.876238,0.024255,[74 41] ; [29 17],[73.57142857 41.42857143] ; [29.42857143 16.57142857],0
p10,1,0.879334,0.023047,[72 42] ; [29 16],[72.41509434 41.58490566] ; [28.58490566 16.41509434],0
n6,1,0.913231,0.011873,[81 34] ; [32 14],[80.71428571 34.28571429] ; [32.28571429 13.71428571],0
p3,1,0.933476,0.006968,[43 73] ; [17 28],[43.22981366 72.77018634] ; [16.77018634 28.22981366],0
p9,1,0.942852,0.005139,[81 32] ; [32 13],[80.8164557 32.1835443] ; [32.1835443 12.8164557],0
b4,1,0.996554,1.9e-05,[63 53] ; [25 21],[63.01234568 52.98765432] ; [24.98765432 21.01234568],0
