Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,73.728316,[112  34] ; [ 76 164],[71.10880829 74.89119171] ; [116.89119171 123.10880829],1
p7,1,0.0,26.043066,[101  43] ; [102 134],[76.92631579 67.07368421] ; [126.07368421 109.92631579],1
p8,1,0.0,25.460179,[85 61] ; [ 77 163],[61.2746114 84.7253886] ; [100.7253886 139.2746114],1
p6,1,1.9e-05,18.255301,[60 84] ; [ 51 189],[ 41.625 102.375] ; [ 69.375 170.625],1
s7,1,0.000285,13.166687,[67 68] ; [ 71 161],[50.76294278 84.23705722] ; [ 87.23705722 144.76294278],1
p10,1,0.001047,10.742262,[114  31] ; [149  89],[99.5691906 45.4308094] ; [163.4308094  74.5691906],0
p9,1,0.001394,10.213992,[120  26] ; [158  77],[106.53018373  39.46981627] ; [171.46981627  63.53018373],0
p2,1,0.001743,9.801855,[124  22] ; [171  70],[111.29198966  34.70801034] ; [183.70801034  57.29198966],0
d5,1,0.002768,8.954505,[117  28] ; [159  80],[104.21875  40.78125] ; [171.78125  67.21875],0
s8,1,0.003781,8.38599,[61 85] ; [ 66 174],[48.03626943 97.96373057] ; [ 78.96373057 161.03626943],0
s2,1,0.003837,8.359157,[74 72] ; [ 85 153],[60.453125 85.546875] ; [ 98.546875 139.453125],0
s6,1,0.004963,7.893007,[95 50] ; [121 117],[81.77545692 63.22454308] ; [134.22454308 103.77545692],0
d1,1,0.006862,7.308648,[80 66] ; [ 98 143],[67.15245478 78.84754522] ; [110.84754522 130.15245478],0
s5,1,0.009036,6.815604,[49 94] ; [ 52 184],[ 38.10817942 104.89182058] ; [ 62.89182058 173.10817942],0
r3,1,0.019596,5.44753,[133  12] ; [200  40],[125.41558442  19.58441558] ; [207.58441558  32.41558442],0
s4,1,0.022679,5.192916,[ 40 105] ; [ 42 195],[ 31.12565445 113.87434555] ; [ 50.87434555 186.12565445],0
p11,1,0.023631,5.121519,[110  36] ; [155  86],[99.97416021 46.02583979] ; [165.02583979  75.97416021],0
r4,1,0.027602,4.852769,[125  21] ; [184  57],[116.57364341  29.42635659] ; [192.42635659  48.57364341],0
n4,1,0.031941,4.601648,[109  37] ; [154  86],[99.47668394 46.52331606] ; [163.52331606  76.47668394],0
s3,1,0.033894,4.500046,[82 63] ; [108 130],[71.93211488 73.06788512] ; [118.06788512 119.93211488],0
u1,1,0.039936,4.220598,[ 25 121] ; [ 24 217],[ 18.48578811 127.51421189] ; [ 30.51421189 210.48578811],0
