Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,74.621557,[68 50] ; [ 18 154],[34.99310345 83.00689655] ; [ 51.00689655 120.99310345],1
s6,1,0.0,28.523573,[74 40] ; [ 56 115],[52. 62.] ; [78. 93.],1
s7,1,0.003041,8.782663,[34 77] ; [ 26 140],[24.0433213 86.9566787] ; [ 35.9566787 130.0433213],0
p7,1,0.003553,8.499226,[70 41] ; [77 93],[58.06761566 52.93238434] ; [88.93238434 81.06761566],0
s4,1,0.012326,6.263328,[29 88] ; [ 23 150],[20.97931034 96.02068966] ; [ 31.02068966 141.97931034],0
s5,1,0.014627,5.960894,[32 83] ; [ 27 143],[23.80701754 91.19298246] ; [ 35.19298246 134.80701754],0
b3,1,0.015018,5.914382,[10 49] ; [33 61],[16.58169935 42.41830065] ; [26.41830065 67.58169935],0
b2,1,0.015018,5.914382,[10 49] ; [33 61],[16.58169935 42.41830065] ; [26.41830065 67.58169935],0
r4,1,0.015681,5.83827,[98 20] ; [123  51],[89.30821918 28.69178082] ; [131.69178082  42.30821918],0
r3,1,0.034056,4.491883,[107   9] ; [144  28],[101.09722222  14.90277778] ; [149.90277778  22.09722222],0
r1,1,0.054087,3.710019,[82 36] ; [101  72],[74.20618557 43.79381443] ; [108.79381443  64.20618557],0
p1,1,0.079106,3.083181,[  4 112] ; [ 15 158],[  7.62629758 108.37370242] ; [ 11.37370242 161.62629758],0
a2,1,0.086951,2.929942,[  2 116] ; [ 10 164],[  4.84931507 113.15068493] ; [  7.15068493 166.84931507],0
n4,1,0.111455,2.53347,[83 35] ; [106  67],[76.63917526 41.36082474] ; [112.36082474  60.63917526],0
v4,1,0.111467,2.5333,[105  10] ; [147  26],[100.625  14.375] ; [151.375  21.625],0
r2,1,0.114239,2.494583,[105  12] ; [143  29],[100.40138408  16.59861592] ; [147.59861592  24.40138408],0
a8,1,0.136525,2.216697,[16 96] ; [ 14 149],[12.21818182 99.78181818] ; [ 17.78181818 145.21818182],0
p2,1,0.141052,2.166441,[91 25] ; [123  51],[85.6 30.4] ; [128.4  45.6],0
n2,1,0.144377,2.130673,[24  4] ; [37 15],[21.35  6.65] ; [39.65 12.35],0
u3,1,0.185262,1.754901,[33 28] ; [37 49],[29.04761905 31.95238095] ; [40.95238095 45.04761905],0
d4,1,0.200469,1.638951,[72 46] ; [93 81],[66.67808219 51.32191781] ; [98.32191781 75.67808219],0
a7,1,0.30518,1.051423,[79 39] ; [105  67],[74.86896552 43.13103448] ; [109.13103448  62.86896552],0
b4,1,0.321284,0.983714,[70 48] ; [93 81],[65.86986301 52.13013699] ; [97.13013699 76.86986301],0
a6,1,0.325653,0.966108,[63 55] ; [103  71],[67.08219178 50.91780822] ; [98.91780822 75.08219178],0
p12,1,0.36986,0.804133,[  3 113] ; [  8 164],[  4.43055556 111.56944444] ; [  6.56944444 165.43055556],0
d3,1,0.38441,0.756553,[52 66] ; [ 67 105],[48.42068966 69.57931034] ; [ 70.57931034 101.42068966],0
d5,1,0.409686,0.679713,[59 59] ; [95 78],[62.4467354 55.5532646] ; [91.5532646 81.4467354],0
p5,1,0.441829,0.591528,[  6 109] ; [ 13 160],[  7.58680556 107.41319444] ; [ 11.41319444 161.58680556],0
n6,1,0.466288,0.530758,[79 36] ; [125  47],[81.74216028 33.25783972] ; [122.25783972  49.74216028],0
a4,1,0.469031,0.524257,[24 93] ; [ 42 132],[26.53608247 90.46391753] ; [ 39.46391753 134.53608247],0
v2,1,0.486199,0.484928,[42 71] ; [69 98],[44.79642857 68.20357143] ; [ 66.20357143 100.79642857],0
a5,1,0.502953,0.448699,[57 61] ; [91 83],[59.80821918 58.19178082] ; [88.19178082 85.80821918],0
p11,1,0.508634,0.436876,[83 35] ; [116  58],[80.41780822 37.58219178] ; [118.58219178  55.41780822],0
p3,1,0.523586,0.406823,[46 71] ; [ 62 112],[43.42268041 73.57731959] ; [ 64.57731959 109.42268041],0
a3,1,0.583522,0.300574,[55 62] ; [87 86],[57.28965517 59.71034483] ; [84.71034483 88.28965517],0
p8,1,0.615869,0.251716,[45 70] ; [72 99],[47.04545455 67.95454545] ; [ 69.95454545 101.04545455],0
u2,1,0.646495,0.210348,[30 31] ; [39 47],[28.63265306 32.36734694] ; [40.36734694 45.63265306],0
s1,1,0.646845,0.2099,[  6 109] ; [  7 165],[  5.20905923 109.79094077] ; [  7.79094077 164.20905923],0
n1,1,0.649564,0.206451,[ 9 19] ; [19 32],[ 9.92405063 18.07594937] ; [18.07594937 32.92405063],0
a1,1,0.657755,0.196263,[  6 112] ; [ 11 163],[  6.86986301 111.13013699] ; [ 10.13013699 163.86986301],0
p4,1,0.69243,0.156467,[51 65] ; [ 72 101],[49.37024221 66.62975779] ; [73.62975779 99.37024221],0
p9,1,0.76724,0.087609,[81 33] ; [118  52],[79.88028169 34.11971831] ; [119.11971831  50.88028169],0
p6,1,0.76821,0.086858,[26 89] ; [ 41 129],[27.03508772 87.96491228] ; [ 39.96491228 130.03508772],0
n3,1,0.781313,0.077066,[19  8] ; [35 17],[18.4556962  8.5443038] ; [35.5443038 16.4556962],0
v3,1,0.800404,0.06392,[32 83] ; [ 45 125],[31.07017544 83.92982456] ; [ 45.92982456 124.07017544],0
p10,1,0.823069,0.049997,[75 39] ; [109  60],[74.12014134 39.87985866] ; [109.87985866  59.12014134],0
b5,1,0.902224,0.015093,[69 49] ; [103  71],[69.50684932 48.49315068] ; [102.49315068  71.50684932],0
b1,1,0.904854,0.014288,[48 70] ; [ 72 102],[48.49315068 69.50684932] ; [ 71.50684932 102.49315068],0
