Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,83.470168,[215 329] ; [201  73],[276.65525672 267.34474328] ; [139.34474328 134.65525672],1
s6,1,0.0,73.800471,[311 232] ; [238  35],[365.32720588 177.67279412] ; [183.67279412  89.32720588],1
p5,1,0.0,49.569242,[ 28 515] ; [ 58 216],[ 57.15789474 485.84210526] ; [ 28.84210526 245.15789474],1
s7,1,0.0,49.380969,[208 315] ; [175  89],[254.52223634 268.47776366] ; [128.47776366 135.52223634],1
s8,1,0.0,40.013383,[196 350] ; [162 112],[238.37560976 307.62439024] ; [119.62439024 154.37560976],1
s3,1,0.0,33.383079,[263 279] ; [190  82],[301.62899263 240.37100737] ; [151.37100737 120.62899263],1
s4,1,0.0,27.26737,[ 61 482] ; [ 69 202],[ 86.71990172 456.28009828] ; [ 43.28009828 227.71990172],1
p6,1,3e-06,21.893835,[163 375] ; [127 143],[193.09405941 344.90594059] ; [ 96.90594059 173.09405941],1
p7,1,2.9e-05,17.460108,[323 213] ; [200  66],[349.5361596 186.4638404] ; [173.4638404  92.5361596],1
p12,1,4.4e-05,16.675618,[ 26 515] ; [ 35 239],[ 40.49202454 500.50797546] ; [ 20.50797546 253.49202454],1
p3,1,7.6e-05,15.65247,[243 301] ; [162 111],[269.66952264 274.33047736] ; [135.33047736 137.66952264],1
p10,1,0.000132,14.614741,[416 124] ; [240  32],[436.25615764 103.74384236] ; [219.74384236  52.25615764],1
p4,1,0.000243,13.464475,[300 243] ; [186  85],[324.1990172 218.8009828] ; [161.8009828 109.1990172],1
v1,1,0.000302,13.058557,[262 268] ; [171 101],[286.14713217 243.85286783] ; [146.85286783 125.14713217],1
p9,1,0.000576,11.85125,[439 103] ; [244  26],[455.89408867  86.10591133] ; [227.10591133  42.89408867],1
a5,1,0.001515,10.060447,[379 168] ; [220  56],[398.12029162 148.87970838] ; [200.87970838  75.12029162],0
n6,1,0.002193,9.380748,[447  99] ; [245  27],[461.89731051  84.10268949] ; [230.10268949  41.89731051],0
u1,1,0.002889,8.876139,[ 81 466] ; [ 64 212],[ 96.37302552 450.62697448] ; [ 48.62697448 227.37302552],0
p8,1,0.002901,8.868667,[260 278] ; [161 110],[279.97280593 258.02719407] ; [141.02719407 129.97280593],0
d4,1,0.004218,8.187471,[434 112] ; [240  34],[448.78536585  97.21463415] ; [225.21463415  48.78536585],0
a3,1,0.006016,7.545529,[370 176] ; [211  63],[386.86097561 159.13902439] ; [194.13902439  79.86097561],0
b5,1,0.006631,7.37032,[347 200] ; [148 128],[328.99756987 218.00243013] ; [166.00243013 109.99756987],0
r4,1,0.006728,7.344242,[505  42] ; [268   8],[513.76792224  33.23207776] ; [259.23207776  16.76792224],0
d1,1,0.009281,6.768033,[303 244] ; [179  97],[320.35722965 226.64277035] ; [161.64277035 114.35722965],0
n1,1,0.009816,6.667979,[36 86] ; [29 30],[43.8121547 78.1878453] ; [21.1878453 37.8121547],0
p1,1,0.009826,6.666232,[ 35 509] ; [ 32 242],[ 44.55745721 499.44254279] ; [ 22.44254279 251.55745721],0
a4,1,0.011598,6.371329,[224 321] ; [139 137],[240.9683313 304.0316687] ; [122.0316687 153.9683313],0
a2,1,0.018156,5.581006,[116 431] ; [ 79 197],[129.60510328 417.39489672] ; [ 65.39489672 210.60510328],0
n2,1,0.020869,5.337698,[85 38] ; [51  9],[91.40983607 31.59016393] ; [44.59016393 15.40983607],0
r1,1,0.027836,4.838192,[433 112] ; [235  39],[444.51770452 100.48229548] ; [223.48229548  50.51770452],0
v3,1,0.036364,4.379974,[196 326] ; [123 149],[209.72040302 312.27959698] ; [109.27959698 162.72040302],0
a7,1,0.039652,4.232701,[410 135] ; [189  87],[397.63093788 147.36906212] ; [201.36906212  74.63093788],0
b2,1,0.045363,4.005089,[111 212] ; [72 93],[121.125 201.875] ; [ 61.875 103.125],0
b3,1,0.045363,4.005089,[111 212] ; [72 93],[121.125 201.875] ; [ 61.875 103.125],0
n5,1,0.045684,3.993206,[388 154] ; [214  60],[399.85784314 142.14215686] ; [202.14215686  71.85784314],0
d2,1,0.047731,3.919447,[245 301] ; [143 131],[258.35121951 287.64878049] ; [129.64878049 144.35121951],0
d5,1,0.05462,3.693648,[431 114] ; [232  42],[441.19047619 103.80952381] ; [221.80952381  52.19047619],0
a1,1,0.064412,3.419977,[ 20 527] ; [ 18 258],[ 25.2563791 521.7436209] ; [ 12.7436209 263.2563791],0
r2,1,0.065588,3.39013,[514  29] ; [268   7],[519.10268949  23.89731051] ; [262.89731051  12.10268949],0
a6,1,0.06807,3.328964,[385 161] ; [176  98],[373.54390244 172.45609756] ; [187.45609756  86.54390244],0
v2,1,0.133873,2.247007,[283 237] ; [162 108],[292.91139241 227.08860759] ; [152.08860759 117.91139241],0
d3,1,0.221042,1.497592,[371 173] ; [199  76],[378.60805861 165.39194139] ; [191.39194139  83.60805861],0
b4,1,0.229489,1.444025,[309 238] ; [168 108],[317.03402187 229.96597813] ; [159.96597813 116.03402187],0
u3,1,0.280324,1.165517,[99 75] ; [42 23],[102.65271967  71.34728033] ; [38.34728033 26.65271967],0
p2,1,0.360981,0.834477,[451  93] ; [234  40],[455.55012225  88.44987775] ; [229.44987775  44.55012225],0
n4,1,0.437584,0.60261,[409 137] ; [212  62],[413.49512195 132.50487805] ; [207.50487805  66.49512195],0
s1,1,0.47547,0.509236,[ 15 526] ; [ 10 261],[ 16.65640394 524.34359606] ; [  8.34359606 262.65640394],0
u2,1,0.548921,0.359253,[100  74] ; [34 30],[97.96638655 76.03361345] ; [36.03361345 27.96638655],0
u4,1,0.715899,0.132456,[ 12 535] ; [  5 271],[ 11.29890644 535.70109356] ; [  5.70109356 270.29890644],0
p11,1,0.806604,0.059932,[438 109] ; [219  57],[436.66950182 110.33049818] ; [220.33049818  55.66950182],0
a8,1,0.842705,0.039376,[ 65 434] ; [ 34 217],[ 65.868 433.132] ; [ 33.132 217.868],0
b1,1,0.873247,0.025451,[203 344] ; [104 172],[204.04495747 342.95504253] ; [102.95504253 173.04495747],0
n3,1,0.947704,0.004302,[88 34] ; [43 17],[87.81318681 34.18681319] ; [43.18681319 16.81318681],0
