Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,56.341092,[103  17] ; [19 43],[80.43956044 39.56043956] ; [41.56043956 20.43956044],1
n6,1,1.8e-05,18.355927,[101  19] ; [34 28],[89.01098901 30.98901099] ; [45.98901099 16.01098901],1
p11,1,0.000129,14.658457,[102  19] ; [37 26],[91.4076087 29.5923913] ; [47.5923913 15.4076087],1
r4,1,0.001956,9.590652,[113   8] ; [49 14],[106.5326087  14.4673913] ; [55.4673913  7.5326087],0
n1,1,0.010545,6.540424,[10  8] ; [ 4 19],[ 6.14634146 11.85365854] ; [ 7.85365854 15.14634146],0
a8,1,0.052309,3.765855,[ 15 104] ; [ 2 56],[ 11.42937853 107.57062147] ; [ 5.57062147 52.42937853],0
p10,1,0.052411,3.762609,[96 23] ; [42 20],[90.72928177 28.27071823] ; [47.27071823 14.72928177],0
b1,1,0.055118,3.678507,[50 71] ; [17 46],[44.05978261 76.94021739] ; [22.94021739 40.05978261],0
a2,1,0.05546,3.66821,[25 96] ; [ 6 57],[ 20.38586957 100.61413043] ; [10.61413043 52.38586957],0
p6,1,0.064851,3.408763,[39 80] ; [12 49],[33.71666667 85.28333333] ; [17.28333333 43.71666667],0
p2,1,0.105677,2.617706,[101  19] ; [46 16],[96.92307692 23.07692308] ; [50.07692308 11.92307692],0
d5,1,0.10626,2.608977,[94 27] ; [42 21],[89.43478261 31.56521739] ; [46.56521739 16.43478261],0
b4,1,0.107293,2.593648,[80 41] ; [34 29],[74.9673913 46.0326087] ; [39.0326087 23.9673913],0
s4,1,0.114207,2.495021,[ 17 101] ; [15 48],[20.86187845 97.13812155] ; [11.13812155 51.86187845],0
b2,1,0.122905,2.37991,[26 43] ; [ 6 22],[22.7628866 46.2371134] ; [ 9.2371134 18.7628866],0
b3,1,0.122905,2.37991,[26 43] ; [ 6 22],[22.7628866 46.2371134] ; [ 9.2371134 18.7628866],0
b5,1,0.134423,2.240664,[79 42] ; [34 29],[74.30978261 46.69021739] ; [38.69021739 24.30978261],0
p4,1,0.144959,2.124515,[64 56] ; [26 36],[59.34065934 60.65934066] ; [30.65934066 31.34065934],0
v1,1,0.189169,1.724079,[58 57] ; [24 36],[53.88571429 61.11428571] ; [28.11428571 31.88571429],0
p3,1,0.217301,1.522108,[54 66] ; [22 40],[50.10989011 69.89010989] ; [25.89010989 36.10989011],0
v3,1,0.231652,1.430689,[41 76] ; [16 45],[37.46629213 79.53370787] ; [19.53370787 41.46629213],0
r1,1,0.243481,1.360328,[91 29] ; [42 20],[87.69230769 32.30769231] ; [45.30769231 16.69230769],0
s2,1,0.244709,1.353261,[68 53] ; [41 22],[71.67934783 49.32065217] ; [37.32065217 25.67934783],0
p12,1,0.280376,1.165266,[ 11 108] ; [ 3 60],[  9.15384615 109.84615385] ; [ 4.84615385 58.15384615],0
u1,1,0.284549,1.145236,[ 16 105] ; [ 5 58],[ 13.80978261 107.19021739] ; [ 7.19021739 55.80978261],0
a3,1,0.307697,1.040536,[72 49] ; [32 30],[68.76502732 52.23497268] ; [35.23497268 26.76502732],0
p7,1,0.316511,1.00331,[73 46] ; [31 27],[69.92090395 49.07909605] ; [34.07909605 23.92090395],0
s5,1,0.334959,0.929631,[29 85] ; [20 42],[31.73863636 82.26136364] ; [17.26136364 44.73863636],0
a1,1,0.336764,0.92271,[  4 117] ; [ 4 59],[  5.26086957 115.73913043] ; [ 2.73913043 60.26086957],0
a6,1,0.339101,0.913829,[80 41] ; [46 17],[82.85869565 38.14130435] ; [43.14130435 19.85869565],0
r2,1,0.36415,0.823529,[112   7] ; [57  6],[110.5   8.5] ; [58.5  4.5],0
n3,1,0.372723,0.794565,[17  3] ; [17  6],[15.81395349  4.18604651] ; [18.18604651  4.81395349],0
a7,1,0.381281,0.766568,[91 29] ; [44 19],[88.52459016 31.47540984] ; [46.47540984 16.52459016],0
