Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000113,14.910357,[28 45] ; [82 41],[40.96938776 32.03061224] ; [69.03061224 53.96938776],1
d3,1,0.000173,14.10825,[18 55] ; [64 59],[30.54081633 42.45918367] ; [51.45918367 71.54081633],1
r4,1,0.005527,7.698259,[56 17] ; [112  11],[62.57142857 10.42857143] ; [105.42857143  17.57142857],0
s3,1,0.006324,7.455582,[47 26] ; [52 66],[37.83769634 35.16230366] ; [61.16230366 56.83769634],0
b3,1,0.020043,5.408159,[27 27] ; [21 50],[20.736 33.264] ; [27.264 43.736],0
b2,1,0.020043,5.408159,[27 27] ; [21 50],[20.736 33.264] ; [27.264 43.736],0
s2,1,0.024435,5.06352,[41 32] ; [47 72],[33.45833333 39.54166667] ; [54.54166667 64.45833333],0
a5,1,0.035949,4.399524,[37 36] ; [81 42],[43.94897959 29.05102041] ; [74.05102041 48.94897959],0
r2,1,0.058428,3.58145,[63  9] ; [115   6],[66.40414508  5.59585492] ; [111.59585492   9.40414508],0
n2,1,0.061732,3.490226,[19  1] ; [17  6],[16.74418605  3.25581395] ; [19.25581395  3.74418605],0
n6,1,0.068228,3.325145,[51 20] ; [102  21],[55.99484536 15.00515464] ; [97.00515464 25.99484536],0
v4,1,0.091841,2.841809,[62  9] ; [115   7],[65.11398964  5.88601036] ; [111.88601036  10.11398964],0
n1,1,0.098206,2.734442,[12  8] ; [ 8 15],[ 9.30232558 10.69767442] ; [10.69767442 12.30232558],0
s7,1,0.117837,2.445837,[40 32] ; [49 63],[34.82608696 37.17391304] ; [54.17391304 57.82608696],0
p9,1,0.144725,2.12699,[56 16] ; [104  17],[59.68911917 12.31088083] ; [100.31088083  20.68911917],0
u1,1,0.178274,1.811955,[ 2 71] ; [  9 114],[ 4.09693878 68.90306122] ; [  6.90306122 116.09693878],0
s8,1,0.193273,1.692494,[34 38] ; [46 76],[29.69072165 42.30927835] ; [50.30927835 71.69072165],0
p2,1,0.198812,1.651081,[54 17] ; [102  20],[57.38860104 13.61139896] ; [98.61139896 23.38860104],0
a1,1,0.221847,1.492387,[ 6 67] ; [  5 118],[ 4.09693878 68.90306122] ; [  6.90306122 116.09693878],0
p1,1,0.236401,1.401929,[ 5 67] ; [ 15 107],[ 7.42268041 64.57731959] ; [ 12.57731959 109.42268041],0
s5,1,0.25787,1.280155,[24 46] ; [31 86],[20.58823529 49.41176471] ; [34.41176471 82.58823529],0
