Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,100.173324,[261  27] ; [58 69],[221.37831325  66.62168675] ; [97.62168675 29.37831325],1
r2,1,0.0,44.183407,[271  13] ; [90 34],[251.28431373  32.71568627] ; [109.71568627  14.28431373],1
r3,1,0.0,36.016098,[268  18] ; [91 35],[249.20873786  36.79126214] ; [109.79126214  16.20873786],1
v4,1,0.0,28.430572,[264  20] ; [93 33],[247.28780488  36.71219512] ; [109.71219512  16.28780488],1
v2,1,1e-06,23.463636,[147 122] ; [36 90],[124.62531646 144.37468354] ; [58.37468354 67.62531646],1
a5,1,2.3e-05,17.93345,[205  83] ; [63 64],[185.98554217 102.01445783] ; [82.01445783 44.98554217],1
d1,1,6.1e-05,16.056521,[152 136] ; [40 87],[133.24337349 154.75662651] ; [58.75662651 68.24337349],1
d4,1,0.000146,14.417393,[233  52] ; [82 45],[217.90048544  67.09951456] ; [97.09951456 29.90048544],1
a7,1,0.000214,13.703309,[213  74] ; [71 56],[196.87922705  90.12077295] ; [87.12077295 39.87922705],1
a6,1,0.000526,12.021003,[202  85] ; [67 60],[186.48067633 100.51932367] ; [82.51932367 44.48067633],1
d5,1,0.000582,11.831692,[225  62] ; [79 48],[210.74396135  76.25603865] ; [93.25603865 33.74396135],1
p11,1,0.000626,11.697014,[214  74] ; [73 54],[199.17108434  88.82891566] ; [87.82891566 39.17108434],1
d3,1,0.000866,11.094443,[194  93] ; [64 63],[178.85507246 108.14492754] ; [79.14492754 47.85507246],1
p2,1,0.001327,10.305101,[217  69] ; [76 50],[203.39320388  82.60679612] ; [89.60679612 36.39320388],0
u3,1,0.002591,9.075315,[59 45] ; [19 40],[49.76687117 54.23312883] ; [28.23312883 30.76687117],0
a2,1,0.007386,7.176734,[ 55 233] ; [ 11 116],[ 45.80240964 242.19759036] ; [ 20.19759036 106.80240964],0
a1,1,0.008225,6.983733,[  8 280] ; [ 11 116],[ 13.18554217 274.81445783] ; [  5.81445783 121.18554217],0
v3,1,0.010215,6.596996,[ 91 183] ; [ 26 100],[ 80.145 193.855] ; [36.855 89.145],0
p10,1,0.010594,6.532217,[203  83] ; [72 52],[191.82926829  94.17073171] ; [83.17073171 40.82926829],0
a4,1,0.010604,6.530526,[120 167] ; [36 90],[108.40677966 178.59322034] ; [47.59322034 78.40677966],0
u1,1,0.020359,5.380843,[ 38 250] ; [  7 120],[ 31.22891566 256.77108434] ; [ 13.77108434 113.22891566],0
s6,1,0.021238,5.307161,[139 144] ; [46 79],[128.32107843 154.67892157] ; [56.67892157 68.32107843],0
p7,1,0.022881,5.177547,[133 148] ; [44 81],[122.50492611 158.49507389] ; [54.49507389 70.50492611],0
p4,1,0.023678,5.118038,[123 161] ; [40 87],[112.63260341 171.36739659] ; [50.36739659 76.63260341],0
u2,1,0.035935,4.400166,[55 48] ; [21 37],[48.62111801 54.37888199] ; [27.37888199 30.62111801],0
a3,1,0.064155,3.426588,[182 104] ; [68 58],[173.54368932 112.45631068] ; [76.45631068 49.54368932],0
p5,1,0.077052,3.126019,[ 11 276] ; [ 10 115],[ 14.62864078 272.37135922] ; [  6.37135922 118.62864078],0
p8,1,0.080349,3.05782,[110 175] ; [37 88],[102.18292683 182.81707317] ; [44.81707317 80.18292683],0
v1,1,0.085682,2.953681,[122 160] ; [42 81],[114.19259259 167.80740741] ; [49.80740741 73.19259259],0
n4,1,0.096724,2.758749,[198  89] ; [77 50],[190.64009662  96.35990338] ; [84.35990338 42.64009662],0
n3,1,0.114432,2.491925,[52 19] ; [26 18],[48.15652174 22.84347826] ; [29.84347826 14.15652174],0
b2,1,0.132351,2.264714,[ 37 116] ; [24 47],[ 41.66517857 111.33482143] ; [19.33482143 51.66517857],0
b3,1,0.132351,2.264714,[ 37 116] ; [24 47],[ 41.66517857 111.33482143] ; [19.33482143 51.66517857],0
s7,1,0.150746,2.064689,[ 63 212] ; [ 20 101],[ 57.63888889 217.36111111] ; [25.36111111 95.63888889],0
s4,1,0.177555,1.817968,[ 37 247] ; [ 23 104],[ 41.45985401 242.54014599] ; [ 18.54014599 108.45985401],0
b1,1,0.195391,1.676493,[101 187] ; [53 74],[106.87228916 181.12771084] ; [47.12771084 79.87228916],0
p3,1,0.226066,1.465445,[ 96 190] ; [35 92],[ 90.71670702 195.28329298] ; [40.28329298 86.71670702],0
s3,1,0.258156,1.278621,[116 166] ; [44 81],[110.85995086 171.14004914] ; [49.14004914 75.85995086],0
s5,1,0.27771,1.178264,[ 61 221] ; [ 21 103],[ 56.95566502 225.04433498] ; [25.04433498 98.95566502],0
p1,1,0.295796,1.093054,[ 15 270] ; [ 10 116],[ 17.33576642 267.66423358] ; [  7.66423358 118.33576642],0
n6,1,0.34005,0.910244,[217  69] ; [90 36],[213.11165049  72.88834951] ; [93.88834951 32.11165049],0
n1,1,0.375768,0.784502,[25 46] ; [12 32],[22.84347826 48.15652174] ; [14.15652174 29.84347826],0
p9,1,0.441532,0.592297,[204  81] ; [82 39],[200.7635468  84.2364532] ; [85.2364532 35.7635468],0
s2,1,0.482562,0.493067,[ 86 199] ; [34 93],[ 83.00970874 201.99029126] ; [36.99029126 90.00970874],0
s1,1,0.501756,0.451221,[ 13 271] ; [  4 123],[ 11.74695864 272.25304136] ; [  5.25304136 121.74695864],0
d2,1,0.514734,0.424431,[115 171] ; [46 79],[112.03406326 173.96593674] ; [48.96593674 76.03406326],0
b4,1,0.519191,0.4155,[173 115] ; [72 55],[170.02409639 117.97590361] ; [74.97590361 52.02409639],0
a8,1,0.655333,0.199242,[ 30 232] ; [ 12 109],[ 28.7310705 233.2689295] ; [ 13.2689295 107.7310705],0
p12,1,0.670137,0.181442,[  9 277] ; [  3 123],[  8.33009709 277.66990291] ; [  3.66990291 122.33009709],0
b5,1,0.81014,0.057718,[171 117] ; [77 50],[172.1060241 115.8939759] ; [75.8939759 51.1060241],0
n2,1,0.866025,0.028463,[48 24] ; [30 14],[48.4137931 23.5862069] ; [29.5862069 14.4137931],0
n5,1,0.985678,0.000322,[186  99] ; [83 44],[186.08009709  98.91990291] ; [82.91990291 44.08009709],0
