Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,205.200492,[103 290] ; [261  66],[198.68333333 194.31666667] ; [165.31666667 161.68333333],1
s2,1,0.0,121.317464,[135 271] ; [250  89],[209.81208054 196.18791946] ; [175.18791946 163.81208054],1
s3,1,0.0,97.165941,[155 245] ; [254  85],[221.38024357 178.61975643] ; [187.61975643 151.38024357],1
s6,1,0.0,76.475766,[218 181] ; [287  52],[273.02845528 125.97154472] ; [231.97154472 107.02845528],1
a3,1,0.0,27.25916,[258 148] ; [275  65],[290.07774799 115.92225201] ; [242.92225201  97.07774799],1
s5,1,0.0,27.06314,[108 293] ; [147 176],[141.23618785 259.76381215] ; [113.76381215 209.23618785],1
p6,1,0.0,26.160879,[121 284] ; [162 174],[154.67611336 250.32388664] ; [128.32388664 207.67611336],1
p3,1,9e-06,19.810851,[177 230] ; [204 137],[207.30882353 199.69117647] ; [173.69117647 167.30882353],1
d2,1,9e-06,19.713012,[170 237] ; [198 143],[200.23529412 206.76470588] ; [167.76470588 173.23529412],1
d1,1,2e-05,18.230659,[216 194] ; [232 109],[244.58055925 165.41944075] ; [203.41944075 137.58055925],1
p4,1,2.5e-05,17.727632,[220 185] ; [236 104],[247.89261745 157.10738255] ; [208.10738255 131.89261745],1
p9,1,2.9e-05,17.504069,[324  76] ; [311  28],[343.70771313  56.29228687] ; [291.29228687  47.70771313],1
n4,1,3.7e-05,17.029809,[307 102] ; [296  44],[329.27503338  79.72496662] ; [273.72496662  66.27503338],1
a5,1,4.8e-05,16.530156,[276 133] ; [275  66],[300.47866667 108.52133333] ; [250.52133333  90.47866667],1
v1,1,5.6e-05,16.227536,[191 212] ; [205 124],[218.01639344 184.98360656] ; [177.98360656 151.01639344],1
v3,1,0.000129,14.658255,[139 261] ; [160 168],[164.28571429 235.71428571] ; [134.71428571 193.28571429],1
p10,1,0.000205,13.788673,[317  87] ; [299  38],[335.8488529  68.1511471] ; [280.1511471  56.8488529],1
u1,1,0.000369,12.685406,[ 58 352] ; [ 83 258],[ 76.97736352 333.02263648] ; [ 64.02263648 276.97736352],1
r1,1,0.000382,12.618461,[310  99] ; [292  47],[329.1684492  79.8315508] ; [272.8315508  66.1684492],1
n5,1,0.000494,12.137496,[306 102] ; [290  50],[325.09090909  82.90909091] ; [270.90909091  69.09090909],1
u4,1,0.000579,11.840937,[  3 407] ; [ 16 325],[ 10.37283622 399.62716378] ; [  8.62716378 332.37283622],1
p7,1,0.001586,9.975998,[237 163] ; [234  98],[257.37704918 142.62295082] ; [213.62295082 118.37704918],0
r4,1,0.002601,9.068263,[368  42] ; [326  15],[378.88149134  31.11850866] ; [315.11850866  25.88149134],0
p12,1,0.002638,9.042373,[ 23 384] ; [ 40 299],[ 34.37131367 372.62868633] ; [ 28.62868633 310.37131367],0
