Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,48.795154,[136 120] ; [ 19 104],[104.69656992 151.30343008] ; [50.30343008 72.69656992],1
d1,1,0.0,43.611915,[164  93] ; [34 89],[133.91052632 123.08947368] ; [64.08947368 58.91052632],1
d5,1,0.0,36.971421,[218  38] ; [69 53],[194.37037037  61.62962963] ; [92.62962963 29.37037037],1
a4,1,0.0,34.02612,[134 123] ; [25 97],[107.81794195 149.18205805] ; [51.18205805 70.81794195],1
a3,1,0.0,33.0054,[194  63] ; [55 66],[169.29365079  87.70634921] ; [79.70634921 41.29365079],1
r1,1,1e-06,23.783796,[212  43] ; [74 49],[192.93650794  62.06349206] ; [93.06349206 29.93650794],1
n4,1,1.1e-05,19.319844,[198  58] ; [68 55],[179.67282322  76.32717678] ; [86.32717678 36.67282322],1
a6,1,1.4e-05,18.897688,[187  69] ; [62 61],[168.18997361  87.81002639] ; [80.81002639 42.18997361],1
d4,1,3.4e-05,17.199123,[221  35] ; [84 39],[206.01583113  49.98416887] ; [98.98416887 24.01583113],1
u1,1,0.000117,14.839385,[ 41 216] ; [  3 120],[ 29.75789474 227.24210526] ; [ 14.24210526 108.75789474],1
s7,1,0.001084,10.677996,[119 131] ; [36 85],[104.44743935 145.55256065] ; [50.55256065 70.44743935],0
r4,1,0.001179,10.523069,[232  25] ; [96 27],[221.83157895  35.16842105] ; [106.16842105  16.83157895],0
a7,1,0.001266,10.391261,[197  60] ; [74 48],[183.7651715  73.2348285] ; [87.2348285 34.7651715],0
s6,1,0.00237,9.23849,[174  78] ; [64 57],[160.79356568  91.20643432] ; [77.20643432 43.79356568],0
n6,1,0.005047,7.862699,[216  38] ; [89 33],[206.03723404  47.96276596] ; [98.96276596 23.03723404],0
n5,1,0.00764,7.115906,[192  62] ; [76 46],[181.04255319  72.95744681] ; [86.95744681 35.04255319],0
s8,1,0.008391,6.948126,[111 145] ; [36 87],[ 99.29287599 156.70712401] ; [47.70712401 75.29287599],0
d3,1,0.013017,6.166735,[185  71] ; [72 49],[174.51458886  81.48541114] ; [82.48541114 38.51458886],0
v2,1,0.018188,5.577981,[136 107] ; [49 66],[125.5726257 117.4273743] ; [59.4273743 55.5726257],0
p4,1,0.043481,4.076593,[107 148] ; [38 84],[ 98.07692308 156.92307692] ; [46.92307692 75.07692308],0
v1,1,0.051827,3.781329,[130 120] ; [49 70],[121.27371274 128.72628726] ; [57.72628726 61.27371274],0
s5,1,0.053189,3.73796,[ 78 169] ; [26 93],[ 70.18579235 176.81420765] ; [33.81420765 85.18579235],0
v3,1,0.066648,3.363712,[ 87 157] ; [31 88],[ 79.31680441 164.68319559] ; [38.68319559 80.31680441],0
b3,1,0.106142,2.610746,[56 89] ; [17 46],[50.88942308 94.11057692] ; [22.11057692 40.88942308],0
b2,1,0.106142,2.610746,[56 89] ; [17 46],[50.88942308 94.11057692] ; [22.11057692 40.88942308],0
p10,1,0.143781,2.13702,[226  30] ; [101  21],[221.46031746  34.53968254] ; [105.53968254  16.46031746],0
r2,1,0.147437,2.098574,[235  16] ; [109  13],[231.48525469  19.51474531] ; [112.51474531   9.48525469],0
s2,1,0.184222,1.76323,[131 123] ; [54 68],[124.97340426 129.02659574] ; [60.02659574 61.97340426],0
r3,1,0.221658,1.493603,[244  11] ; [114   9],[241.50793651  13.49206349] ; [116.49206349   6.50793651],0
p1,1,0.286355,1.136682,[ 15 242] ; [  4 118],[ 12.88390501 244.11609499] ; [  6.11609499 115.88390501],0
u4,1,0.302034,1.065194,[  6 251] ; [  1 122],[  4.73421053 252.26578947] ; [  2.26578947 120.73421053],0
p11,1,0.356726,0.849388,[205  52] ; [93 30],[201.54210526  55.45789474] ; [96.45789474 26.54210526],0
v4,1,0.371477,0.798719,[241  13] ; [112   9],[239.09866667  14.90133333] ; [113.90133333   7.09866667],0
a8,1,0.390245,0.73818,[ 37 198] ; [ 14 100],[ 34.34097421 200.65902579] ; [16.65902579 97.34097421],0
p2,1,0.439059,0.598741,[210  46] ; [96 26],[207.23809524  48.76190476] ; [98.76190476 23.23809524],0
s3,1,0.464044,0.536123,[133 118] ; [69 52],[136.29569892 114.70430108] ; [65.70430108 55.29569892],0
p12,1,0.464454,0.535139,[ 15 241] ; [  5 118],[ 13.50923483 242.49076517] ; [  6.49076517 116.50923483],0
s4,1,0.475803,0.508469,[ 42 212] ; [24 99],[ 44.4668435 209.5331565] ; [ 21.5331565 101.4668435],0
p7,1,0.509101,0.435915,[130 118] ; [57 60],[127.05753425 120.94246575] ; [59.94246575 57.05753425],0
p5,1,0.524134,0.405752,[ 17 239] ; [  6 115],[ 15.61803714 240.38196286] ; [  7.38196286 113.61803714],0
u3,1,0.535118,0.384664,[33 29] ; [32 35],[31.24031008 30.75968992] ; [33.75968992 33.24031008],0
p8,1,0.577693,0.309978,[103 148] ; [46 75],[100.53494624 150.46505376] ; [48.46505376 72.53494624],0
n1,1,0.58575,0.297031,[29 46] ; [12 24],[27.7027027 47.2972973] ; [13.2972973 22.7027027],0
b4,1,0.623507,0.240969,[151 106] ; [69 54],[148.78947368 108.21052632] ; [71.21052632 51.78947368],0
a1,1,0.630108,0.231915,[ 11 246] ; [  4 119],[ 10.14473684 246.85526316] ; [  4.85526316 118.14473684],0
n2,1,0.6394,0.219528,[60 16] ; [27  9],[59.03571429 16.96428571] ; [27.96428571  8.03571429],0
n3,1,0.66901,0.182762,[55 20] ; [25 11],[54.05405405 20.94594595] ; [25.94594595 10.05405405],0
b5,1,0.769296,0.086022,[169  88] ; [79 44],[167.72631579  89.27368421] ; [80.27368421 42.72631579],0
u2,1,0.778234,0.079311,[33 29] ; [34 33],[32.20155039 29.79844961] ; [34.79844961 32.20155039],0
b1,1,0.792411,0.069265,[ 76 181] ; [38 85],[ 77.1 179.9] ; [36.9 86.1],0
p6,1,0.888434,0.01968,[ 66 187] ; [31 91],[ 65.44266667 187.55733333] ; [31.55733333 90.44266667],0
s1,1,0.94574,0.004632,[ 10 241] ; [  5 116],[ 10.12096774 240.87903226] ; [  4.87903226 116.12096774],0
