Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,84.447418,[ 23 106] ; [205 106],[66.84545455 62.15454545] ; [161.15454545 149.84545455],1
s3,1,0.0,83.204846,[31 98] ; [221  89],[74.0501139 54.9498861] ; [177.9498861 132.0501139],1
s7,1,0.0,52.759909,[31 91] ; [193 107],[64.75829384 57.24170616] ; [159.24170616 140.75829384],1
s8,1,0.0,41.684727,[35 96] ; [186 122],[65.9476082 65.0523918] ; [155.0523918 152.9476082],1
s5,1,0.0,40.383333,[ 20 111] ; [143 158],[49.42824074 81.57175926] ; [113.57175926 187.42824074],1
s4,1,2.1e-05,18.094211,[  6 125] ; [ 64 243],[ 20.93607306 110.06392694] ; [ 49.06392694 257.93607306],1
p5,1,0.000186,13.964038,[  8 122] ; [ 64 247],[ 21.2244898 108.7755102] ; [ 50.7755102 260.2244898],1
p4,1,0.000585,11.821801,[80 51] ; [239  71],[94.75963719 36.24036281] ; [224.24036281  85.75963719],1
p6,1,0.000631,11.682722,[46 83] ; [165 143],[62.28604119 66.71395881] ; [148.71395881 159.28604119],1
p7,1,0.005838,7.599553,[97 33] ; [262  44],[107.0412844  22.9587156] ; [251.9587156  54.0412844],0
p12,1,0.012186,6.283653,[  6 124] ; [ 39 272],[ 13.26530612 116.73469388] ; [ 31.73469388 279.26530612],0
u3,1,0.015906,5.81329,[20 29] ; [53 32],[26.69402985 22.30597015] ; [46.30597015 38.69402985],0
u2,1,0.021683,5.271063,[21 28] ; [55 32],[27.38235294 21.61764706] ; [48.61764706 38.38235294],0
d4,1,0.03304,4.543696,[102  29] ; [266  43],[109.56363636  21.43636364] ; [258.43636364  50.56363636],0
r4,1,0.044399,4.041321,[118  13] ; [296  15],[122.70135747   8.29864253] ; [291.29864253  19.70135747],0
p10,1,0.053674,3.722797,[105  24] ; [273  36],[111.32876712  17.67123288] ; [266.67123288  42.32876712],0
a3,1,0.05623,3.645229,[82 48] ; [224  86],[90.40909091 39.59090909] ; [215.59090909  94.40909091],0
n5,1,0.070631,3.268285,[95 36] ; [249  61],[102.18594104  28.81405896] ; [241.81405896  68.18594104],0
a1,1,0.073463,3.2039,[  3 128] ; [ 20 291],[  6.81674208 124.18325792] ; [ 16.18325792 294.81674208],0
u1,1,0.086498,2.938367,[ 15 116] ; [ 56 255],[ 21.04298643 109.95701357] ; [ 49.95701357 261.04298643],0
u4,1,0.101316,2.684712,[  1 130] ; [ 11 300],[  3.55656109 127.44343891] ; [  8.44343891 302.55656109],0
p3,1,0.102984,2.658709,[74 56] ; [202 108],[81.54545455 48.45454545] ; [194.45454545 115.54545455],0
p2,1,0.125597,2.346102,[115  15] ; [288  22],[119.06818182  10.93181818] ; [283.93181818  26.06818182],0
v1,1,0.166007,1.918634,[69 60] ; [185 120],[75.49769585 53.50230415] ; [178.50230415 126.49769585],0
p9,1,0.18939,1.722356,[110  19] ; [278  32],[114.01366743  14.98633257] ; [273.98633257  36.01366743],0
a8,1,0.191221,1.708187,[ 13 104] ; [ 46 238],[17.21446384 99.78553616] ; [ 41.78553616 242.21446384],0
r2,1,0.191721,1.704342,[120  10] ; [292  14],[122.8440367   7.1559633] ; [289.1559633  16.8440367],0
r1,1,0.207985,1.585397,[104  26] ; [264  47],[108.48072562  21.51927438] ; [259.51927438  51.48072562],0
n6,1,0.21361,1.54679,[109  22] ; [270  38],[113.09567198  17.90432802] ; [265.90432802  42.09567198],0
n3,1,0.250378,1.321195,[16  4] ; [31 16],[14.02985075  5.97014925] ; [32.97014925 14.02985075],0
a5,1,0.26349,1.250329,[95 36] ; [241  70],[99.58371041 31.41628959] ; [236.41628959  74.58371041],0
d3,1,0.28367,1.149425,[88 43] ; [224  86],[92.68027211 38.31972789] ; [219.31972789  90.68027211],0
n1,1,0.359937,0.838112,[ 6 13] ; [21 27],[ 7.65671642 11.34328358] ; [19.34328358 28.65671642],0
v2,1,0.392033,0.732628,[79 48] ; [175 128],[75.01860465 51.98139535] ; [178.98139535 124.01860465],0
d5,1,0.488638,0.479524,[104  27] ; [254  55],[106.58636364  24.41363636] ; [251.41363636  57.58636364],0
b5,1,0.501383,0.452009,[77 54] ; [172 139],[73.79864253 57.20135747] ; [175.20135747 135.79864253],0
p11,1,0.561872,0.336474,[111  20] ; [270  41],[112.92081448  18.07918552] ; [268.07918552  42.92081448],0
a6,1,0.584721,0.298664,[90 41] ; [204 105],[87.53181818 43.46818182] ; [206.46818182 102.53181818],0
d2,1,0.600173,0.274735,[64 67] ; [143 167],[61.48979592 69.51020408] ; [145.51020408 164.48979592],0
v4,1,0.607148,0.264349,[125   5] ; [301   9],[125.86363636   4.13636364] ; [300.13636364   9.86363636],0
a2,1,0.635939,0.224092,[ 26 105] ; [ 68 243],[ 27.85972851 103.14027149] ; [ 66.14027149 244.85972851],0
b3,1,0.665538,0.186866,[27 49] ; [ 71 114],[28.53639847 47.46360153] ; [ 69.46360153 115.53639847],0
b2,1,0.665538,0.186866,[27 49] ; [ 71 114],[28.53639847 47.46360153] ; [ 69.46360153 115.53639847],0
a4,1,0.679778,0.170376,[53 78] ; [132 178],[54.95464853 76.04535147] ; [130.04535147 179.95464853],0
s1,1,0.739001,0.111006,[  3 126] ; [  9 302],[  3.51818182 125.48181818] ; [  8.48181818 302.51818182],0
b1,1,0.796479,0.066516,[48 83] ; [118 193],[49.19909502 81.80090498] ; [116.80090498 194.19909502],0
b4,1,0.800297,0.06399,[72 59] ; [175 136],[73.20588235 57.79411765] ; [173.79411765 137.20588235],0
n4,1,0.830561,0.045788,[102  29] ; [245  66],[102.8438914  28.1561086] ; [244.1561086  66.8438914],0
v3,1,0.865486,0.028695,[53 73] ; [131 174],[53.79118329 72.20881671] ; [130.20881671 174.79118329],0
p1,1,0.879572,0.022956,[ 15 115] ; [ 34 274],[ 14.543379 115.456621] ; [ 34.456621 273.543379],0
n2,1,0.904927,0.014266,[16  4] ; [39  9],[16.17647059  3.82352941] ; [38.82352941  9.17647059],0
d1,1,0.934373,0.006781,[81 50] ; [191 120],[80.61538462 50.38461538] ; [191.38461538 119.61538462],0
a7,1,0.974166,0.001049,[97 34] ; [230  80],[97.13605442 33.86394558] ; [229.86394558  80.13605442],0
