Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,102.735114,[ 5 89] ; [191 101],[47.73056995 46.26943005] ; [148.26943005 143.73056995],1
d3,1,0.0,87.109218,[20 72] ; [221  71],[57.73958333 34.26041667] ; [183.26041667 108.73958333],1
d5,1,0.0,47.871583,[45 48] ; [245  47],[70.05194805 22.94805195] ; [219.94805195  72.05194805],1
r1,1,2.6e-05,17.675005,[53 40] ; [230  61],[68.5390625 24.4609375] ; [214.4609375  76.5390625],1
r3,1,6.9e-05,15.832637,[74 20] ; [271  20],[84.23376623  9.76623377] ; [260.76623377  30.23376623],1
u2,1,0.000177,14.060408,[14 33] ; [56 32],[24.37037037 22.62962963] ; [45.62962963 42.37037037],1
u1,1,0.000212,13.717581,[ 2 92] ; [ 50 242],[12.66321244 81.33678756] ; [ 39.33678756 252.66321244],1
d2,1,0.000251,13.405934,[27 67] ; [146 144],[42.34895833 51.65104167] ; [130.65104167 159.34895833],1
a5,1,0.000266,13.294213,[47 47] ; [206  86],[61.61139896 32.38860104] ; [191.38860104 100.61139896],1
a7,1,0.000287,13.155429,[48 45] ; [210  82],[62.32207792 30.67792208] ; [195.67792208  96.32207792],1
a3,1,0.000603,11.767368,[47 46] ; [203  87],[60.70496084 32.29503916] ; [189.29503916 100.70496084],1
r4,1,0.00082,11.196307,[73 21] ; [265  27],[82.31088083 11.68911917] ; [255.68911917  36.31088083],1
p1,1,0.004655,8.008945,[16 77] ; [ 21 269],[ 8.9843342 84.0156658] ; [ 28.0156658 261.9843342],0
a2,1,0.006577,7.384954,[ 9 85] ; [ 65 227],[18.02072539 75.97927461] ; [ 55.97927461 236.02072539],0
a4,1,0.00697,7.28065,[28 64] ; [135 156],[39.154047 52.845953] ; [123.845953 167.154047],0
p9,1,0.007559,7.13498,[60 31] ; [230  59],[69.44736842 21.55263158] ; [220.55263158  68.44736842],0
s5,1,0.007726,7.095808,[18 73] ; [ 98 185],[28.22459893 62.77540107] ; [ 87.77540107 195.22459893],0
u3,1,0.007925,7.05029,[21 26] ; [60 28],[28.2 18.8] ; [52.8 35.2],0
s6,1,0.011183,6.435986,[46 45] ; [187  99],[56.24137931 34.75862069] ; [176.75862069 109.24137931],0
p2,1,0.013225,6.138725,[64 29] ; [235  55],[72.60313316 20.39686684] ; [226.39686684  63.60313316],0
p6,1,0.020739,5.348579,[22 72] ; [105 184],[31.16971279 62.83028721] ; [ 95.83028721 193.16971279],0
b3,1,0.023796,5.109468,[14 46] ; [ 68 104],[21.20689655 38.79310345] ; [ 60.79310345 111.20689655],0
b2,1,0.023796,5.109468,[14 46] ; [ 68 104],[21.20689655 38.79310345] ; [ 60.79310345 111.20689655],0
s2,1,0.036706,4.36402,[34 59] ; [142 148],[42.73629243 50.26370757] ; [133.26370757 156.73629243],0
p10,1,0.037275,4.337784,[58 32] ; [220  71],[65.66929134 24.33070866] ; [212.33070866  78.66929134],0
p11,1,0.049512,3.857908,[60 34] ; [217  75],[67.45595855 26.54404145] ; [209.54404145  82.45595855],0
p4,1,0.059047,3.563958,[42 52] ; [162 128],[49.9375 44.0625] ; [154.0625 135.9375],0
p3,1,0.071568,3.246697,[32 61] ; [131 160],[39.4765625 53.5234375] ; [123.5234375 167.4765625],0
p8,1,0.07775,3.11132,[36 56] ; [145 147],[43.36458333 48.63541667] ; [137.63541667 154.36458333],0
v4,1,0.078714,3.091257,[83  9] ; [278  14],[86.48958333  5.51041667] ; [274.51041667  17.48958333],0
s8,1,0.087414,2.921356,[27 66] ; [113 178],[33.90625 59.09375] ; [106.09375 184.90625],0
