Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.007335,7.189151,[ 3 46] ; [3 5],[ 5.15789474 43.84210526] ; [0.84210526 7.15789474],0
n5,1,0.008246,6.979333,[44  6] ; [4 4],[41.37931034  8.62068966] ; [6.62068966 1.37931034],0
b1,1,0.059762,3.543976,[24 26] ; [1 7],[21.55172414 28.44827586] ; [3.44827586 4.55172414],0
a5,1,0.095592,2.77758,[34 16] ; [3 5],[31.89655172 18.10344828] ; [5.10344828 2.89655172],0
p6,1,0.123702,2.369807,[20 29] ; [1 7],[18.05263158 30.94736842] ; [2.94736842 5.05263158],0
r2,1,0.130735,2.28375,[49  1] ; [7 1],[48.27586207  1.72413793] ; [7.72413793 0.27586207],0
a7,1,0.188533,1.729042,[32 18] ; [7 1],[33.62068966 16.37931034] ; [5.37931034 2.62068966],0
v1,1,0.207623,1.587923,[30 19] ; [3 5],[28.36842105 20.63157895] ; [4.63157895 3.36842105],0
b5,1,0.232806,1.423636,[30 20] ; [3 5],[28.44827586 21.55172414] ; [4.55172414 3.44827586],0
s3,1,0.244504,1.354435,[28 19] ; [3 5],[26.49090909 20.50909091] ; [4.50909091 3.49090909],0
v2,1,0.253692,1.302857,[32 18] ; [6 1],[33.33333333 16.66666667] ; [4.66666667 2.33333333],0
p3,1,0.301028,1.069634,[28 21] ; [3 5],[26.64912281 22.35087719] ; [4.35087719 3.64912281],0
s6,1,0.348844,0.87766,[27 20] ; [6 2],[28.2 18.8] ; [4.8 3.2],0
u2,1,0.384938,0.754872,[ 8 12] ; [2 1],[ 8.69565217 11.30434783] ; [1.30434783 1.69565217],0
a4,1,0.407393,0.686396,[13 37] ; [1 7],[12.06896552 37.93103448] ; [1.93103448 6.06896552],0
a6,1,0.448618,0.574141,[32 18] ; [4 4],[31.03448276 18.96551724] ; [4.96551724 3.03448276],0
u3,1,0.483578,0.490783,[ 9 11] ; [2 1],[ 9.56521739 10.43478261] ; [1.43478261 1.56521739],0
v4,1,0.500538,0.453796,[47  3] ; [7 1],[46.55172414  3.44827586] ; [7.44827586 0.55172414],0
p7,1,0.502716,0.449198,[30 18] ; [4 4],[29.14285714 18.85714286] ; [4.85714286 3.14285714],0
s1,1,0.512637,0.42868,[ 3 46] ; [1 7],[ 3.43859649 45.56140351] ; [0.56140351 7.43859649],0
s8,1,0.519046,0.415789,[18 31] ; [2 6],[17.19298246 31.80701754] ; [2.80701754 5.19298246],0
p1,1,0.52219,0.409566,[11 38] ; [1 7],[10.31578947 38.68421053] ; [1.68421053 6.31578947],0
p4,1,0.625697,0.237941,[29 20] ; [4 4],[28.36842105 20.63157895] ; [4.63157895 3.36842105],0
s5,1,0.635077,0.225239,[14 34] ; [3 5],[14.57142857 33.42857143] ; [2.42857143 5.57142857],0
n6,1,0.639128,0.219884,[41  9] ; [6 2],[40.51724138  9.48275862] ; [6.48275862 1.51724138],0
b4,1,0.671394,0.179976,[29 21] ; [4 4],[28.44827586 21.55172414] ; [4.55172414 3.44827586],0
r4,1,0.673719,0.177283,[46  4] ; [7 1],[45.68965517  4.31034483] ; [7.31034483 0.68965517],0
p12,1,0.687663,0.161627,[ 4 45] ; [1 7],[ 4.29824561 44.70175439] ; [0.70175439 7.29824561],0
p2,1,0.697581,0.151001,[34 15] ; [5 3],[33.52631579 15.47368421] ; [5.47368421 2.52631579],0
r1,1,0.702185,0.146208,[41  9] ; [7 1],[41.37931034  8.62068966] ; [6.62068966 1.37931034],0
b2,1,0.708992,0.139286,[12 23] ; [1 3],[11.66666667 23.33333333] ; [1.33333333 2.66666667],0
b3,1,0.708992,0.139286,[12 23] ; [1 3],[11.66666667 23.33333333] ; [1.33333333 2.66666667],0
d5,1,0.751369,0.100385,[22 28] ; [4 4],[22.4137931 27.5862069] ; [3.5862069 4.4137931],0
p5,1,0.783165,0.075733,[ 8 41] ; [1 7],[ 7.73684211 41.26315789] ; [1.26315789 6.73684211],0
s7,1,0.850814,0.035374,[21 24] ; [3 4],[20.76923077 24.23076923] ; [3.23076923 3.76923077],0
p11,1,0.860081,0.031071,[36 14] ; [6 2],[36.20689655 13.79310345] ; [5.79310345 2.20689655],0
p8,1,0.872266,0.02585,[26 23] ; [4 4],[25.78947368 23.21052632] ; [4.21052632 3.78947368],0
a3,1,0.893236,0.018012,[30 20] ; [5 3],[30.17241379 19.82758621] ; [4.82758621 3.17241379],0
r3,1,0.90905,0.01305,[43  7] ; [7 1],[43.10344828  6.89655172] ; [6.89655172 1.10344828],0
s2,1,0.911058,0.012478,[19 29] ; [3 5],[18.85714286 29.14285714] ; [3.14285714 4.85714286],0
d3,1,0.934675,0.006718,[18 32] ; [3 5],[18.10344828 31.89655172] ; [2.89655172 5.10344828],0
