Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,65.157804,[285  55] ; [52 62],[252.37885463  87.62114537] ; [84.62114537 29.37885463],1
d2,1,0.0,54.480216,[212 126] ; [26 88],[177.97345133 160.02654867] ; [60.02654867 53.97345133],1
a4,1,0.0,53.865134,[195 146] ; [20 94],[161.13186813 179.86813187] ; [53.86813187 60.13186813],1
d1,1,0.0,47.21211,[250  91] ; [43 71],[219.58901099 121.41098901] ; [73.41098901 40.58901099],1
u1,1,1e-06,24.783464,[ 94 247] ; [  6 108],[ 74.94505495 266.05494505] ; [25.05494505 88.94505495],1
a6,1,9e-06,19.798851,[238 100] ; [54 60],[218.3539823 119.6460177] ; [73.6460177 40.3539823],1
d5,1,7.8e-05,15.595012,[296  42] ; [81 32],[282.54101996  55.45898004] ; [94.45898004 18.54101996],1
p3,1,0.000124,14.729146,[196 142] ; [42 71],[178.36807095 159.63192905] ; [59.63192905 53.36807095],1
v2,1,0.000194,13.888116,[209 116] ; [48 61],[192.45391705 132.54608295] ; [64.54608295 44.45391705],1
n4,1,0.000203,13.798866,[277  62] ; [74 40],[262.66887417  76.33112583] ; [88.33112583 25.66887417],1
p9,1,0.00089,11.043221,[307  31] ; [86 23],[297.16778523  40.83221477] ; [95.83221477 13.16778523],1
s7,1,0.001241,10.428081,[242  87] ; [61 46],[228.63990826 100.36009174] ; [74.36009174 32.63990826],0
b3,1,0.001508,10.06837,[ 93 118] ; [15 52],[ 81.97122302 129.02877698] ; [26.02877698 40.97122302],0
b2,1,0.001508,10.06837,[ 93 118] ; [15 52],[ 81.97122302 129.02877698] ; [26.02877698 40.97122302],0
d4,1,0.001634,9.920859,[303  35] ; [89 25],[293.13274336  44.86725664] ; [98.86725664 15.13274336],0
r1,1,0.002131,9.433152,[289  49] ; [83 31],[278.17699115  59.82300885] ; [93.82300885 20.17699115],0
s8,1,0.002698,9.001332,[223 116] ; [57 57],[209.53642384 129.46357616] ; [70.46357616 43.53642384],0
p4,1,0.002757,8.961675,[232 106] ; [60 53],[218.83813747 119.16186253] ; [73.16186253 39.83813747],0
r4,1,0.003328,8.6184,[322  19] ; [98 16],[314.76923077  26.23076923] ; [105.23076923   8.76923077],0
v1,1,0.01176,6.346762,[202 127] ; [53 58],[190.67045455 138.32954545] ; [64.32954545 46.67045455],0
v3,1,0.012515,6.236393,[152 175] ; [35 72],[140.89631336 186.10368664] ; [46.10368664 60.89631336],0
s5,1,0.0138,6.063561,[166 158] ; [41 68],[154.89145497 169.10854503] ; [52.10854503 56.89145497],0
r2,1,0.018703,5.529052,[331   8] ; [105   8],[327.  12.] ; [109.   4.],0
n6,1,0.020952,5.330795,[294  42] ; [88 24],[286.5  49.5] ; [95.5 16.5],0
n3,1,0.021594,5.278199,[57 17] ; [12 11],[52.63917526 21.36082474] ; [16.36082474  6.63917526],0
s6,1,0.033521,4.518993,[297  37] ; [90 21],[290.46741573  43.53258427] ; [96.53258427 14.46741573],0
d3,1,0.055984,3.652525,[248  91] ; [72 41],[240.  99.] ; [80. 33.],0
p10,1,0.058127,3.59003,[296  43] ; [88 22],[289.92427617  49.07572383] ; [94.07572383 15.92427617],0
p12,1,0.070275,3.276583,[ 42 297] ; [  7 105],[ 36.83148559 302.16851441] ; [12.16851441 99.83148559],0
p6,1,0.073725,3.198077,[151 186] ; [39 72],[142.92410714 194.07589286] ; [47.07589286 63.92410714],0
u4,1,0.077194,3.123019,[ 15 326] ; [  1 113],[ 11.99120879 329.00879121] ; [  4.00879121 109.99120879],0
p2,1,0.11567,2.474999,[288  51] ; [88 24],[282.62527716  56.37472284] ; [93.37472284 18.62527716],0
p11,1,0.157873,1.994478,[270  71] ; [83 31],[264.55604396  76.44395604] ; [88.44395604 25.55604396],0
a1,1,0.174625,1.842784,[ 24 317] ; [  4 110],[ 20.98461538 320.01538462] ; [  7.01538462 106.98461538],0
s4,1,0.190993,1.709938,[ 73 264] ; [31 81],[ 78.05790646 258.94209354] ; [25.94209354 86.05790646],0
a7,1,0.191935,1.702703,[253  88] ; [76 36],[247.65783664  93.34216336] ; [81.34216336 30.65783664],0
n5,1,0.2023,1.625694,[265  73] ; [82 31],[260.05764967  77.94235033] ; [86.94235033 26.05764967],0
a8,1,0.225867,1.466704,[ 54 259] ; [13 93],[ 50.05011933 262.94988067] ; [16.94988067 89.05011933],0
p1,1,0.239764,1.381979,[ 27 312] ; [13 99],[ 30.06651885 308.93348115] ; [  9.93348115 102.06651885],0
s1,1,0.359326,0.840247,[ 14 324] ; [  7 105],[ 15.77333333 322.22666667] ; [  5.22666667 106.77333333],0
v4,1,0.435108,0.609151,[330  10] ; [107   5],[328.71681416  11.28318584] ; [108.28318584   3.71681416],0
p8,1,0.444555,0.584498,[179 157] ; [55 57],[175.5 160.5] ; [58.5 53.5],0
p5,1,0.515955,0.421971,[ 41 296] ; [16 94],[ 42.97315436 294.02684564] ; [14.02684564 95.97315436],0
n2,1,0.550846,0.355804,[56 17] ; [19  4],[57.03125 15.96875] ; [17.96875  5.03125],0
u3,1,0.557192,0.34459,[38 17] ; [39 22],[36.50862069 18.49137931] ; [40.49137931 20.50862069],0
b5,1,0.603534,0.269698,[203 138] ; [71 43],[205.34945055 135.65054945] ; [68.65054945 45.34945055],0
b1,1,0.675511,0.175224,[136 205] ; [48 66],[137.8989011 203.1010989] ; [46.1010989 67.8989011],0
n1,1,0.695705,0.152979,[28 44] ; [10 13],[28.8 43.2] ; [ 9.2 13.8],0
u2,1,0.763228,0.090748,[33 23] ; [37 23],[33.79310345 22.20689655] ; [36.20689655 23.79310345],0
b4,1,0.80865,0.058645,[196 145] ; [67 47],[197.10549451 143.89450549] ; [65.89450549 48.10549451],0
p7,1,0.95368,0.003374,[221 109] ; [72 36],[220.75342466 109.24657534] ; [72.24657534 35.75342466],0
s3,1,0.969362,0.001475,[294  44] ; [99 15],[293.88053097  44.11946903] ; [99.11946903 14.88053097],0
