Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,112.677923,[236  20] ; [31 52],[201.62831858  54.37168142] ; [65.37168142 17.62831858],1
p11,1,0.0,47.087277,[215  43] ; [40 47],[190.69565217  67.30434783] ; [64.30434783 22.69565217],1
r3,1,0.0,38.424125,[243  14] ; [60 26],[227.02915452  29.97084548] ; [75.97084548 10.02915452],1
p2,1,0.0,29.325279,[213  44] ; [47 40],[194.24418605  62.75581395] ; [65.75581395 21.24418605],1
r4,1,1e-06,24.616008,[227  31] ; [56 31],[211.63478261  46.36521739] ; [71.36521739 15.63478261],1
v4,1,1e-06,23.795416,[245  12] ; [67 19],[233.77259475  23.22740525] ; [78.22740525  7.77259475],1
n6,1,1.1e-05,19.355781,[226  30] ; [59 28],[212.71137026  43.28862974] ; [72.28862974 14.71137026],1
a1,1,0.00012,14.785448,[  6 252] ; [11 76],[ 12.71304348 245.28695652] ; [ 4.28695652 82.71304348],1
p8,1,0.000138,14.522882,[112 140] ; [18 67],[ 97.21068249 154.78931751] ; [32.78931751 52.21068249],1
v2,1,0.000308,13.021016,[129 113] ; [26 59],[114.70948012 127.29051988] ; [40.29051988 44.70948012],1
v1,1,0.000479,12.196729,[133 117] ; [27 59],[119.04761905 130.95238095] ; [40.95238095 45.04761905],1
s8,1,0.000481,12.186186,[110 147] ; [19 68],[ 96.375 160.625] ; [32.625 54.375],1
s6,1,0.000619,11.717491,[172  82] ; [41 46],[158.6568915  95.3431085] ; [54.3431085 32.6568915],1
s2,1,0.000849,11.130444,[133 122] ; [27 59],[119.64809384 135.35190616] ; [40.35190616 45.64809384],1
p7,1,0.001185,10.513606,[137 109] ; [30 55],[124.11480363 121.88519637] ; [42.88519637 42.11480363],0
n2,1,0.002316,9.280304,[56 10] ; [24 17],[49.34579439 16.65420561] ; [30.65420561 10.34579439],0
p4,1,0.005191,7.81153,[111 145] ; [23 64],[100.01166181 155.98833819] ; [33.98833819 53.01166181],0
r1,1,0.010217,6.596591,[201  57] ; [55 31],[192.  66.] ; [64. 22.],0
r2,1,0.017856,5.610197,[236  17] ; [73 13],[230.61061947  22.38938053] ; [78.38938053  7.61061947],0
d2,1,0.022119,5.236435,[110 147] ; [48 36],[119.07917889 137.92082111] ; [38.92082111 45.07917889],0
d4,1,0.023563,5.126519,[206  52] ; [57 27],[198.40350877  59.59649123] ; [64.59649123 19.40350877],0
a7,1,0.035114,4.439605,[179  79] ; [49 37],[171.  87.] ; [57. 29.],0
a4,1,0.035573,4.417447,[103 155] ; [45 40],[111.32361516 146.67638484] ; [36.67638484 48.32361516],0
