Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.010706,6.513472,[21 15] ; [ 55 101],[14.25 21.75] ; [61.75 94.25],0
p8,1,0.186212,1.747334,[15 21] ; [83 71],[18.56842105 17.43157895] ; [79.43157895 74.56842105],0
p11,1,0.192632,1.697374,[25 11] ; [124  32],[27.9375  8.0625] ; [121.0625  34.9375],0
p7,1,0.284046,1.147628,[20 14] ; [106  49],[22.66666667 11.33333333] ; [103.33333333  51.66666667],0
p1,1,0.789713,0.07112,[ 3 33] ; [ 11 145],[ 2.625 33.375] ; [ 11.375 144.625],0
