Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,2e-06,22.997067,[19 33] ; [81 26],[32.70440252 19.29559748] ; [67.29559748 39.70440252],1
p2,1,8e-06,19.841916,[27 26] ; [90 17],[38.75625 14.24375] ; [78.24375 28.75625],1
p10,1,0.000593,11.798871,[18 34] ; [68 39],[28.12578616 23.87421384] ; [57.87421384 49.12578616],1
r4,1,0.000798,11.245391,[32 21] ; [91 17],[40.49068323 12.50931677] ; [82.50931677 25.49068323],1
n6,1,0.001566,9.999501,[22 31] ; [73 35],[31.27329193 21.72670807] ; [63.72670807 44.27329193],0
p7,1,0.001756,9.788473,[18 35] ; [65 43],[27.32298137 25.67701863] ; [55.67701863 52.32298137],0
r3,1,0.003188,8.696677,[42 11] ; [102   6],[47.40372671  5.59627329] ; [96.59627329 11.40372671],0
p8,1,0.007201,7.222222,[13 39] ; [51 57],[20.8 31.2] ; [43.2 64.8],0
n4,1,0.008418,6.942238,[14 39] ; [52 56],[21.72670807 31.27329193] ; [44.27329193 63.72670807],0
b1,1,0.009358,6.75312,[29 24] ; [36 72],[21.39751553 31.60248447] ; [43.60248447 64.39751553],0
s8,1,0.012898,6.183067,[ 4 48] ; [26 82],[ 9.75 42.25] ; [20.25 87.75],0
n3,1,0.034719,4.458956,[12 10] ; [26  6],[15.48148148  6.51851852] ; [22.51851852  9.48148148],0
s4,1,0.036382,4.379124,[ 9 44] ; [  7 101],[ 5.26708075 47.73291925] ; [10.73291925 97.26708075],0
r2,1,0.043918,4.059722,[41 11] ; [95 10],[45.04458599  6.95541401] ; [90.95541401 14.04458599],0
r1,1,0.05259,3.756892,[33 20] ; [83 25],[38.1863354 14.8136646] ; [77.8136646 30.1863354],0
a8,1,0.070036,3.282177,[ 1 50] ; [10 89],[ 3.74 47.26] ; [ 7.26 91.74],0
v4,1,0.074017,3.191606,[42 11] ; [95 11],[45.66666667  7.33333333] ; [91.33333333 14.66666667],0
p6,1,0.101148,2.687353,[ 7 44] ; [26 77],[10.92857143 40.07142857] ; [22.07142857 80.92857143],0
d2,1,0.111087,2.538686,[24 29] ; [35 73],[19.42236025 33.57763975] ; [39.57763975 68.42236025],0
a6,1,0.117126,2.455342,[26 27] ; [67 41],[30.61490683 22.38509317] ; [62.38509317 45.61490683],0
s1,1,0.163169,1.944611,[ 4 49] ; [  3 105],[ 2.30434783 50.69565217] ; [  4.69565217 103.30434783],0
n2,1,0.186834,1.742407,[11 12] ; [21 11],[13.38181818  9.61818182] ; [18.61818182 13.38181818],0
a2,1,0.189587,1.720825,[ 8 45] ; [ 9 99],[ 5.59627329 47.40372671] ; [11.40372671 96.59627329],0
s7,1,0.195384,1.676543,[ 8 41] ; [27 78],[11.13636364 37.86363636] ; [23.86363636 81.13636364],0
n1,1,0.201717,1.629896,[ 3 20] ; [ 9 24],[ 4.92857143 18.07142857] ; [ 7.07142857 25.92857143],0
d3,1,0.204808,1.607751,[32 21] ; [76 32],[35.55279503 17.44720497] ; [72.44720497 35.55279503],0
b2,1,0.216926,1.52459,[ 8 23] ; [24 38],[10.66666667 20.33333333] ; [21.33333333 40.66666667],0
b3,1,0.216926,1.52459,[ 8 23] ; [24 38],[10.66666667 20.33333333] ; [21.33333333 40.66666667],0
v2,1,0.238919,1.386963,[22 31] ; [53 50],[25.48076923 27.51923077] ; [49.51923077 53.48076923],0
u2,1,0.282434,1.15534,[10 11] ; [23 14],[11.94827586  9.05172414] ; [21.05172414 15.94827586],0
v1,1,0.303011,1.060895,[15 37] ; [39 66],[17.88535032 34.11464968] ; [36.11464968 68.88535032],0
p4,1,0.316979,1.00137,[16 36] ; [42 66],[18.85 33.15] ; [39.15 68.85],0
u3,1,0.41242,0.671815,[ 9 12] ; [20 17],[10.5 10.5] ; [18.5 18.5],0
a7,1,0.490536,0.475349,[36 17] ; [79 29],[37.85714286 15.14285714] ; [77.14285714 30.85714286],0
p3,1,0.505198,0.444,[16 36] ; [39 69],[17.875 34.125] ; [37.125 70.875],0
a5,1,0.508024,0.438135,[28 25] ; [63 45],[29.95652174 23.04347826] ; [61.04347826 46.95652174],0
a4,1,0.536164,0.382697,[17 36] ; [40 68],[18.76397516 34.23602484] ; [38.23602484 69.76397516],0
s6,1,0.553398,0.351265,[16 36] ; [38 69],[17.66037736 34.33962264] ; [36.33962264 70.66037736],0
