Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.9e-05,18.306977,[18 64] ; [25 16],[28.66666667 53.33333333] ; [14.33333333 26.66666667],1
p7,1,3.3e-05,17.258813,[29 52] ; [31 10],[39.83606557 41.16393443] ; [20.16393443 20.83606557],1
p8,1,0.000211,13.728671,[23 60] ; [25 15],[32.3902439 50.6097561] ; [15.6097561 24.3902439],1
r4,1,0.001059,10.721414,[50 35] ; [36  5],[58.01587302 26.98412698] ; [27.98412698 13.01587302],0
r2,1,0.001293,10.352029,[62 22] ; [40  1],[68.544 15.456] ; [33.456  7.544],0
p6,1,0.002576,9.086081,[12 72] ; [15 24],[18.43902439 65.56097561] ; [ 8.56097561 30.43902439],0
v2,1,0.005774,7.619485,[22 57] ; [21 18],[28.78813559 50.21186441] ; [14.21186441 24.78813559],0
p12,1,0.009141,6.79514,[ 2 81] ; [ 6 35],[ 5.35483871 77.64516129] ; [ 2.64516129 38.35483871],0
v4,1,0.011869,6.330298,[64 19] ; [39  2],[68.94354839 14.05645161] ; [34.05645161  6.94354839],0
p1,1,0.015585,5.849089,[ 6 79] ; [ 9 32],[10.11904762 74.88095238] ; [ 4.88095238 36.11904762],0
a6,1,0.018179,5.578829,[39 46] ; [28 13],[45.1984127 39.8015873] ; [21.8015873 19.1984127],0
s6,1,0.029224,4.754344,[24 60] ; [19 20],[29.36585366 54.63414634] ; [13.63414634 25.36585366],0
p10,1,0.033827,4.50342,[41 40] ; [29 12],[46.47540984 34.52459016] ; [23.52459016 17.47540984],0
p5,1,0.047536,3.926311,[ 5 79] ; [ 7 34],[ 8.064 75.936] ; [ 3.936 37.064],0
r1,1,0.047784,3.917561,[46 38] ; [30 11],[51.072 32.928] ; [24.928 16.072],0
v3,1,0.051755,3.783666,[18 65] ; [15 24],[22.45081967 60.54918033] ; [10.54918033 28.45081967],0
n4,1,0.056271,3.644003,[46 37] ; [30 11],[50.87096774 32.12903226] ; [25.12903226 15.87096774],0
d3,1,0.078094,3.104128,[32 53] ; [ 9 32],[27.65873016 57.34126984] ; [13.34126984 27.65873016],0
d4,1,0.082411,3.016703,[36 48] ; [11 30],[31.584 52.416] ; [15.416 25.584],0
