Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,5e-06,20.949766,[29 25] ; [95 15],[40.82926829 13.17073171] ; [83.17073171 26.82926829],1
p2,1,0.000317,12.969702,[33 24] ; [91 18],[42.57831325 14.42168675] ; [81.42168675 27.57831325],1
p7,1,0.000377,12.642628,[21 35] ; [70 35],[31.65217391 24.34782609] ; [59.34782609 45.65217391],1
p10,1,0.000785,11.27615,[29 25] ; [87 23],[38.19512195 15.80487805] ; [77.80487805 32.19512195],1
n6,1,0.000879,11.066008,[27 30] ; [80 29],[36.74096386 20.25903614] ; [70.25903614 38.74096386],1
r3,1,0.005218,7.802326,[49  8] ; [107   3],[53.24550898  3.75449102] ; [102.75449102   7.24550898],0
r4,1,0.013344,6.12295,[48 10] ; [104   6],[52.47619048  5.52380952] ; [99.52380952 10.47619048],0
d5,1,0.014855,5.933542,[50  8] ; [76 34],[43.5 14.5] ; [82.5 27.5],0
a2,1,0.020219,5.392853,[15 43] ; [13 97],[ 9.66666667 48.33333333] ; [18.33333333 91.66666667],0
p8,1,0.037666,4.320043,[19 37] ; [56 54],[25.30120482 30.69879518] ; [49.69879518 60.30120482],0
b5,1,0.042173,4.128258,[41 17] ; [60 50],[34.86904762 23.13095238] ; [66.13095238 43.86904762],0
b1,1,0.051099,3.805016,[25 33] ; [31 79],[19.33333333 38.66666667] ; [36.66666667 73.33333333],0
p3,1,0.077099,3.125026,[14 43] ; [42 68],[19.11377246 37.88622754] ; [36.88622754 73.11377246],0
s1,1,0.086933,2.930266,[ 4 53] ; [  2 108],[ 2.04790419 54.95209581] ; [  3.95209581 106.04790419],0
n2,1,0.107299,2.593552,[18 12] ; [23  6],[20.84745763  9.15254237] ; [20.15254237  8.84745763],0
d2,1,0.11542,2.478388,[25 33] ; [34 76],[20.36904762 37.63095238] ; [38.63095238 71.36904762],0
n5,1,0.143739,2.137471,[15 42] ; [41 68],[19.22891566 37.77108434] ; [36.77108434 72.22891566],0
v2,1,0.15117,2.060404,[25 27] ; [62 41],[29.18709677 22.81290323] ; [57.81290323 45.18709677],0
s4,1,0.157833,1.99487,[16 42] ; [20 90],[12.42857143 45.57142857] ; [23.57142857 86.42857143],0
a5,1,0.161439,1.960699,[31 27] ; [71 39],[35.21428571 22.78571429] ; [66.78571429 43.21428571],0
s5,1,0.17811,1.813321,[12 42] ; [35 73],[15.66666667 38.33333333] ; [31.33333333 76.66666667],0
v1,1,0.200856,1.636136,[22 35] ; [52 54],[25.87730061 31.12269939] ; [48.12269939 57.87730061],0
b2,1,0.231393,1.432277,[ 5 21] ; [17 36],[ 7.24050633 18.75949367] ; [14.75949367 38.24050633],0
b3,1,0.231393,1.432277,[ 5 21] ; [17 36],[ 7.24050633 18.75949367] ; [14.75949367 38.24050633],0
d1,1,0.235537,1.407111,[33 25] ; [52 58],[29.3452381 28.6547619] ; [55.6547619 54.3452381],0
p12,1,0.266116,1.236657,[ 1 55] ; [  6 104],[ 2.36144578 53.63855422] ; [  4.63855422 105.36144578],0
v4,1,0.281925,1.157787,[52  5] ; [104   5],[53.56626506  3.43373494] ; [102.43373494   6.56626506],0
a3,1,0.321083,0.98453,[34 24] ; [73 37],[36.94047619 21.05952381] ; [70.05952381 39.94047619],0
p1,1,0.338922,0.914506,[ 4 53] ; [  4 105],[ 2.74698795 54.25301205] ; [  5.25301205 103.74698795],0
s8,1,0.396309,0.719497,[16 41] ; [38 72],[18.43113772 38.56886228] ; [35.56886228 74.43113772],0
a7,1,0.415608,0.662702,[46 12] ; [81 29],[43.8452381 14.1547619] ; [83.1547619 26.8452381],0
p6,1,0.416119,0.66125,[10 46] ; [25 82],[12.02453988 43.97546012] ; [22.97546012 84.02453988],0
p4,1,0.428118,0.627924,[23 34] ; [51 58],[25.40963855 31.59036145] ; [48.59036145 60.40963855],0
s2,1,0.441455,0.592497,[27 31] ; [44 65],[24.65868263 33.34131737] ; [46.34131737 62.65868263],0
s6,1,0.447395,0.577244,[36 20] ; [64 46],[33.73493976 22.26506024] ; [66.26506024 43.73493976],0
v3,1,0.449022,0.573118,[14 40] ; [33 71],[16.06329114 37.93670886] ; [30.93670886 73.06329114],0
u1,1,0.46048,0.544728,[ 8 50] ; [11 99],[ 6.55952381 51.44047619] ; [12.44047619 97.55952381],0
d4,1,0.496403,0.462618,[49  8] ; [90 20],[47.44311377  9.55688623] ; [91.55688623 18.44311377],0
a4,1,0.579277,0.307405,[22 36] ; [37 73],[20.36904762 37.63095238] ; [38.63095238 71.36904762],0
r2,1,0.59091,0.288925,[55  3] ; [101   8],[54.17964072  3.82035928] ; [101.82035928   7.17964072],0
u3,1,0.597949,0.2781,[14  8] ; [26 11],[14.91525424  7.08474576] ; [25.08474576 11.91525424],0
d3,1,0.623026,0.241637,[39 19] ; [78 32],[40.39285714 17.60714286] ; [76.60714286 33.39285714],0
a1,1,0.685123,0.164416,[ 1 57] ; [  3 107],[ 1.38095238 56.61904762] ; [  2.61904762 107.38095238],0
b4,1,0.707809,0.140475,[36 22] ; [65 45],[34.86904762 23.13095238] ; [66.13095238 43.86904762],0
s7,1,0.749528,0.101928,[18 34] ; [34 72],[17.11392405 34.88607595] ; [34.88607595 71.11392405],0
n1,1,0.765594,0.088889,[ 7 23] ; [ 8 22],[ 7.5 22.5] ; [ 7.5 22.5],0
a6,1,0.81849,0.052665,[38 20] ; [74 36],[38.66666667 19.33333333] ; [73.33333333 36.66666667],0
s3,1,0.832233,0.044876,[30 28] ; [54 54],[29.34939759 28.65060241] ; [54.65060241 53.34939759],0
n3,1,0.837836,0.041886,[21  9] ; [21  8],[21.3559322  8.6440678] ; [20.6440678  8.3559322],0
u2,1,0.924073,0.009083,[14  8] ; [24 13],[14.16949153  7.83050847] ; [23.83050847 13.16949153],0
