Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.533313,[70 22] ; [ 4 21],[58.18803419 33.81196581] ; [15.81196581  9.18803419],1
r1,1,0.000394,12.558573,[68 24] ; [ 9 16],[60.54700855 31.45299145] ; [16.45299145  8.54700855],1
v4,1,0.000491,12.150673,[74 16] ; [12 13],[67.30434783 22.69565217] ; [18.69565217  6.30434783],1
r3,1,0.001119,10.618802,[74 18] ; [12 13],[67.62393162 24.37606838] ; [18.37606838  6.62393162],0
a6,1,0.00461,8.026491,[65 27] ; [10 15],[58.97435897 33.02564103] ; [16.02564103  8.97435897],0
b1,1,0.031756,4.611617,[44 48] ; [18  7],[48.75213675 43.24786325] ; [13.24786325 11.75213675],0
d1,1,0.03238,4.578261,[40 52] ; [ 5 20],[35.38461538 56.61538462] ; [ 9.61538462 15.38461538],0
d5,1,0.035286,4.431304,[68 24] ; [13 12],[63.69230769 28.30769231] ; [17.30769231  7.69230769],0
p3,1,0.039446,4.241535,[31 60] ; [ 3 21],[26.90434783 64.09565217] ; [ 7.09565217 16.90434783],0
u3,1,0.042548,4.113283,[17 13] ; [ 3 10],[13.95348837 16.04651163] ; [6.04651163 6.95348837],0
p2,1,0.069232,3.301134,[61 29] ; [12 13],[57.13043478 32.86956522] ; [15.86956522  9.13043478],0
d3,1,0.104861,2.630004,[53 38] ; [10 15],[49.42241379 41.57758621] ; [13.57758621 11.42241379],0
d2,1,0.112657,2.516547,[42 50] ; [ 7 18],[38.52991453 53.47008547] ; [10.47008547 14.52991453],0
a3,1,0.114388,2.49253,[62 30] ; [12 12],[58.68965517 33.31034483] ; [15.31034483  8.68965517],0
s4,1,0.132808,2.259369,[ 6 86] ; [ 4 21],[ 7.86324786 84.13675214] ; [ 2.13675214 22.86324786],0
s1,1,0.157292,2.000066,[ 4 87] ; [ 3 22],[ 5.49137931 85.50862069] ; [ 1.50862069 23.49137931],0
p9,1,0.198027,1.656863,[55 36] ; [11 13],[52.22608696 38.77391304] ; [13.77391304 10.22608696],0
p4,1,0.200702,1.637259,[34 56] ; [ 6 19],[31.30434783 58.69565217] ; [ 8.69565217 16.30434783],0
n2,1,0.226877,1.460337,[21 11] ; [6 7],[19.2 12.8] ; [7.8 5.2],0
p8,1,0.243842,1.358243,[34 56] ; [ 6 18],[31.57894737 58.42105263] ; [ 8.42105263 15.57894737],0
b5,1,0.247452,1.337631,[56 36] ; [12 13],[53.47008547 38.52991453] ; [14.52991453 10.47008547],0
n4,1,0.265423,1.240248,[52 40] ; [11 14],[49.53846154 42.46153846] ; [13.46153846 11.53846154],0
p10,1,0.275834,1.1875,[45 45] ; [ 9 15],[42.63157895 47.36842105] ; [11.36842105 12.63157895],0
p1,1,0.290768,1.116063,[10 81] ; [ 1 24],[ 8.62931034 82.37068966] ; [ 2.37068966 22.62931034],0
v3,1,0.306604,1.045249,[22 63] ; [ 4 21],[20.09090909 64.90909091] ; [ 5.90909091 19.09090909],0
p11,1,0.309725,1.031847,[51 41] ; [11 14],[48.75213675 43.24786325] ; [13.24786325 11.75213675],0
b2,1,0.390248,0.738168,[18 36] ; [ 3 11],[16.67647059 37.32352941] ; [4.32352941 9.67647059],0
b3,1,0.390248,0.738168,[18 36] ; [ 3 11],[16.67647059 37.32352941] ; [4.32352941 9.67647059],0
a5,1,0.424005,0.639187,[56 36] ; [13 12],[54.25641026 37.74358974] ; [14.74358974 10.25641026],0
d4,1,0.445874,0.581119,[62 29] ; [15 10],[60.40517241 30.59482759] ; [16.59482759  8.40517241],0
s3,1,0.44728,0.577534,[26 65] ; [ 5 19],[24.53043478 66.46956522] ; [ 6.46956522 17.53043478],0
n1,1,0.487662,0.481682,[13 18] ; [4 9],[11.97727273 19.02272727] ; [5.02272727 7.97727273],0
p6,1,0.497573,0.46011,[16 71] ; [ 3 21],[14.89189189 72.10810811] ; [ 4.10810811 19.89189189],0
a2,1,0.516902,0.42007,[16 76] ; [ 3 22],[14.94017094 77.05982906] ; [ 4.05982906 20.94017094],0
s8,1,0.516902,0.42007,[16 76] ; [ 3 22],[14.94017094 77.05982906] ; [ 4.05982906 20.94017094],0
p7,1,0.562771,0.33493,[40 48] ; [13 12],[41.27433628 46.72566372] ; [11.72566372 13.27433628],0
v2,1,0.565756,0.329835,[36 51] ; [ 8 15],[34.8 52.2] ; [ 9.2 13.8],0
s6,1,0.58971,0.290797,[31 61] ; [ 7 18],[29.88034188 62.11965812] ; [ 8.11965812 16.88034188],0
v1,1,0.621201,0.244183,[34 57] ; [ 8 17],[32.94827586 58.05172414] ; [ 9.05172414 15.94827586],0
b4,1,0.686607,0.162783,[52 40] ; [13 12],[51.11111111 40.88888889] ; [13.88888889 11.11111111],0
a4,1,0.701855,0.14655,[37 55] ; [ 9 16],[36.17094017 55.82905983] ; [ 9.82905983 15.17094017],0
a7,1,0.704063,0.14428,[59 33] ; [15 10],[58.18803419 33.81196581] ; [15.81196581  9.18803419],0
s7,1,0.862943,0.029801,[15 71] ; [ 4 17],[15.27102804 70.72897196] ; [ 3.72897196 17.27102804],0
n3,1,0.910958,0.012506,[19 11] ; [8 5],[18.8372093 11.1627907] ; [8.1627907 4.8372093],0
u2,1,0.924503,0.00898,[18 12] ; [8 5],[18.13953488 11.86046512] ; [7.86046512 5.13953488],0
s5,1,0.946611,0.004484,[11 77] ; [ 3 22],[10.90265487 77.09734513] ; [ 3.09734513 21.90265487],0
a1,1,0.948088,0.004239,[ 7 85] ; [ 2 23],[ 7.07692308 84.92307692] ; [ 1.92307692 23.07692308],0
a8,1,0.975566,0.000938,[ 7 79] ; [ 2 22],[ 7.03636364 78.96363636] ; [ 1.96363636 22.03636364],0
n5,1,0.996871,1.5e-05,[40 51] ; [11 14],[40.00862069 50.99137931] ; [10.99137931 14.00862069],0
