Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,37.649344,[73 14] ; [36 56],[52.97765363 34.02234637] ; [56.02234637 35.97765363],1
p8,1,0.000129,14.662028,[55 32] ; [31 59],[42.27118644 44.72881356] ; [43.72881356 46.27118644],1
p6,1,0.000184,13.98719,[46 40] ; [24 68],[33.82022472 52.17977528] ; [36.17977528 55.82022472],1
p5,1,0.000293,13.116501,[18 69] ; [ 3 89],[10.20670391 76.79329609] ; [10.79329609 81.20670391],1
p7,1,0.000953,10.917494,[68 19] ; [48 40],[57.66857143 29.33142857] ; [58.33142857 29.66857143],1
p1,1,0.003427,8.564912,[14 73] ; [ 3 89],[ 8.26256983 78.73743017] ; [ 8.73743017 83.26256983],0
p2,1,0.005224,7.800161,[79  8] ; [69 23],[71.93296089 15.06703911] ; [76.06703911 15.93296089],0
p9,1,0.014098,6.025769,[80  7] ; [71 19],[74.22033898 12.77966102] ; [76.77966102 13.22033898],0
v4,1,0.035191,4.435882,[86  1] ; [84  7],[83.08988764  3.91011236] ; [86.91011236  4.08988764],0
r3,1,0.035504,4.420782,[85  2] ; [82  9],[81.62359551  5.37640449] ; [85.37640449  5.62359551],0
u1,1,0.063926,3.432484,[23 64] ; [14 78],[17.98324022 69.01675978] ; [19.01675978 72.98324022],0
a5,1,0.071996,3.236907,[69 18] ; [62 30],[63.67039106 23.32960894] ; [67.32960894 24.67039106],0
n4,1,0.084495,2.976248,[75 12] ; [70 22],[70.47486034 16.52513966] ; [74.52513966 17.47486034],0
r4,1,0.107738,2.587085,[79  8] ; [76 16],[75.33519553 11.66480447] ; [79.66480447 12.33519553],0
a3,1,0.151892,2.053146,[72 15] ; [68 24],[68.04469274 18.95530726] ; [71.95530726 20.04469274],0
p11,1,0.172261,1.863157,[70 17] ; [66 26],[66.10055866 20.89944134] ; [69.89944134 22.10055866],0
d4,1,0.212728,1.552766,[75 12] ; [72 19],[71.84831461 15.15168539] ; [75.15168539 15.84831461],0
a7,1,0.222513,1.488093,[56 31] ; [67 25],[59.78212291 27.21787709] ; [63.21787709 28.78212291],0
u2,1,0.293661,1.102761,[11  4] ; [13 10],[9.47368421 5.52631579] ; [14.52631579  8.47368421],0
n2,1,0.30218,1.064548,[12  7] ; [26  8],[13.62264151  5.37735849] ; [24.37735849  9.62264151],0
a8,1,0.302945,1.061185,[ 9 73] ; [14 71],[11.29341317 70.70658683] ; [11.70658683 73.29341317],0
b4,1,0.345151,0.891204,[44 43] ; [53 39],[47.1452514 39.8547486] ; [49.8547486 42.1452514],0
v3,1,0.36132,0.833301,[28 56] ; [24 65],[25.24855491 58.75144509] ; [26.75144509 62.24855491],0
s1,1,0.401819,0.702875,[ 4 83] ; [ 7 85],[ 5.34636872 81.65363128] ; [ 5.65363128 86.34636872],0
s5,1,0.448184,0.575241,[37 46] ; [35 55],[34.5433526 48.4566474] ; [37.4566474 52.5433526],0
a2,1,0.46311,0.538367,[24 63] ; [21 71],[21.87150838 65.12849162] ; [23.12849162 68.87150838],0
n3,1,0.468962,0.524421,[15  4] ; [23 10],[13.88461538  5.11538462] ; [24.11538462  8.88461538],0
u3,1,0.485045,0.4875,[9 6] ; [17  7],[10.  5.] ; [16.  8.],0
p12,1,0.485062,0.487462,[ 7 80] ; [ 5 87],[ 5.83240223 81.16759777] ; [ 6.16759777 85.83240223],0
s3,1,0.491415,0.473426,[67 20] ; [66 25],[65.00561798 21.99438202] ; [67.99438202 23.00561798],0
a4,1,0.514911,0.424075,[43 44] ; [41 51],[40.82681564 46.17318436] ; [43.17318436 48.82681564],0
d2,1,0.541708,0.372383,[47 40] ; [45 46],[44.96629213 42.03370787] ; [47.03370787 43.96629213],0
d1,1,0.543021,0.36997,[54 33] ; [53 39],[52.00558659 34.99441341] ; [54.99441341 37.00558659],0
b2,1,0.550352,0.356686,[23 34] ; [21 39],[21.43589744 35.56410256] ; [22.56410256 37.43589744],0
b3,1,0.550352,0.356686,[23 34] ; [21 39],[21.43589744 35.56410256] ; [22.56410256 37.43589744],0
d3,1,0.558437,0.342417,[60 27] ; [59 32],[58.16292135 28.83707865] ; [60.83707865 30.16292135],0
r1,1,0.576446,0.312016,[71 16] ; [72 20],[69.5027933 17.4972067] ; [73.4972067 18.5027933],0
