Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,58.060515,[130  14] ; [25 37],[108.34951456  35.65048544] ; [46.65048544 15.34951456],1
n1,1,0.4816,0.495238,[16 16] ; [ 8 12],[14.76923077 17.23076923] ; [ 9.23076923 10.76923077],0
p1,1,0.529088,0.396142,[ 13 130] ; [ 4 58],[ 11.85853659 131.14146341] ; [ 5.14146341 56.85853659],0
p8,1,0.52939,0.395562,[78 64] ; [37 25],[80.04901961 61.95098039] ; [34.95098039 27.04901961],0
n5,1,0.536546,0.381979,[109  34] ; [44 17],[107.25  35.75] ; [45.75 15.25],0
d2,1,0.62203,0.243024,[82 62] ; [33 29],[80.38834951 63.61165049] ; [34.61165049 27.38834951],0
p5,1,0.626965,0.236199,[ 15 127] ; [ 8 54],[ 16.00980392 125.99019608] ; [ 6.99019608 55.00980392],0
s1,1,0.655653,0.198847,[  5 137] ; [ 3 59],[  5.56862745 136.43137255] ; [ 2.43137255 59.56862745],0
b1,1,0.661852,0.191282,[58 86] ; [27 35],[59.41747573 84.58252427] ; [25.58252427 36.41747573],0
u2,1,0.721212,0.127334,[18 12] ; [13  7],[18.6 11.4] ; [12.4  7.6],0
b4,1,0.739128,0.110894,[80 64] ; [36 26],[81.08737864 62.91262136] ; [34.91262136 27.08737864],0
u1,1,0.75802,0.094915,[ 33 111] ; [13 49],[ 32.15533981 111.84466019] ; [13.84466019 48.15533981],0
p7,1,0.762508,0.091318,[95 44] ; [43 18],[95.91 43.09] ; [42.09 18.91],0
a7,1,0.799151,0.064743,[102  42] ; [45 17],[102.75728155  41.24271845] ; [44.24271845 17.75728155],0
r3,1,0.828639,0.04685,[138   6] ; [59  3],[137.70873786   6.29126214] ; [59.29126214  2.70873786],0
n6,1,0.892704,0.018194,[121  22] ; [52 10],[120.67804878  22.32195122] ; [52.32195122  9.67804878],0
n2,1,0.981416,0.000543,[23 10] ; [14  6],[23.03773585  9.96226415] ; [13.96226415  6.03773585],0
a6,1,0.99262,8.6e-05,[93 51] ; [40 22],[92.97087379 51.02912621] ; [40.02912621 21.97087379],0
u3,1,1.0,0.0,[21  9] ; [14  6],[21.  9.] ; [14.  6.],0
