Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,28.542395,[83 45] ; [ 2 24],[70.64935065 57.35064935] ; [14.35064935 11.64935065],1
s2,1,2e-06,22.801976,[96 37] ; [ 6 20],[85.32075472 47.67924528] ; [16.67924528  9.32075472],1
s3,1,0.000534,11.993566,[96 35] ; [10 16],[88.44585987 42.55414013] ; [17.55414013  8.44585987],1
s8,1,0.000567,11.881807,[73 60] ; [ 5 22],[64.8375 68.1625] ; [13.1625 13.8375],1
r4,1,0.001647,9.906466,[123  11] ; [19  8],[118.1863354  15.8136646] ; [23.8136646  3.1863354],0
b5,1,0.00528,7.78103,[79 55] ; [ 8 19],[72.40993789 61.59006211] ; [14.59006211 12.40993789],0
v4,1,0.008634,6.897001,[128   4] ; [22  4],[125.3164557   6.6835443] ; [24.6835443  1.3164557],0
s4,1,0.013928,6.047196,[33 99] ; [ 1 26],[ 28.22641509 103.77358491] ; [ 5.77358491 21.22641509],0
p9,1,0.042605,4.110999,[113  18] ; [19  8],[109.44303797  21.55696203] ; [22.55696203  4.44303797],0
u1,1,0.087021,2.928645,[ 29 105] ; [ 2 25],[ 25.80124224 108.19875776] ; [ 5.19875776 21.80124224],0
a7,1,0.087767,2.914862,[95 39] ; [14 12],[91.2875 42.7125] ; [17.7125  8.2875],0
p4,1,0.112647,2.516683,[71 61] ; [10 17],[67.24528302 64.75471698] ; [13.75471698 13.24528302],0
d1,1,0.123313,2.374731,[78 56] ; [20  7],[81.56521739 52.43478261] ; [16.43478261 10.56521739],0
d2,1,0.127046,2.328232,[71 63] ; [18  8],[74.5375 59.4625] ; [14.4625 11.5375],0
p1,1,0.142446,2.151337,[  9 124] ; [ 4 22],[ 10.87421384 122.12578616] ; [ 2.12578616 23.87421384],0
a5,1,0.161078,1.964079,[106  28] ; [18  9],[103.20496894  30.79503106] ; [20.79503106  6.20496894],0
a2,1,0.163789,1.938895,[37 97] ; [ 4 23],[34.1242236 99.8757764] ; [ 6.8757764 20.1242236],0
p5,1,0.166974,1.9099,[ 17 117] ; [ 6 20],[ 19.2625 114.7375] ; [ 3.7375 22.2625],0
b1,1,0.19993,1.642884,[47 87] ; [13 14],[49.9378882 84.0621118] ; [10.0621118 16.9378882],0
d3,1,0.216846,1.525119,[91 43] ; [15 12],[88.22360248 45.77639752] ; [17.77639752  9.22360248],0
r3,1,0.228026,1.453133,[126   7] ; [23  3],[124.63522013   8.36477987] ; [24.36477987  1.63522013],0
n2,1,0.30451,1.054339,[27  5] ; [4 2],[26.10526316  5.89473684] ; [4.89473684 1.10526316],0
