Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,29.082788,[46 21] ; [ 87 180],[26.67964072 40.32035928] ; [106.32035928 160.67964072],1
s6,1,1e-06,23.591448,[53 13] ; [124 140],[35.4 30.6] ; [141.6 122.4],1
s3,1,5.2e-05,16.376165,[48 19] ; [117 149],[33.1981982 33.8018018] ; [131.8018018 134.1981982],1
s7,1,0.000983,10.859865,[36 29] ; [ 85 171],[24.50155763 40.49844237] ; [ 96.49844237 159.50155763],1
s5,1,0.005304,7.772774,[23 37] ; [ 56 208],[14.62962963 45.37037037] ; [ 64.37037037 199.62962963],0
a8,1,0.00726,7.207443,[ 1 64] ; [ 33 219],[ 6.97160883 58.02839117] ; [ 27.02839117 224.97160883],0
u3,1,0.021036,5.323844,[19 10] ; [43 61],[13.51879699 15.48120301] ; [48.48120301 55.51879699],0
p6,1,0.022051,5.241744,[26 41] ; [ 66 200],[18.51051051 48.48948949] ; [ 73.48948949 192.51051051],0
s1,1,0.048455,3.894121,[ 6 61] ; [  9 258],[ 3.00898204 63.99101796] ; [ 11.99101796 255.00898204],0
s8,1,0.08295,3.006141,[25 42] ; [ 71 196],[19.25748503 47.74251497] ; [ 76.74251497 190.25748503],0
r4,1,0.117471,2.450721,[47 20] ; [212  56],[51.8 15.2] ; [207.2  60.8],0
b3,1,0.1179,2.444992,[ 6 28] ; [ 46 102],[ 9.71428571 24.28571429] ; [ 42.28571429 105.71428571],0
b2,1,0.1179,2.444992,[ 6 28] ; [ 46 102],[ 9.71428571 24.28571429] ; [ 42.28571429 105.71428571],0
v4,1,0.119891,2.418748,[62  5] ; [227  39],[58.14714715  8.85285285] ; [230.85285285  35.14714715],0
p12,1,0.169714,1.885467,[ 4 63] ; [  7 260],[ 2.20658683 64.79341317] ; [  8.79341317 258.20658683],0
n3,1,0.176289,1.828631,[17  5] ; [57 35],[14.28070175  7.71929825] ; [59.71929825 32.28070175],0
p5,1,0.183745,1.767068,[ 2 65] ; [ 20 247],[ 4.41317365 62.58682635] ; [ 17.58682635 249.41317365],0
