Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,226.243498,[582  28] ; [53 65],[532.07417582  77.92582418] ; [102.92582418  15.07417582],1
p11,1,0.0,59.993705,[530  81] ; [69 52],[499.98497268 111.01502732] ; [99.01502732 21.98497268],1
n5,1,0.0,36.566165,[483 125] ; [64 56],[456.83516484 151.16483516] ; [90.16483516 29.83516484],1
n6,1,0.0,26.741121,[536  71] ; [84 36],[517.66162311  89.33837689] ; [102.33837689  17.66162311],1
s6,1,8e-06,20.044511,[428 169] ; [61 59],[407.15899582 189.84100418] ; [81.84100418 38.15899582],1
p7,1,5.8e-05,16.159929,[431 168] ; [64 56],[412.3852573 186.6147427] ; [82.6147427 37.3852573],1
a5,1,0.000113,14.907339,[467 144] ; [72 49],[449.90300546 161.09699454] ; [89.09699454 31.90300546],1
n4,1,0.000145,14.437286,[493 118] ; [78 42],[477.26538988 133.73461012] ; [93.73461012 26.26538988],1
s8,1,0.000156,14.294859,[292 317] ; [35 85],[273.17283951 335.82716049] ; [53.82716049 66.17283951],1
p8,1,0.000249,13.421026,[363 240] ; [50 69],[344.92936288 258.07063712] ; [68.07063712 50.92936288],1
p4,1,0.000338,12.848201,[405 205] ; [59 61],[387.7260274 222.2739726] ; [76.2739726 43.7260274],1
s2,1,0.000343,12.819124,[331 277] ; [43 75],[313.21212121 294.78787879] ; [60.78787879 57.21212121],1
s5,1,0.00035,12.784359,[219 372] ; [23 93],[202.29420085 388.70579915] ; [39.70579915 76.29420085],1
p3,1,0.000859,11.109289,[333 277] ; [46 75],[316.26538988 293.73461012] ; [62.73461012 58.26538988],1
r4,1,0.001132,10.597536,[576  35] ; [104  17],[567.59562842  43.40437158] ; [112.40437158   8.59562842],0
s7,1,0.001146,10.575026,[309 277] ; [42 74],[293. 293.] ; [58. 58.],0
v3,1,0.001847,9.696131,[251 344] ; [31 85],[235.99156118 359.00843882] ; [46.00843882 69.99156118],0
v1,1,0.002035,9.517795,[346 248] ; [51 68],[330.74053296 263.25946704] ; [66.25946704 52.74053296],0
p5,1,0.004336,8.137298,[ 81 529] ; [  5 116],[ 71.76470588 538.23529412] ; [ 14.23529412 106.76470588],0
a3,1,0.006479,7.412006,[450 159] ; [74 46],[437.74485597 171.25514403] ; [86.25514403 33.74485597],0
d1,1,0.008045,7.02342,[377 234] ; [59 62],[363.92896175 247.07103825] ; [72.07103825 48.92896175],0
u2,1,0.017051,5.691151,[96 64] ; [18 27],[88.97560976 71.02439024] ; [25.02439024 19.97560976],0
p12,1,0.019695,5.438728,[ 53 556] ; [  3 117],[ 46.781893 562.218107] ; [  9.218107 110.781893],0
r2,1,0.02181,5.26087,[580  25] ; [110  11],[575.  30.] ; [115.   6.],0
d5,1,0.028678,4.786824,[513  96] ; [92 29],[504.71917808 104.28082192] ; [100.28082192  20.71917808],0
p6,1,0.029078,4.76297,[246 359] ; [35 82],[235.46398892 369.53601108] ; [45.53601108 71.46398892],0
v2,1,0.030747,4.667021,[348 241] ; [57 61],[337.40452617 251.59547383] ; [67.59547383 50.40452617],0
b3,1,0.0399,4.222143,[142 215] ; [21 56],[134.08064516 222.91935484] ; [28.91935484 48.08064516],0
b2,1,0.0399,4.222143,[142 215] ; [21 56],[134.08064516 222.91935484] ; [28.91935484 48.08064516],0
b1,1,0.052416,3.762439,[211 400] ; [53 68],[220.36065574 390.63934426] ; [43.63934426 77.36065574],0
d4,1,0.056225,3.645389,[516  94] ; [93 27],[508.89041096 101.10958904] ; [100.10958904  19.89041096],0
b5,1,0.064206,3.425252,[359 252] ; [82 39],[368.10245902 242.89754098] ; [72.89754098 48.10245902],0
r1,1,0.067336,3.346799,[504 104] ; [91 29],[496.92307692 111.07692308] ; [98.07692308 21.92307692],0
s3,1,0.160384,1.970605,[355 250] ; [61 57],[348.10511757 256.89488243] ; [67.89488243 50.10511757],0
d3,1,0.198829,1.650958,[438 171] ; [80 41],[432.13972603 176.86027397] ; [85.86027397 35.13972603],0
u3,1,0.245966,1.346072,[93 66] ; [23 24],[89.53398058 69.46601942] ; [26.46601942 20.53398058],0
a7,1,0.27077,1.212843,[457 152] ; [85 36],[452.16164384 156.83835616] ; [89.83835616 31.16164384],0
v4,1,0.304364,1.054974,[588  19] ; [114   6],[586.12654746  20.87345254] ; [115.87345254   4.12654746],0
a6,1,0.322856,0.977341,[426 184] ; [79 42],[421.40902873 188.59097127] ; [83.59097127 37.40902873],0
u1,1,0.465527,0.532572,[113 498] ; [ 19 102],[110.18032787 500.81967213] ; [21.81967213 99.18032787],0
a4,1,0.467023,0.529011,[274 336] ; [50 71],[270.36935705 339.63064295] ; [53.63064295 67.36935705],0
a2,1,0.471431,0.518621,[150 461] ; [26 95],[146.90710383 464.09289617] ; [29.09289617 91.90710383],0
b4,1,0.490451,0.475537,[353 258] ; [74 47],[356.41666667 254.58333333] ; [70.58333333 50.41666667],0
s4,1,0.543373,0.369323,[100 505] ; [ 17 102],[ 97.76933702 507.23066298] ; [19.23066298 99.76933702],0
a8,1,0.627096,0.23602,[ 80 477] ; [17 88],[ 81.61480363 475.38519637] ; [15.38519637 89.61480363],0
n3,1,0.655339,0.199234,[80 25] ; [32 12],[78.9261745 26.0738255] ; [33.0738255 10.9261745],0
a1,1,0.665252,0.187206,[ 25 586] ; [  6 115],[ 25.87568306 585.12431694] ; [  5.12431694 115.87568306],0
p1,1,0.772114,0.083875,[ 51 559] ; [  9 110],[ 50.20576132 559.79423868] ; [  9.79423868 109.20576132],0
