Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,28.283058,[40  8] ; [ 8 25],[28.44444444 19.55555556] ; [19.55555556 13.44444444],1
d3,1,9e-06,19.674107,[43  7] ; [13 20],[33.73493976 16.26506024] ; [22.26506024 10.73493976],1
a4,1,0.001055,10.727691,[32 18] ; [ 9 24],[24.69879518 25.30120482] ; [16.30120482 16.69879518],0
a3,1,0.003344,8.609692,[42  8] ; [18 15],[36.14457831 13.85542169] ; [23.85542169  9.14457831],0
u1,1,0.003812,8.371213,[14 36] ; [ 1 32],[ 9.03614458 40.96385542] ; [ 5.96385542 27.03614458],0
p4,1,0.055781,3.658584,[28 22] ; [11 21],[23.7804878 26.2195122] ; [15.2195122 16.7804878],0
a8,1,0.073681,3.199048,[ 1 42] ; [ 4 27],[ 2.90540541 40.09459459] ; [ 2.09459459 28.90540541],0
p6,1,0.076934,3.128502,[12 37] ; [ 3 30],[ 8.96341463 40.03658537] ; [ 6.03658537 26.96341463],0
p12,1,0.077182,3.123275,[10 40] ; [ 2 31],[ 7.22891566 42.77108434] ; [ 4.77108434 28.22891566],0
a5,1,0.087156,2.926137,[39 11] ; [20 13],[35.54216867 14.45783133] ; [23.45783133  9.54216867],0
u3,1,0.101302,2.684931,[7 1] ; [8 7],[5.2173913 2.7826087] ; [9.7826087 5.2173913],0
s4,1,0.134775,2.236629,[ 9 39] ; [11 22],[11.85185185 36.14814815] ; [ 8.14814815 24.85185185],0
s8,1,0.160105,1.973236,[24 25] ; [11 22],[20.91463415 28.08536585] ; [14.08536585 18.91463415],0
p2,1,0.173756,1.850237,[36 14] ; [19 14],[33.13253012 16.86746988] ; [21.86746988 11.13253012],0
u2,1,0.191719,1.704359,[6 2] ; [7 8],[4.52173913 3.47826087] ; [8.47826087 6.52173913],0
s3,1,0.19796,1.657361,[33 16] ; [17 15],[30.24691358 18.75308642] ; [19.75308642 12.24691358],0
a7,1,0.24651,1.342972,[37 12] ; [21 12],[34.65853659 14.34146341] ; [23.34146341  9.65853659],0
p1,1,0.258678,1.275819,[ 9 41] ; [ 3 30],[ 7.22891566 42.77108434] ; [ 4.77108434 28.22891566],0
r1,1,0.275325,1.190023,[38 11] ; [22 11],[35.85365854 13.14634146] ; [24.14634146  8.85365854],0
r2,1,0.340088,0.910098,[48  2] ; [30  3],[46.98795181  3.01204819] ; [31.01204819  1.98795181],0
s6,1,0.34819,0.880043,[40 10] ; [29  4],[41.56626506  8.43373494] ; [27.43373494  5.56626506],0
a1,1,0.351711,0.867276,[ 4 46] ; [ 1 32],[ 3.01204819 46.98795181] ; [ 1.98795181 31.01204819],0
v2,1,0.392624,0.7308,[25 23] ; [14 19],[23.11111111 24.88888889] ; [15.88888889 17.11111111],0
p10,1,0.394972,0.72358,[40 10] ; [23  9],[38.41463415 11.58536585] ; [24.58536585  7.41463415],0
a6,1,0.437467,0.602919,[33 17] ; [19 14],[31.3253012 18.6746988] ; [20.6746988 12.3253012],0
n3,1,0.465209,0.533333,[12  6] ; [3 3],[11.25  6.75] ; [3.75 2.25],0
r4,1,0.470794,0.520111,[41  9] ; [29  4],[42.1686747  7.8313253] ; [27.8313253  5.1686747],0
s2,1,0.544758,0.366793,[35 15] ; [21 12],[33.73493976 16.26506024] ; [22.26506024 10.73493976],0
p8,1,0.545982,0.364566,[10 39] ; [ 5 28],[ 8.96341463 40.03658537] ; [ 6.03658537 26.96341463],0
v1,1,0.559409,0.340729,[26 24] ; [15 18],[24.69879518 25.30120482] ; [16.30120482 16.69879518],0
p3,1,0.607604,0.263679,[21 29] ; [12 21],[19.87951807 30.12048193] ; [13.12048193 19.87951807],0
b3,1,0.610743,0.259094,[13 24] ; [6 8],[13.78431373 23.21568627] ; [5.21568627 8.78431373],0
b2,1,0.610743,0.259094,[13 24] ; [6 8],[13.78431373 23.21568627] ; [5.21568627 8.78431373],0
b1,1,0.622383,0.242532,[20 30] ; [15 18],[21.08433735 28.91566265] ; [13.91566265 19.08433735],0
p9,1,0.627,0.236152,[39 10] ; [24  8],[38.11111111 10.88888889] ; [24.88888889  7.11111111],0
s7,1,0.641854,0.216326,[26 21] ; [16 16],[24.98734177 22.01265823] ; [17.01265823 14.98734177],0
r3,1,0.704892,0.143433,[43  6] ; [28  5],[42.42682927  6.57317073] ; [28.57317073  4.42682927],0
n6,1,0.734488,0.11503,[41  9] ; [28  5],[41.56626506  8.43373494] ; [27.43373494  5.56626506],0
p11,1,0.754413,0.09786,[32 18] ; [20 13],[31.3253012 18.6746988] ; [20.6746988 12.3253012],0
v3,1,0.79341,0.068584,[17 30] ; [11 22],[16.45 30.55] ; [11.55 21.45],0
n2,1,0.814871,0.054825,[15  4] ; [5 1],[15.2  3.8] ; [4.8 1.2],0
n5,1,0.825063,0.048858,[33 17] ; [21 12],[32.53012048 17.46987952] ; [21.46987952 11.53012048],0
s1,1,0.827924,0.047248,[ 4 46] ; [ 3 29],[ 4.26829268 45.73170732] ; [ 2.73170732 29.26829268],0
p5,1,0.883927,0.021314,[ 7 43] ; [ 5 28],[ 7.22891566 42.77108434] ; [ 4.77108434 28.22891566],0
v4,1,0.890758,0.018864,[45  5] ; [30  3],[45.18072289  4.81927711] ; [29.81927711  3.18072289],0
b5,1,0.899024,0.016102,[34 16] ; [22 11],[33.73493976 16.26506024] ; [22.26506024 10.73493976],0
n4,1,0.949872,0.003952,[33 17] ; [22 11],[33.13253012 16.86746988] ; [21.86746988 11.13253012],0
b4,1,0.976506,0.000867,[35 15] ; [23 10],[34.93975904 15.06024096] ; [23.06024096  9.93975904],0
