Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,31.76068,[209  40] ; [35 33],[191.65930599  57.34069401] ; [52.34069401 15.65930599],1
p11,1,0.0,27.487996,[209  43] ; [37 33],[192.52173913  59.47826087] ; [53.47826087 16.52173913],1
n5,1,1e-06,25.164626,[192  58] ; [32 38],[175.  75.] ; [49. 21.],1
r4,1,7e-06,20.193126,[231  21] ; [50 20],[219.91304348  32.08695652] ; [61.08695652  8.91304348],1
p9,1,7e-06,20.170683,[210  39] ; [41 28],[196.53773585  52.46226415] ; [54.46226415 14.53773585],1
v4,1,1.7e-05,18.478861,[239  11] ; [56 14],[230.46875  19.53125] ; [64.53125  5.46875],1
n4,1,0.001651,9.901468,[195  57] ; [41 29],[184.69565217  67.30434783] ; [51.30434783 18.69565217],0
p2,1,0.002726,8.982103,[207  43] ; [45 23],[198.11320755  51.88679245] ; [53.88679245 14.11320755],0
r3,1,0.005319,7.767771,[236  14] ; [59 11],[230.46875  19.53125] ; [64.53125  5.46875],0
s1,1,0.006589,7.38178,[  2 246] ; [ 4 64],[  4.70886076 243.29113924] ; [ 1.29113924 66.70886076],0
b1,1,0.014409,5.987275,[ 89 163] ; [36 34],[ 97.82608696 154.17391304] ; [27.17391304 42.82608696],0
p6,1,0.020081,5.404877,[ 74 175] ; [10 55],[ 66.61146497 182.38853503] ; [17.38853503 47.61146497],0
r2,1,0.025442,4.993529,[233  13] ; [60  9],[228.81904762  17.18095238] ; [64.18095238  4.81904762],0
s5,1,0.0292,4.755811,[ 68 175] ; [10 57],[ 61.14193548 181.85806452] ; [16.85806452 50.14193548],0
v1,1,0.036038,4.395324,[133 113] ; [27 41],[125.35031847 120.64968153] ; [34.64968153 33.35031847],0
p7,1,0.037808,4.313659,[148 100] ; [31 37],[140.48101266 107.51898734] ; [38.51898734 29.48101266],0
a1,1,0.045891,3.985582,[ 10 242] ; [ 7 63],[ 13.30434783 238.69565217] ; [ 3.69565217 66.30434783],0
n3,1,0.052572,3.757461,[43 13] ; [12 10],[39.48717949 16.51282051] ; [15.51282051  6.48717949],0
d4,1,0.053544,3.726852,[221  31] ; [55 15],[216.  36.] ; [60. 10.],0
p8,1,0.060399,3.526395,[132 116] ; [27 40],[125.18095238 122.81904762] ; [33.81904762 33.18095238],0
a3,1,0.082651,3.011976,[174  78] ; [55 14],[179.77570093  72.22429907] ; [49.22429907 19.77570093],0
s4,1,0.09982,2.708425,[ 36 210] ; [ 5 65],[ 31.91772152 214.08227848] ; [ 9.08227848 60.91772152],0
d1,1,0.103651,2.648448,[167  85] ; [39 31],[161.2173913  90.7826087] ; [44.7826087 25.2173913],0
s6,1,0.109996,2.554277,[131 113] ; [30 40],[125.10828025 118.89171975] ; [35.89171975 34.10828025],0
r1,1,0.112757,2.515148,[203  47] ; [50 19],[198.27586207  51.72413793] ; [54.72413793 14.27586207],0
u1,1,0.14887,2.083792,[ 43 209] ; [ 7 63],[ 39.13043478 212.86956522] ; [10.86956522 59.13043478],0
n2,1,0.192543,1.698053,[43 14] ; [14  9],[40.6125 16.3875] ; [16.3875  6.6125],0
d3,1,0.213462,1.547792,[178  74] ; [44 26],[173.73913043  78.26086957] ; [48.26086957 21.73913043],0
p4,1,0.276894,1.182274,[138 112] ; [33 36],[134.01253918 115.98746082] ; [36.98746082 32.01253918],0
p5,1,0.314544,1.0115,[ 20 231] ; [ 3 65],[ 18.09717868 232.90282132] ; [ 4.90282132 63.09717868],0
b2,1,0.330921,0.94529,[53 82] ; [13 29],[50.33898305 84.66101695] ; [15.66101695 26.33898305],0
b3,1,0.330921,0.94529,[53 82] ; [13 29],[50.33898305 84.66101695] ; [15.66101695 26.33898305],0
s3,1,0.34471,0.892837,[ 85 162] ; [28 41],[ 88.32594937 158.67405063] ; [24.67405063 44.32594937],0
v2,1,0.412783,0.67077,[130 110] ; [32 34],[127.05882353 112.94117647] ; [34.94117647 31.05882353],0
d2,1,0.523678,0.406643,[128 121] ; [39 31],[130.35423197 118.64576803] ; [36.64576803 33.35423197],0
p3,1,0.54276,0.370448,[110 141] ; [27 41],[107.79623824 143.20376176] ; [29.20376176 38.79623824],0
a4,1,0.588577,0.292571,[123 127] ; [37 33],[125. 125.] ; [35. 35.],0
b5,1,0.589581,0.290999,[153  99] ; [40 30],[151.04347826 100.95652174] ; [41.95652174 28.04347826],0
p12,1,0.619964,0.245919,[ 15 236] ; [ 3 65],[ 14.1630094 236.8369906] ; [ 3.8369906 64.1630094],0
u2,1,0.64069,0.217841,[36 41] ; [8 7],[36.82608696 40.17391304] ; [7.17391304 7.82608696],0
p1,1,0.665472,0.186944,[ 22 229] ; [ 5 65],[ 21.11214953 229.88785047] ; [ 5.88785047 64.11214953],0
