Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.007774,7.084824,[ 9 32] ; [5 2],[11.95833333 29.04166667] ; [2.04166667 4.95833333],0
d3,1,0.017736,5.622089,[18 25] ; [7 1],[21.07843137 21.92156863] ; [3.92156863 4.07843137],0
p6,1,0.018376,5.559955,[ 6 37] ; [4 4],[ 8.43137255 34.56862745] ; [1.56862745 6.43137255],0
p2,1,0.095353,2.781593,[18 24] ; [6 2],[20.16 21.84] ; [3.84 4.16],0
s2,1,0.119607,2.422466,[10 33] ; [4 4],[11.80392157 31.19607843] ; [2.19607843 5.80392157],0
n4,1,0.163972,1.937209,[32 11] ; [4 4],[30.35294118 12.64705882] ; [5.64705882 2.35294118],0
a6,1,0.173412,1.853198,[22 21] ; [2 6],[20.23529412 22.76470588] ; [3.76470588 4.23529412],0
d4,1,0.173412,1.853198,[21 22] ; [6 2],[22.76470588 20.23529412] ; [4.23529412 3.76470588],0
u2,1,0.179712,1.8,[ 4 11] ; [2 1],[ 5. 10.] ; [1. 2.],0
b4,1,0.182004,1.781188,[27 16] ; [3 5],[25.29411765 17.70588235] ; [4.70588235 3.29411765],0
s1,1,0.205739,1.601163,[ 4 39] ; [2 6],[ 5.05882353 37.94117647] ; [0.94117647 7.05882353],0
p4,1,0.21624,1.529153,[12 31] ; [4 4],[13.49019608 29.50980392] ; [2.50980392 5.49019608],0
n6,1,0.287802,1.129877,[23 19] ; [6 2],[24.36 17.64] ; [4.64 3.36],0
n5,1,0.310338,1.029237,[34  9] ; [5 3],[32.88235294 10.11764706] ; [6.11764706 1.88235294],0
s5,1,0.310338,1.029237,[ 9 34] ; [3 5],[10.11764706 32.88235294] ; [1.88235294 6.11764706],0
s3,1,0.344774,0.8926,[13 27] ; [4 4],[14.16666667 25.83333333] ; [2.83333333 5.16666667],0
s6,1,0.368066,0.810185,[14 28] ; [4 4],[15.12 26.88] ; [2.88 5.12],0
n2,1,0.396898,0.717703,[15 10] ; [4 1],[15.83333333  9.16666667] ; [3.16666667 1.83333333],0
d1,1,0.41679,0.659348,[15 28] ; [4 4],[16.01960784 26.98039216] ; [2.98039216 5.01960784],0
v1,1,0.434937,0.609604,[17 26] ; [2 6],[16.01960784 26.98039216] ; [2.98039216 5.01960784],0
a5,1,0.434937,0.609604,[26 17] ; [6 2],[26.98039216 16.01960784] ; [5.01960784 2.98039216],0
p7,1,0.473453,0.513906,[12 29] ; [3 4],[12.8125 28.1875] ; [2.1875 4.8125],0
b5,1,0.477817,0.503842,[21 22] ; [5 3],[21.92156863 21.07843137] ; [4.07843137 3.92156863],0
p8,1,0.528733,0.396825,[16 26] ; [4 4],[16.8 25.2] ; [3.2 4.8],0
v2,1,0.562834,0.334821,[ 9 33] ; [1 7],[ 8.4 33.6] ; [1.6 6.4],0
p9,1,0.563424,0.33381,[25 16] ; [4 4],[24.26530612 16.73469388] ; [4.73469388 3.26530612],0
p11,1,0.580775,0.304983,[17 26] ; [4 4],[17.70588235 25.29411765] ; [3.29411765 4.70588235],0
r4,1,0.684175,0.165464,[13 30] ; [3 5],[13.49019608 29.50980392] ; [2.50980392 5.49019608],0
p10,1,0.725882,0.122927,[24 19] ; [5 3],[24.45098039 18.54901961] ; [4.54901961 3.45098039],0
b1,1,0.725882,0.122927,[24 19] ; [5 3],[24.45098039 18.54901961] ; [4.54901961 3.45098039],0
a4,1,0.749277,0.10214,[13 28] ; [3 5],[13.3877551 27.6122449] ; [2.6122449 5.3877551],0
d2,1,0.804383,0.061345,[19 23] ; [4 4],[19.32 22.68] ; [3.68 4.32],0
d5,1,0.81801,0.052949,[25 18] ; [5 3],[25.29411765 17.70588235] ; [4.70588235 3.29411765],0
p3,1,0.819635,0.05199,[14 28] ; [3 5],[14.28 27.72] ; [2.72 5.28],0
a3,1,0.819635,0.05199,[28 14] ; [5 3],[27.72 14.28] ; [5.28 2.72],0
r1,1,0.855968,0.032946,[20 23] ; [4 4],[20.23529412 22.76470588] ; [3.76470588 4.23529412],0
s8,1,0.942396,0.005221,[10 32] ; [2 6],[10.08 31.92] ; [1.92 6.08],0
v3,1,0.94391,0.00495,[11 31] ; [2 6],[10.92 31.08] ; [2.08 5.92],0
a7,1,0.951829,0.003649,[22 21] ; [4 4],[21.92156863 21.07843137] ; [4.07843137 3.92156863],0
v4,1,0.972361,0.0012,[32 11] ; [6 2],[32.03921569 10.96078431] ; [5.96078431 2.03921569],0
n1,1,1.0,0.0,[15 10] ; [3 2],[15. 10.] ; [3. 2.],0
