Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,40.717041,[45  9] ; [13 44],[28.21621622 25.78378378] ; [29.78378378 27.21621622],1
s6,1,0.0,26.88002,[47  6] ; [24 34],[33.9009009 19.0990991] ; [37.0990991 20.9009009],1
s8,1,0.0,25.642339,[31 23] ; [ 7 51],[18.32142857 35.67857143] ; [19.67857143 38.32142857],1
s5,1,2.8e-05,17.544852,[29 21] ; [11 47],[18.51851852 31.48148148] ; [21.48148148 36.51851852],1
p10,1,0.000421,12.435878,[44  7] ; [32 26],[35.55963303 15.44036697] ; [40.44036697 17.55963303],1
s4,1,0.001055,10.727969,[21 33] ; [ 7 51],[13.5 40.5] ; [14.5 43.5],0
p9,1,0.00149,10.090668,[45  6] ; [35 22],[37.77777778 13.22222222] ; [42.22222222 14.77777778],0
r2,1,0.020185,5.395848,[53  1] ; [50  8],[49.66071429  4.33928571] ; [53.33928571  4.66071429],0
s7,1,0.020865,5.338024,[22 26] ; [13 41],[16.47058824 31.52941176] ; [18.52941176 35.47058824],0
p4,1,0.048928,3.877819,[30 23] ; [22 36],[24.82882883 28.17117117] ; [27.17117117 30.82882883],0
v1,1,0.092785,2.825387,[27 24] ; [21 36],[22.66666667 28.33333333] ; [25.33333333 31.66666667],0
a6,1,0.104763,2.631501,[42 12] ; [37 21],[38.08928571 15.91071429] ; [40.91071429 17.08928571],0
p6,1,0.131079,2.279677,[16 37] ; [10 46],[12.64220183 40.35779817] ; [13.35779817 42.64220183],0
p2,1,0.138839,2.190776,[42 11] ; [38 19],[38.54545455 14.45454545] ; [41.45454545 15.54545455],0
n1,1,0.139358,2.185031,[ 9 13] ; [ 5 19],[ 6.69565217 15.30434783] ; [ 7.30434783 16.69565217],0
v4,1,0.164754,1.930037,[52  2] ; [51  6],[50.10810811  3.89189189] ; [52.89189189  4.10810811],0
p3,1,0.199358,1.647074,[24 29] ; [19 38],[20.71818182 32.28181818] ; [22.28181818 34.71818182],0
u1,1,0.231976,1.428705,[11 43] ; [ 7 51],[ 8.67857143 45.32142857] ; [ 9.32142857 48.67857143],0
p12,1,0.257841,1.28031,[ 3 49] ; [ 1 57],[ 1.89090909 50.10909091] ; [ 2.10909091 55.89090909],0
n2,1,0.286003,1.13834,[14  8] ; [11 12],[12.22222222  9.77777778] ; [12.77777778 10.22222222],0
a5,1,0.309347,1.033461,[41 13] ; [39 19],[38.57142857 15.42857143] ; [41.42857143 16.57142857],0
n5,1,0.383699,0.758817,[16 38] ; [13 45],[13.98214286 40.01785714] ; [15.01785714 42.98214286],0
u2,1,0.387556,0.746596,[12  4] ; [11  7],[10.82352941  5.17647059] ; [12.17647059  5.82352941],0
r4,1,0.417273,0.657982,[46  8] ; [46 12],[44.35714286  9.64285714] ; [47.64285714 10.35714286],0
b2,1,0.460347,0.54505,[13 16] ; [11 20],[11.6 17.4] ; [12.4 18.6],0
b3,1,0.460347,0.54505,[13 16] ; [11 20],[11.6 17.4] ; [12.4 18.6],0
p11,1,0.500626,0.45361,[35 19] ; [34 24],[33.26785714 20.73214286] ; [35.73214286 22.26785714],0
s1,1,0.516752,0.42037,[ 2 52] ; [ 1 57],[ 1.44642857 52.55357143] ; [ 1.55357143 56.44642857],0
a7,1,0.585717,0.297082,[45  9] ; [46 12],[43.875 10.125] ; [47.125 10.875],0
b1,1,0.597653,0.278551,[17 37] ; [21 37],[18.32142857 35.67857143] ; [19.67857143 38.32142857],0
r1,1,0.623577,0.240872,[39 14] ; [45 13],[40.10810811 12.89189189] ; [43.89189189 14.10810811],0
p1,1,0.623889,0.240439,[ 4 49] ; [ 3 54],[ 3.37272727 49.62727273] ; [ 3.62727273 53.37272727],0
n3,1,0.626269,0.237154,[14  8] ; [13 10],[13.2  8.8] ; [13.8  9.2],0
a2,1,0.664136,0.188538,[14 40] ; [13 45],[13.01785714 40.98214286] ; [13.98214286 44.01785714],0
p5,1,0.738835,0.111153,[ 2 50] ; [ 3 55],[ 2.36363636 49.63636364] ; [ 2.63636364 55.36363636],0
d3,1,0.81342,0.055704,[50  4] ; [53  5],[49.66071429  4.33928571] ; [53.33928571  4.66071429],0
n6,1,0.820415,0.051534,[34 19] ; [36 22],[33.42342342 19.57657658] ; [36.57657658 21.42342342],0
p7,1,0.858161,0.031939,[25 25] ; [28 30],[24.53703704 25.46296296] ; [28.46296296 29.53703704],0
a3,1,0.871644,0.026105,[38 16] ; [40 18],[37.60714286 16.39285714] ; [40.39285714 17.60714286],0
b5,1,0.885018,0.020912,[37 17] ; [39 19],[36.64285714 17.35714286] ; [39.35714286 18.64285714],0
b4,1,0.927391,0.008304,[34 20] ; [37 21],[34.23214286 19.76785714] ; [36.76785714 21.23214286],0
d5,1,0.941977,0.005298,[52  2] ; [56  2],[52.07142857  1.92857143] ; [55.92857143  2.07142857],0
d2,1,0.945276,0.004711,[32 22] ; [34 24],[31.82142857 22.17857143] ; [34.17857143 23.82142857],0
p8,1,0.949865,0.003953,[23 29] ; [26 32],[23.16363636 28.83636364] ; [25.83636364 32.16363636],0
a4,1,0.96749,0.001661,[24 30] ; [26 32],[24.10714286 29.89285714] ; [25.89285714 32.10714286],0
v2,1,0.975221,0.000965,[27 20] ; [32 24],[26.9223301 20.0776699] ; [32.0776699 23.9223301],0
v3,1,0.979856,0.000638,[14 36] ; [15 39],[13.94230769 36.05769231] ; [15.05769231 38.94230769],0
