Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,6e-06,20.418584,[25  4] ; [39 62],[14.27692308 14.72307692] ; [49.72307692 51.27692308],1
s7,1,6e-06,20.397705,[18  9] ; [20 75],[ 8.40983607 18.59016393] ; [29.59016393 65.40983607],1
s2,1,0.000137,14.536576,[19 10] ; [27 73],[10.34108527 18.65891473] ; [35.65891473 64.34108527],1
p10,1,0.003631,8.45958,[14 15] ; [21 79],[ 7.86821705 21.13178295] ; [27.13178295 72.86821705],0
s3,1,0.004656,8.008383,[19 10] ; [36 64],[12.36434109 16.63565891] ; [42.63565891 57.36434109],0
u2,1,0.006588,7.382052,[10  1] ; [14 18],[6.13953488 4.86046512] ; [17.86046512 14.13953488],0
u3,1,0.006633,7.369652,[10  1] ; [15 19],[6.11111111 4.88888889] ; [18.88888889 15.11111111],0
n5,1,0.013917,6.048696,[21  8] ; [47 54],[15.16923077 13.83076923] ; [52.83076923 48.16923077],0
r4,1,0.014169,6.01701,[26  3] ; [67 34],[20.74615385  8.25384615] ; [72.25384615 28.74615385],0
p2,1,0.022873,5.178104,[21  8] ; [49 52],[15.61538462 13.38461538] ; [54.38461538 46.61538462],0
b1,1,0.024644,5.048719,[22  7] ; [53 48],[16.73076923 12.26923077] ; [58.26923077 42.73076923],0
p6,1,0.028972,4.769254,[ 9 19] ; [14 85],[ 5.07086614 22.92913386] ; [17.92913386 81.07086614],0
n4,1,0.049242,3.867098,[23  6] ; [60 41],[18.51538462 10.48461538] ; [64.48461538 36.51538462],0
s5,1,0.058336,3.584069,[ 9 18] ; [17 84],[ 5.484375 21.515625] ; [20.515625 80.484375],0
p8,1,0.062449,3.471128,[14 15] ; [30 71],[ 9.81538462 19.18461538] ; [34.18461538 66.81538462],0
v4,1,0.068588,3.316499,[27  2] ; [79 22],[23.64615385  5.35384615] ; [82.35384615 18.64615385],0
r2,1,0.076035,3.14768,[28  1] ; [83 16],[25.1484375  3.8515625] ; [85.8515625 13.1484375],0
d5,1,0.083912,2.987454,[27  2] ; [80 21],[23.86923077  5.13076923] ; [83.13076923 17.86923077],0
p11,1,0.116671,2.461449,[18 11] ; [46 55],[14.27692308 14.72307692] ; [49.72307692 51.27692308],0
d1,1,0.145099,2.123028,[21  8] ; [58 43],[17.62307692 11.37692308] ; [61.37692308 39.62307692],0
p7,1,0.167592,1.90435,[15 13] ; [39 61],[11.8125 16.1875] ; [42.1875 57.8125],0
n6,1,0.167883,1.901744,[22  7] ; [62 38],[18.88372093 10.11627907] ; [65.11627907 34.88372093],0
u1,1,0.18503,1.756755,[ 7 22] ; [14 87],[ 4.68461538 24.31538462] ; [16.31538462 84.68461538],0
p4,1,0.208004,1.585263,[14 15] ; [35 64],[11.1015625 17.8984375] ; [37.8984375 61.1015625],0
v2,1,0.21802,1.517356,[16 12] ; [44 56],[13.125 14.875] ; [46.875 53.125],0
v3,1,0.314864,1.010161,[11 17] ; [29 70],[ 8.81889764 19.18110236] ; [31.18110236 67.81889764],0
a1,1,0.410198,0.678228,[ 3 26] ; [ 6 95],[ 2.00769231 26.99230769] ; [ 6.99230769 94.00769231],0
d2,1,0.441071,0.593494,[18 11] ; [54 46],[16.18604651 12.81395349] ; [55.81395349 44.18604651],0
r1,1,0.447474,0.577043,[23  6] ; [73 28],[21.41538462  7.58461538] ; [74.58461538 26.41538462],0
s4,1,0.513447,0.427036,[ 5 23] ; [13 87],[ 3.9375 24.0625] ; [14.0625 85.9375],0
b4,1,0.515046,0.423802,[20  9] ; [63 38],[18.51538462 10.48461538] ; [64.48461538 36.51538462],0
a8,1,0.521886,0.410165,[ 1 25] ; [ 7 88],[ 1.71900826 24.28099174] ; [ 6.28099174 88.71900826],0
a4,1,0.527379,0.399439,[10 19] ; [41 59],[11.46511628 17.53488372] ; [39.53488372 60.46511628],0
n2,1,0.550913,0.355683,[5 2] ; [22 15],[4.29545455 2.70454545] ; [22.70454545 14.29545455],0
b2,1,0.62133,0.244003,[ 6 15] ; [20 38],[ 6.91139241 14.08860759] ; [19.08860759 38.91139241],0
b3,1,0.62133,0.244003,[ 6 15] ; [20 38],[ 6.91139241 14.08860759] ; [19.08860759 38.91139241],0
v1,1,0.670253,0.181306,[11 18] ; [34 67],[10.03846154 18.96153846] ; [34.96153846 66.03846154],0
a3,1,0.670253,0.181306,[18 11] ; [67 34],[18.96153846 10.03846154] ; [66.03846154 34.96153846],0
n3,1,0.680215,0.169884,[3 4] ; [19 18],[3.5 3.5] ; [18.5 18.5],0
b5,1,0.690827,0.158192,[17 12] ; [55 46],[16.06153846 12.93846154] ; [55.93846154 45.06153846],0
a6,1,0.757368,0.095443,[19 10] ; [63 38],[18.29230769 10.70769231] ; [63.70769231 37.29230769],0
d3,1,0.790839,0.070342,[20  9] ; [67 34],[19.40769231  9.59230769] ; [67.59230769 33.40769231],0
s1,1,0.815453,0.054474,[ 2 26] ; [ 6 95],[ 1.73643411 26.26356589] ; [ 6.26356589 94.73643411],0
a5,1,0.821205,0.051074,[18 11] ; [65 36],[18.51538462 10.48461538] ; [64.48461538 36.51538462],0
p3,1,0.881447,0.022241,[10 19] ; [33 67],[ 9.66666667 19.33333333] ; [33.33333333 66.66666667],0
a7,1,0.890305,0.019022,[20  9] ; [71 30],[20.3  8.7] ; [70.7 30.3],0
p5,1,0.895476,0.01726,[ 1 28] ; [ 3 98],[ 0.89230769 28.10769231] ; [ 3.10769231 97.89230769],0
n1,1,0.965156,0.001908,[2 4] ; [12 25],[1.95348837 4.04651163] ; [12.04651163 24.95348837],0
a2,1,0.990438,0.000144,[ 6 23] ; [21 80],[ 6.02307692 22.97692308] ; [20.97692308 80.02307692],0
