Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,214.74566,[280 118] ; [ 81 337],[176.07598039 221.92401961] ; [184.92401961 233.07598039],1
s2,1,0.0,168.217498,[300 100] ; [122 291],[207.62607626 192.37392374] ; [214.37392374 198.62607626],1
s3,1,0.0,115.93351,[302  95] ; [158 252],[226.29491945 170.70508055] ; [233.70508055 176.29491945],1
s6,1,0.0,106.107795,[336  60] ; [208 201],[267.60745342 128.39254658] ; [276.39254658 132.60745342],1
s5,1,0.0,45.637542,[176 209] ; [ 92 310],[131.10546379 253.89453621] ; [136.89453621 265.10546379],1
a3,1,0.0,43.146537,[327  72] ; [255 162],[284.58088235 114.41911765] ; [297.41911765 119.58088235],1
p6,1,0.0,36.427528,[186 209] ; [109 301],[144.7515528 250.2484472] ; [150.2484472 259.7515528],1
n4,1,0.0,29.772791,[337  62] ; [285 133],[303.76744186  95.23255814] ; [318.23255814  99.76744186],1
p4,1,0.0,28.538359,[269 130] ; [202 211],[231.43965517 167.56034483] ; [239.56034483 173.43965517],1
p5,1,0.0,27.181338,[ 66 330] ; [ 22 394],[ 42.91625616 353.08374384] ; [ 45.08374384 370.91625616],1
u1,1,0.0,26.795103,[102 299] ; [ 48 371],[ 73.35365854 327.64634146] ; [ 76.64634146 342.35365854],1
n5,1,1e-06,23.878635,[327  72] ; [278 137],[296.55405405 102.44594595] ; [308.44594595 106.55405405],1
p3,1,1e-06,23.58348,[229 170] ; [168 248],[194.3595092 204.6404908] ; [202.6404908 213.3595092],1
d2,1,1.7e-05,18.451482,[225 174] ; [172 244],[194.3595092 204.6404908] ; [202.6404908 213.3595092],1
p9,1,2.5e-05,17.799902,[356  41] ; [324  87],[334.10891089  62.89108911] ; [345.89108911  65.10891089],1
p7,1,5.4e-05,16.292428,[272 115] ; [231 178],[244.54899497 142.45100503] ; [258.45100503 150.54899497],1
a5,1,5.5e-05,16.273932,[319  82] ; [281 138],[293.41463415 107.58536585] ; [306.58536585 112.41463415],1
v3,1,6.9e-05,15.831706,[180 206] ; [131 269],[152.7302799 233.2697201] ; [158.2697201 241.7302799],1
p10,1,0.00017,14.132005,[342  56] ; [311 101],[320.85679012  77.14320988] ; [332.14320988  79.85679012],1
a2,1,0.000285,13.165513,[118 283] ; [ 78 341],[ 95.84878049 305.15121951] ; [100.15121951 318.84878049],1
n6,1,0.000328,12.902538,[355  43] ; [334  83],[336.46871166  61.53128834] ; [352.53128834  64.46871166],1
d1,1,0.000429,12.400871,[261 140] ; [222 197],[236.19878049 164.80121951] ; [246.80121951 172.19878049],1
a4,1,0.000806,11.226703,[203 197] ; [163 254],[179.19216646 220.80783354] ; [186.80783354 230.19216646],1
u4,1,0.001839,9.704041,[ 16 385] ; [  3 416],[  9.29146341 391.70853659] ; [  9.70853659 409.29146341],0
a8,1,0.002716,8.989288,[ 62 297] ; [ 38 350],[ 48.05890228 310.94109772] ; [ 51.94109772 336.05890228],0
p8,1,0.004012,8.278461,[224 170] ; [192 219],[203.60745342 190.39254658] ; [212.39254658 198.60745342],0
n1,1,0.006094,7.522419,[44 42] ; [31 68],[34.86486486 51.13513514] ; [40.13513514 58.86486486],0
p12,1,0.006937,7.289151,[ 40 358] ; [ 21 394],[ 29.86223862 368.13776138] ; [ 31.13776138 383.86223862],0
s4,1,0.009078,6.807512,[ 83 316] ; [ 57 354],[ 68.96296296 330.03703704] ; [ 71.03703704 339.96296296],0
