Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.013911,6.049434,[ 9 12] ; [18 81],[ 4.725 16.275] ; [22.275 76.725],0
a7,1,0.030049,4.706464,[17  4] ; [56 45],[12.56557377  8.43442623] ; [60.43442623 40.56557377],0
d5,1,0.041897,4.139376,[15  6] ; [48 54],[10.75609756 10.24390244] ; [52.24390244 49.75609756],0
v3,1,0.047018,3.944728,[ 3 19] ; [34 62],[ 6.89830508 15.10169492] ; [30.10169492 65.89830508],0
s2,1,0.047856,3.915047,[13  9] ; [37 65],[ 8.87096774 13.12903226] ; [41.12903226 60.87096774],0
r4,1,0.061467,3.497359,[18  4] ; [62 40],[14.19354839  7.80645161] ; [65.80645161 36.19354839],0
d3,1,0.087036,2.92836,[11 10] ; [33 68],[ 7.57377049 13.42622951] ; [36.42622951 64.57377049],0
s3,1,0.10194,2.67492,[13  9] ; [40 60],[ 9.55737705 12.44262295] ; [43.44262295 56.55737705],0
s7,1,0.117505,2.450269,[10 11] ; [29 68],[ 6.94067797 14.05932203] ; [32.05932203 64.94067797],0
n1,1,0.122553,2.384389,[1 8] ; [13 21],[2.93023256 6.06976744] ; [11.06976744 22.93023256],0
n4,1,0.153112,2.040974,[10 12] ; [62 38],[12.98360656  9.01639344] ; [59.01639344 40.98360656],0
p2,1,0.16889,1.892767,[16  6] ; [58 44],[13.12903226  8.87096774] ; [60.87096774 41.12903226],0
p1,1,0.20359,1.61643,[ 3 19] ; [ 6 96],[ 1.59677419 20.40322581] ; [ 7.40322581 94.59677419],0
u1,1,0.228624,1.449402,[ 1 21] ; [  1 101],[ 0.35483871 21.64516129] ; [  1.64516129 100.35483871],0
s6,1,0.230463,1.438001,[13  8] ; [48 53],[10.5 10.5] ; [50.5 50.5],0
a8,1,0.245253,1.350143,[ 1 19] ; [14 82],[ 2.5862069 17.4137931] ; [12.4137931 83.5862069],0
v4,1,0.259838,1.269619,[19  3] ; [76 25],[16.99186992  5.00813008] ; [78.00813008 22.99186992],0
u3,1,0.39937,0.710223,[6 5] ; [22 32],[4.73846154 6.26153846] ; [23.26153846 30.73846154],0
n6,1,0.424785,0.63704,[15  7] ; [59 41],[13.3442623  8.6557377] ; [60.6557377 39.3442623],0
a4,1,0.436742,0.604828,[ 6 16] ; [20 81],[ 4.6504065 17.3495935] ; [21.3495935 79.6504065],0
r3,1,0.461712,0.54174,[17  4] ; [74 27],[15.66393443  5.33606557] ; [75.33606557 25.66393443],0
b2,1,0.486052,0.485255,[2 7] ; [18 35],[2.90322581 6.09677419] ; [17.09677419 35.90322581],0
b3,1,0.486052,0.485255,[2 7] ; [18 35],[2.90322581 6.09677419] ; [17.09677419 35.90322581],0
r2,1,0.501517,0.451725,[19  3] ; [81 20],[17.88617886  4.11382114] ; [82.11382114 18.88617886],0
p8,1,0.502386,0.449893,[ 4 17] ; [26 74],[ 5.20661157 15.79338843] ; [24.79338843 75.20661157],0
