Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.006818,7.320314,[23 53] ; [9 4],[27.3258427 48.6741573] ; [4.6741573 8.3258427],0
p11,1,0.014396,5.988896,[28 49] ; [10  4],[32.15384615 44.84615385] ; [5.84615385 8.15384615],0
p2,1,0.020135,5.400112,[32 44] ; [10  3],[35.86516854 40.13483146] ; [6.13483146 6.86516854],0
d2,1,0.028554,4.79433,[28 48] ; [9 4],[31.59550562 44.40449438] ; [5.40449438 7.59550562],0
p7,1,0.03391,4.49923,[14 59] ; [6 7],[16.97674419 56.02325581] ; [3.02325581 9.97674419],0
b4,1,0.052336,3.764987,[45 32] ; [12  2],[48.23076923 28.76923077] ; [8.76923077 5.23076923],0
s2,1,0.056179,3.646753,[15 62] ; [6 8],[17.76923077 59.23076923] ; [ 3.23076923 10.76923077],0
b3,1,0.067317,3.34727,[18 21] ; [ 2 10],[15.29411765 23.70588235] ; [4.70588235 7.29411765],0
b2,1,0.067317,3.34727,[18 21] ; [ 2 10],[15.29411765 23.70588235] ; [4.70588235 7.29411765],0
s6,1,0.070257,3.277015,[20 57] ; [7 7],[22.84615385 54.15384615] ; [4.15384615 9.84615385],0
s7,1,0.07924,3.080429,[15 57] ; [6 8],[17.58139535 54.41860465] ; [ 3.41860465 10.58139535],0
a4,1,0.09665,2.759975,[21 55] ; [7 7],[23.64444444 52.35555556] ; [4.35555556 9.64444444],0
r2,1,0.132182,2.266689,[43 31] ; [9 2],[45.27058824 28.72941176] ; [6.72941176 4.27058824],0
v3,1,0.143905,2.135701,[20 56] ; [ 1 12],[17.93258427 58.06741573] ; [3.06741573 9.93258427],0
v2,1,0.148692,2.085616,[22 51] ; [7 7],[24.33333333 48.66666667] ; [4.66666667 9.33333333],0
d5,1,0.240308,1.378788,[42 35] ; [10  4],[44. 33.] ; [8. 6.],0
a8,1,0.244196,1.356206,[ 5 69] ; [ 2 10],[ 6.02325581 67.97674419] ; [ 0.97674419 11.02325581],0
d1,1,0.245157,1.350693,[26 51] ; [7 7],[27.92307692 49.07692308] ; [5.07692308 8.92307692],0
r1,1,0.301563,1.067271,[22 54] ; [6 8],[23.64444444 52.35555556] ; [4.35555556 9.64444444],0
d4,1,0.309547,1.03261,[48 29] ; [10  3],[49.62222222 27.37777778] ; [8.37777778 4.62222222],0
n2,1,0.316723,1.002433,[21 22] ; [3 1],[21.95744681 21.04255319] ; [2.04255319 1.95744681],0
b1,1,0.347167,0.883787,[38 39] ; [5 9],[36.38461538 40.61538462] ; [6.61538462 7.38461538],0
n1,1,0.355403,0.854072,[12 31] ; [2 2],[12.80851064 30.19148936] ; [1.19148936 2.80851064],0
p8,1,0.397715,0.715225,[13 64] ; [ 1 12],[11.97777778 65.02222222] ; [ 2.02222222 10.97777778],0
b5,1,0.420358,0.649313,[42 35] ; [6 8],[40.61538462 36.38461538] ; [7.38461538 6.61538462],0
a1,1,0.467468,0.527954,[11 66] ; [ 1 13],[10.15384615 66.84615385] ; [ 1.84615385 12.15384615],0
s4,1,0.495628,0.464286,[11 66] ; [ 3 11],[11.84615385 65.15384615] ; [ 2.15384615 11.84615385],0
n5,1,0.523127,0.407725,[48 28] ; [7 6],[46.96629213 29.03370787] ; [8.03370787 4.96629213],0
p10,1,0.54259,0.37076,[34 42] ; [7 6],[35.01123596 40.98876404] ; [5.98876404 7.01123596],0
n3,1,0.550407,0.356589,[22 21] ; [1 2],[21.5 21.5] ; [1.5 1.5],0
r3,1,0.562603,0.335217,[37 38] ; [7 5],[37.93103448 37.06896552] ; [6.06896552 5.93103448],0
p1,1,0.596067,0.280969,[ 8 69] ; [ 2 11],[ 8.55555556 68.44444444] ; [ 1.44444444 11.55555556],0
p3,1,0.597311,0.279071,[ 9 66] ; [ 1 13],[ 8.42696629 66.57303371] ; [ 1.57303371 12.42696629],0
v4,1,0.600754,0.27386,[42 34] ; [7 4],[42.8045977 33.1954023] ; [6.1954023 4.8045977],0
v1,1,0.606825,0.264824,[24 50] ; [3 9],[23.23255814 50.76744186] ; [3.76744186 8.23255814],0
a6,1,0.654707,0.200018,[38 39] ; [6 8],[37.23076923 39.76923077] ; [6.76923077 7.23076923],0
s8,1,0.668095,0.183838,[ 8 69] ; [ 2 12],[ 8.46153846 68.53846154] ; [ 1.53846154 12.46153846],0
u3,1,0.72852,0.120475,[ 9 25] ; [2 4],[ 9.35 24.65] ; [1.65 4.35],0
a3,1,0.738328,0.111602,[43 33] ; [8 5],[43.5505618 32.4494382] ; [7.4494382 5.5505618],0
a5,1,0.753656,0.098485,[35 42] ; [7 7],[35.53846154 41.46153846] ; [6.46153846 7.53846154],0
n6,1,0.763851,0.090256,[37 38] ; [7 6],[37.5 37.5] ; [6.5 6.5],0
d3,1,0.785581,0.074013,[35 41] ; [7 7],[35.46666667 40.53333333] ; [6.53333333 7.46666667],0
n4,1,0.812294,0.056391,[46 30] ; [8 6],[45.6 30.4] ; [8.4 5.6],0
p9,1,0.88792,0.019863,[35 38] ; [7 7],[35.24137931 37.75862069] ; [6.75862069 7.24137931],0
u2,1,0.918507,0.010468,[14 19] ; [2 3],[13.89473684 19.10526316] ; [2.10526316 2.89473684],0
u1,1,0.928241,0.008111,[ 5 72] ; [ 1 13],[ 5.07692308 71.92307692] ; [ 0.92307692 13.07692308],0
a7,1,0.935392,0.006571,[40 36] ; [7 6],[40.13483146 35.86516854] ; [6.86516854 6.13483146],0
