Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,26.239567,[31 45] ; [118  39],[48.60085837 27.39914163] ; [100.39914163  56.60085837],1
d3,1,1e-06,23.941289,[38 38] ; [128  30],[53.91452991 22.08547009] ; [112.08547009  45.91452991],1
b5,1,3e-06,21.936649,[24 52] ; [102  57],[40.74893617 35.25106383] ; [85.25106383 73.74893617],1
u1,1,1.8e-05,18.416177,[ 5 71] ; [ 51 108],[18.1106383 57.8893617] ; [ 37.8893617 121.1106383],1
a2,1,2.4e-05,17.824778,[ 8 68] ; [ 59 100],[21.66808511 54.33191489] ; [ 45.33191489 113.66808511],1
b1,1,0.024157,5.083335,[40 36] ; [ 59 100],[32.01702128 43.98297872] ; [66.98297872 92.01702128],0
a5,1,0.024444,5.062817,[57 19] ; [138  21],[63.06382979 12.93617021] ; [131.93617021  27.06382979],0
p9,1,0.042598,4.11127,[64 11] ; [145  10],[68.15217391  6.84782609] ; [140.84782609  14.15217391],0
p1,1,0.0612,3.504567,[ 5 71] ; [ 24 134],[ 9.41880342 66.58119658] ; [ 19.58119658 138.41880342],0
s2,1,0.070822,3.263854,[49 27] ; [119  38],[54.79828326 21.20171674] ; [113.20171674  43.79828326],0
p10,1,0.073306,3.207403,[63 12] ; [145  13],[66.9527897  8.0472103] ; [141.0472103  16.9527897],0
d1,1,0.088549,2.900549,[44 32] ; [110  49],[49.80425532 26.19574468] ; [104.19574468  54.80425532],0
n6,1,0.120562,2.410004,[67  8] ; [148   8],[69.80519481  5.19480519] ; [145.19480519  10.80519481],0
b3,1,0.129865,2.294118,[26 24] ; [39 61],[21.66666667 28.33333333] ; [43.33333333 56.66666667],0
b2,1,0.129865,2.294118,[26 24] ; [39 61],[21.66666667 28.33333333] ; [43.33333333 56.66666667],0
s6,1,0.132324,2.265026,[59 13] ; [140  17],[62.56768559  9.43231441] ; [136.43231441  20.56768559],0
r2,1,0.134394,2.241002,[71  5] ; [153   4],[73.06437768  2.93562232] ; [150.93562232   6.06437768],0
r4,1,0.179433,1.802311,[70  6] ; [153   6],[72.11914894  3.88085106] ; [150.88085106   8.11914894],0
p12,1,0.19595,1.672307,[ 7 67] ; [ 25 134],[10.16309013 63.83690987] ; [ 21.83690987 137.16309013],0
v2,1,0.200199,1.64092,[41 34] ; [99 57],[45.45454545 29.54545455] ; [94.54545455 61.45454545],0
d4,1,0.21222,1.556216,[62 13] ; [140  18],[65.02145923  9.97854077] ; [136.97854077  21.02145923],0
n3,1,0.22729,1.457742,[10  5] ; [24  5],[11.59090909  3.40909091] ; [22.40909091  6.59090909],0
a8,1,0.253113,1.306037,[ 9 66] ; [ 25 114],[11.91588785 63.08411215] ; [ 22.08411215 116.91588785],0
a3,1,0.282464,1.155196,[58 18] ; [130  28],[61.05982906 14.94017094] ; [126.94017094  31.05982906],0
s7,1,0.304641,1.053765,[49 26] ; [108  42],[52.33333333 22.66666667] ; [104.66666667  45.33333333],0
p4,1,0.314731,1.010718,[50 25] ; [114  42],[53.24675325 21.75324675] ; [110.75324675  45.24675325],0
s4,1,0.35796,0.845037,[19 56] ; [ 31 124],[16.30434783 58.69565217] ; [ 33.69565217 121.30434783],0
r3,1,0.399278,0.710499,[70  6] ; [149   8],[71.43347639  4.56652361] ; [147.56652361   9.43347639],0
p7,1,0.41483,0.664915,[59 15] ; [116  39],[56.55021834 17.44978166] ; [118.44978166  36.55021834],0
n5,1,0.420442,0.649081,[71  4] ; [144  13],[69.50431034  5.49568966] ; [145.49568966  11.50431034],0
p11,1,0.425389,0.63538,[64 12] ; [127  32],[61.77021277 14.22978723] ; [129.22978723  29.77021277],0
p6,1,0.484177,0.48944,[35 39] ; [82 75],[37.48051948 36.51948052] ; [79.51948052 77.48051948],0
u3,1,0.494646,0.466405,[10  8] ; [19 10],[11.10638298  6.89361702] ; [17.89361702 11.10638298],0
n1,1,0.511552,0.43089,[7 8] ; [16 12],[8.02325581 6.97674419] ; [14.97674419 13.02325581],0
u2,1,0.56514,0.330882,[10  7] ; [14 14],[9.06666667 7.93333333] ; [14.93333333 13.06666667],0
b4,1,0.616431,0.250916,[48 28] ; [95 64],[46.24680851 29.75319149] ; [96.75319149 62.24680851],0
a4,1,0.619442,0.246653,[38 38] ; [85 74],[39.7787234 36.2212766] ; [83.2212766 75.7787234],0
p8,1,0.624185,0.240029,[44 30] ; [98 58],[45.68695652 28.31304348] ; [96.31304348 59.68695652],0
d5,1,0.674952,0.175864,[63 12] ; [136  22],[64.05579399 10.94420601] ; [134.94420601  23.05579399],0
p2,1,0.764353,0.089861,[65 10] ; [140  19],[65.70512821  9.29487179] ; [139.29487179  19.70512821],0
v4,1,0.764385,0.089837,[73  3] ; [152   5],[73.39055794  2.60944206] ; [151.60944206   5.39055794],0
n2,1,0.76717,0.087663,[13  2] ; [26  3],[13.29545455  1.70454545] ; [25.70454545  3.29545455],0
p5,1,0.769034,0.086224,[18 57] ; [ 41 118],[18.91025641 56.08974359] ; [ 40.08974359 118.91025641],0
a1,1,0.780793,0.077443,[ 5 71] ; [  9 150],[ 4.52765957 71.47234043] ; [  9.47234043 149.52765957],0
s8,1,0.802479,0.06257,[44 32] ; [93 63],[44.87931034 31.12068966] ; [92.12068966 63.87931034],0
