Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.588292,[234  81] ; [34 51],[211.05 103.95] ; [56.95 28.05],1
v4,1,0.0,29.973696,[299  18] ; [64 22],[285.53598015  31.46401985] ; [77.46401985  8.53598015],1
p10,1,0.0,27.01245,[238  76] ; [39 45],[218.53768844  95.46231156] ; [58.46231156 25.53768844],1
r3,1,0.0,26.476913,[293  22] ; [63 23],[279.65087282  35.34912718] ; [76.34912718  9.65087282],1
p11,1,1e-06,24.006927,[244  73] ; [43 43],[225.75434243  91.24565757] ; [61.24565757 24.75434243],1
r4,1,4e-06,21.504019,[270  47] ; [54 32],[254.85856079  62.14143921] ; [69.14143921 16.85856079],1
n4,1,0.000128,14.667917,[234  83] ; [45 41],[219.46153846  97.53846154] ; [59.53846154 26.46153846],1
p9,1,0.000142,14.469616,[243  68] ; [49 36],[229.32323232  81.67676768] ; [62.67676768 22.32323232],1
b1,1,0.000152,14.34455,[106 211] ; [48 38],[121.13647643 195.86352357] ; [32.86352357 53.13647643],1
r2,1,0.000189,13.939341,[287  25] ; [66 19],[277.42065491  34.57934509] ; [75.57934509  9.42065491],1
d4,1,0.000634,11.673948,[254  62] ; [54 32],[242.10945274  73.89054726] ; [65.89054726 20.10945274],1
p2,1,0.001318,10.316901,[245  72] ; [51 34],[233.41293532  83.58706468] ; [62.58706468 22.41293532],0
d1,1,0.004761,7.968243,[176 141] ; [33 53],[164.39950372 152.60049628] ; [44.60049628 41.39950372],0
p4,1,0.004769,7.965085,[166 150] ; [30 55],[154.45386534 161.54613466] ; [41.54613466 43.45386534],0
p7,1,0.007079,7.252928,[175 138] ; [34 52],[163.95238095 149.04761905] ; [45.04761905 40.95238095],0
s6,1,0.009189,6.785714,[136 177] ; [24 62],[125.51378446 187.48621554] ; [34.48621554 51.51378446],0
p6,1,0.009471,6.731724,[101 211] ; [15 69],[ 91.39393939 220.60606061] ; [24.60606061 59.39393939],0
d3,1,0.013461,6.107517,[213 103] ; [45 40],[203.3117207 112.6882793] ; [54.6882793 30.3117207],0
p3,1,0.014161,6.01792,[136 181] ; [24 61],[126.16915423 190.83084577] ; [33.83084577 51.16915423],0
u1,1,0.023201,5.153427,[ 48 269] ; [ 5 81],[ 41.6898263 275.3101737] ; [11.3101737 74.6898263],0
n2,1,0.024103,5.087181,[61 25] ; [15 16],[55.86324786 30.13675214] ; [20.13675214 10.86324786],0
a5,1,0.036782,4.360469,[222  95] ; [50 36],[213.95533499 103.04466501] ; [58.04466501 27.95533499],0
s8,1,0.049901,3.844791,[ 79 235] ; [13 73],[ 72.22 241.78] ; [19.78 66.22],0
s5,1,0.058034,3.592708,[ 61 250] ; [ 9 75],[ 55.11392405 255.88607595] ; [14.88607595 69.11392405],0
p8,1,0.067977,3.331212,[148 163] ; [31 54],[140.57828283 170.42171717] ; [38.42171717 46.57828283],0
r1,1,0.074402,3.183121,[233  83] ; [55 31],[226.3880597  89.6119403] ; [61.6119403 24.3880597],0
s7,1,0.076782,3.131744,[ 82 220] ; [14 66],[ 75.89528796 226.10471204] ; [20.10471204 59.89528796],0
s2,1,0.086439,2.939464,[ 48 265] ; [ 7 79],[ 43.14536341 269.85463659] ; [11.85463659 74.14536341],0
v3,1,0.105016,2.627661,[105 206] ; [20 62],[ 98.91857506 212.08142494] ; [26.08142494 55.91857506],0
v1,1,0.130131,2.290943,[153 161] ; [34 52],[146.795 167.205] ; [40.205 45.795],0
v2,1,0.140241,2.175318,[165 146] ; [36 46],[159.0610687 151.9389313] ; [41.9389313 40.0610687],0
s1,1,0.149255,2.079844,[  6 308] ; [ 4 82],[  7.85 306.15] ; [ 2.15 83.85],0
