Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00118,10.521638,[ 7 10] ; [10 85],[ 2.58035714 14.41964286] ; [14.41964286 80.58035714],0
s6,1,0.014106,6.02484,[10  7] ; [27 68],[ 5.61607143 11.38392857] ; [31.38392857 63.61607143],0
d2,1,0.016256,5.775016,[12  4] ; [40 54],[7.56363636 8.43636364] ; [44.43636364 49.56363636],0
s7,1,0.017899,5.606026,[8 9] ; [17 68],[ 4.16666667 12.83333333] ; [20.83333333 64.16666667],0
s3,1,0.026201,4.942699,[10  7] ; [29 65],[ 5.97297297 11.02702703] ; [33.02702703 60.97297297],0
p10,1,0.042646,4.109369,[ 7 10] ; [18 77],[ 3.79464286 13.20535714] ; [21.20535714 73.79464286],0
n2,1,0.046817,3.951941,[6 1] ; [18 22],[3.57446809 3.42553191] ; [20.42553191 19.57446809],0
n1,1,0.050629,3.820519,[5 2] ; [13 27],[2.68085106 4.31914894] ; [15.31914894 24.68085106],0
b3,1,0.133824,2.247578,[ 2 11] ; [19 32],[4.265625 8.734375] ; [16.734375 34.265625],0
b2,1,0.133824,2.247578,[ 2 11] ; [19 32],[4.265625 8.734375] ; [16.734375 34.265625],0
a7,1,0.138536,2.194149,[ 6 10] ; [54 40],[8.72727273 7.27272727] ; [51.27272727 42.72727273],0
s2,1,0.153431,2.037804,[ 7 10] ; [23 71],[ 4.59459459 12.40540541] ; [25.40540541 68.59459459],0
u1,1,0.171071,1.873534,[ 3 14] ; [ 7 88],[ 1.51785714 15.48214286] ; [ 8.48214286 86.51785714],0
n5,1,0.183748,1.767047,[12  5] ; [50 44],[9.4954955 7.5045045] ; [52.5045045 41.4954955],0
p1,1,0.207655,1.587699,[ 2 15] ; [ 4 90],[ 0.91891892 16.08108108] ; [ 5.08108108 88.91891892],0
n3,1,0.216269,1.528958,[5 2] ; [17 20],[3.5 3.5] ; [18.5 18.5],0
d5,1,0.224233,1.477073,[13  4] ; [58 37],[10.77678571  6.22321429] ; [60.22321429 34.77678571],0
n6,1,0.240984,1.374827,[12  5] ; [52 42],[9.8018018 7.1981982] ; [54.1981982 39.8018018],0
a5,1,0.24704,1.339967,[11  6] ; [47 48],[8.80357143 8.19642857] ; [49.19642857 45.80357143],0
v2,1,0.264072,1.247282,[8 9] ; [30 61],[ 5.98148148 11.01851852] ; [32.01851852 58.98148148],0
d1,1,0.28008,1.166704,[9 8] ; [37 58],[ 6.98214286 10.01785714] ; [39.01785714 55.98214286],0
d4,1,0.324529,0.970606,[13  3] ; [65 29],[11.34545455  4.65454545] ; [66.65454545 27.34545455],0
a3,1,0.390991,0.735858,[12  5] ; [56 38],[10.41441441  6.58558559] ; [57.58558559 36.41441441],0
a4,1,0.394286,0.725682,[8 9] ; [34 60],[ 6.43243243 10.56756757] ; [35.56756757 58.43243243],0
p6,1,0.402614,0.700505,[ 1 16] ; [12 80],[ 2.02752294 14.97247706] ; [10.97247706 81.02752294],0
p11,1,0.406847,0.687994,[9 8] ; [40 55],[7.4375 9.5625] ; [41.5625 53.4375],0
p2,1,0.406847,0.687994,[9 8] ; [40 55],[7.4375 9.5625] ; [41.5625 53.4375],0
b4,1,0.408394,0.683471,[12  5] ; [57 38],[10.47321429  6.52678571] ; [58.52678571 36.47321429],0
r2,1,0.455629,0.55661,[15  2] ; [75 18],[13.90909091  3.09090909] ; [76.09090909 16.90909091],0
d3,1,0.47758,0.504385,[ 7 10] ; [48 47],[8.34821429 8.65178571] ; [46.65178571 48.34821429],0
r1,1,0.49005,0.476416,[13  4] ; [64 30],[11.79279279  5.20720721] ; [65.20720721 28.79279279],0
a6,1,0.545118,0.366135,[11  6] ; [54 41],[9.86607143 7.13392857] ; [55.13392857 39.86607143],0
u3,1,0.559504,0.340564,[2 3] ; [21 18],[2.61363636 2.38636364] ; [20.38636364 18.61363636],0
