Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,26.449603,[31 52] ; [79 27],[48.30687831 34.69312169] ; [61.69312169 44.30687831],1
a4,1,0.0,25.263874,[ 8 76] ; [45 61],[23.43157895 60.56842105] ; [29.56842105 76.43157895],1
d2,1,0.000604,11.762831,[18 66] ; [48 58],[29.17894737 54.82105263] ; [36.82105263 69.17894737],1
a6,1,0.000724,11.426897,[40 44] ; [76 30],[51.28421053 32.71578947] ; [64.71578947 41.28421053],1
v1,1,0.001139,10.587415,[20 61] ; [50 54],[30.64864865 50.35135135] ; [39.35135135 64.64864865],0
v2,1,0.001143,10.579784,[25 55] ; [54 43],[35.70621469 44.29378531] ; [43.29378531 53.70621469],0
s6,1,0.002109,9.452148,[33 50] ; [66 40],[43.47619048 39.52380952] ; [55.52380952 50.47619048],0
d5,1,0.002994,8.811098,[49 35] ; [83 23],[58.35789474 25.64210526] ; [73.64210526 32.35789474],0
p7,1,0.003339,8.612241,[25 55] ; [55 49],[34.7826087 45.2173913] ; [45.2173913 58.7826087],0
d1,1,0.0072,7.22242,[28 56] ; [56 50],[37.13684211 46.86315789] ; [46.86315789 59.13684211],0
d4,1,0.007728,7.095434,[55 28] ; [88 18],[62.7989418 20.2010582] ; [80.2010582 25.7989418],0
p4,1,0.00798,7.038059,[22 61] ; [48 58],[30.74074074 52.25925926] ; [39.25925926 66.74074074],0
p8,1,0.01227,6.271473,[21 62] ; [45 60],[29.13829787 53.86170213] ; [36.86170213 68.13829787],0
r4,1,0.014498,5.976443,[56 28] ; [87 19],[63.22105263 20.77894737] ; [79.77894737 26.22105263],0
u1,1,0.019156,5.487239,[ 2 82] ; [12 94],[ 6.18947368 77.81052632] ; [ 7.81052632 98.18947368],0
p3,1,0.02202,5.244235,[16 68] ; [36 70],[22.98947368 61.01052632] ; [29.01052632 76.98947368],0
b2,1,0.038277,4.292667,[ 5 31] ; [18 36],[ 9.2 26.8] ; [13.8 40.2],0
b3,1,0.038277,4.292667,[ 5 31] ; [18 36],[ 9.2 26.8] ; [13.8 40.2],0
d3,1,0.048519,3.891924,[47 37] ; [74 32],[53.49473684 30.50526316] ; [67.50526316 38.49473684],0
r1,1,0.065207,3.399725,[51 33] ; [77 28],[56.88888889 27.11111111] ; [71.11111111 33.88888889],0
r3,1,0.086179,2.944333,[70 14] ; [97  9],[73.83157895 10.16842105] ; [93.16842105 12.83157895],0
p5,1,0.102319,2.669022,[ 1 82] ; [ 6 98],[ 3.10695187 79.89304813] ; [  3.89304813 100.10695187],0
p11,1,0.113428,2.505799,[46 38] ; [70 36],[51.28421053 32.71578947] ; [64.71578947 41.28421053],0
p10,1,0.117247,2.453715,[47 33] ; [74 32],[52.04301075 27.95698925] ; [68.95698925 37.04301075],0
s2,1,0.121296,2.400504,[26 58] ; [44 61],[31.11111111 52.88888889] ; [38.88888889 66.11111111],0
p9,1,0.136207,2.220294,[53 27] ; [80 25],[57.51351351 22.48648649] ; [75.48648649 29.51351351],0
p1,1,0.138519,2.194334,[ 5 78] ; [  2 103],[ 3.09042553 79.90957447] ; [  3.90957447 101.09042553],0
a8,1,0.149599,2.07634,[ 1 79] ; [ 5 91],[ 2.72727273 77.27272727] ; [ 3.27272727 92.72727273],0
n2,1,0.164466,1.932674,[17 14] ; [29 12],[19.80555556 11.19444444] ; [26.19444444 14.80555556],0
a7,1,0.166869,1.910853,[54 30] ; [78 28],[58.35789474 25.64210526] ; [73.64210526 32.35789474],0
s7,1,0.186554,1.744625,[17 62] ; [30 69],[20.85955056 58.14044944] ; [26.14044944 72.85955056],0
n1,1,0.228456,1.450446,[ 5 27] ; [11 29],[ 7.11111111 24.88888889] ; [ 8.88888889 31.11111111],0
b4,1,0.28307,1.152291,[54 30] ; [60 46],[50.4 33.6] ; [63.6 42.4],0
s8,1,0.302954,1.061144,[19 65] ; [31 75],[22.10526316 61.89473684] ; [27.89473684 78.10526316],0
s5,1,0.355204,0.85478,[18 64] ; [29 75],[20.72043011 61.27956989] ; [26.27956989 77.72043011],0
a1,1,0.434274,0.611366,[ 1 83] ; [  3 103],[ 1.76842105 82.23157895] ; [  2.23157895 103.76842105],0
u2,1,0.475224,0.509804,[27 24] ; [12 15],[25.5 25.5] ; [13.5 13.5],0
b1,1,0.478173,0.503027,[26 58] ; [38 68],[28.29473684 55.70526316] ; [35.70526316 70.29473684],0
s1,1,0.482678,0.492806,[ 4 80] ; [  3 103],[ 3.09473684 80.90526316] ; [  3.90526316 102.09473684],0
n5,1,0.514276,0.425357,[26 57] ; [38 68],[28.10582011 54.89417989] ; [35.89417989 70.10582011],0
v3,1,0.514393,0.425121,[19 59] ; [29 72],[20.91620112 57.08379888] ; [27.08379888 73.91620112],0
u3,1,0.514991,0.423913,[32 20] ; [14 12],[30.66666667 21.33333333] ; [15.33333333 10.66666667],0
r2,1,0.539299,0.37684,[71 13] ; [92 13],[72.44444444 11.55555556] ; [90.55555556 14.44444444],0
s4,1,0.544682,0.366931,[18 66] ; [19 87],[16.35789474 67.64210526] ; [20.64210526 85.35789474],0
v4,1,0.711817,0.136469,[72 10] ; [94 11],[72.79144385  9.20855615] ; [93.20855615 11.79144385],0
n6,1,0.775279,0.081497,[53 31] ; [69 37],[53.93684211 30.06315789] ; [68.06315789 37.93684211],0
s3,1,0.797447,0.065871,[38 46] ; [49 55],[38.87234043 45.12765957] ; [48.12765957 55.87234043],0
b5,1,0.851768,0.034918,[48 36] ; [62 44],[48.63157895 35.36842105] ; [61.36842105 44.63157895],0
