Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,26.234091,[100 161] ; [62 27],[120.80571429 140.19428571] ; [41.19428571 47.80571429],1
p7,1,2e-06,22.586275,[ 96 161] ; [58 29],[115.05232558 141.94767442] ; [38.94767442 48.05232558],1
s7,1,1.2e-05,19.197593,[102 152] ; [58 28],[119.52941176 134.47058824] ; [40.47058824 45.52941176],1
u1,1,0.000839,11.152814,[ 40 222] ; [28 61],[ 50.75783476 211.24216524] ; [17.24216524 71.75783476],1
s8,1,0.002302,9.291903,[ 96 166] ; [49 40],[108.23361823 153.76638177] ; [36.76638177 52.23361823],0
s2,1,0.005561,7.687471,[127 133] ; [58 30],[138.2183908 121.7816092] ; [46.7816092 41.2183908],0
p3,1,0.009469,6.73207,[ 86 175] ; [43 46],[ 96.19714286 164.80285714] ; [32.80285714 56.19714286],0
u2,1,0.011237,6.427461,[37 35] ; [18  4],[42.12765957 29.87234043] ; [12.87234043  9.12765957],0
a4,1,0.012486,6.240583,[113 149] ; [52 37],[123.16239316 138.83760684] ; [41.83760684 47.16239316],0
n4,1,0.013007,6.168225,[181  79] ; [74 15],[189.9713467  70.0286533] ; [65.0286533 23.9713467],0
d2,1,0.014955,5.921754,[116 144] ; [53 36],[125.9025788 134.0974212] ; [43.0974212 45.9025788],0
a2,1,0.017396,5.655981,[ 58 204] ; [31 58],[ 66.43304843 195.56695157] ; [22.56695157 66.43304843],0
n2,1,0.023678,5.118064,[61 16] ; [16 12],[56.46666667 20.53333333] ; [20.53333333  7.46666667],0
b2,1,0.023878,5.103458,[ 52 101] ; [30 29],[59.17924528 93.82075472] ; [22.82075472 36.17924528],0
b3,1,0.023878,5.103458,[ 52 101] ; [30 29],[59.17924528 93.82075472] ; [22.82075472 36.17924528],0
p2,1,0.037401,4.332062,[195  66] ; [76 13],[202.08857143  58.91142857] ; [68.91142857 20.08857143],0
p1,1,0.037578,4.324007,[ 11 251] ; [ 9 80],[ 14.92877493 247.07122507] ; [ 5.07122507 83.92877493],0
u3,1,0.040139,4.212004,[39 35] ; [17  5],[43.16666667 30.83333333] ; [12.83333333  9.16666667],0
s5,1,0.046153,3.975997,[ 69 183] ; [32 50],[ 76.20359281 175.79640719] ; [24.79640719 57.20359281],0
d5,1,0.047667,3.921684,[203  58] ; [77 11],[209.3982808  51.6017192] ; [70.6017192 17.3982808],0
v2,1,0.075232,3.165015,[127 121] ; [53 32],[134.05405405 113.94594595] ; [45.94594595 39.05405405],0
s6,1,0.101984,2.674236,[168  93] ; [65 23],[174.24928367  86.75071633] ; [58.75071633 29.24928367],0
d1,1,0.105529,2.619931,[139 123] ; [56 33],[145.55555556 116.44444444] ; [49.44444444 39.55555556],0
p11,1,0.113542,2.50421,[199  63] ; [60 29],[193.32763533  68.67236467] ; [65.67236467 23.32763533],0
r2,1,0.131505,2.274653,[237  21] ; [85  3],[240.10404624  17.89595376] ; [81.89595376  6.10404624],0
a8,1,0.145922,2.11437,[ 37 204] ; [ 7 72],[ 33.1375 207.8625] ; [10.8625 68.1375],0
v1,1,0.2204,1.501768,[116 134] ; [47 40],[120.91988131 129.08011869] ; [42.08011869 44.91988131],0
p12,1,0.22912,1.446315,[ 18 244] ; [ 3 86],[ 15.67521368 246.32478632] ; [ 5.32478632 83.67521368],0
a5,1,0.236384,1.402029,[183  79] ; [68 21],[187.35612536  74.64387464] ; [63.64387464 25.35612536],0
n6,1,0.253297,1.305028,[207  52] ; [76 13],[210.62356322  48.37643678] ; [72.37643678 16.62356322],0
