Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.264929,[12 23] ; [59  7],[24.6039604 10.3960396] ; [46.3960396 19.6039604],1
s3,1,2.3e-05,17.919665,[17 19] ; [57  9],[26.11764706  9.88235294] ; [47.88235294 18.11764706],1
s8,1,0.000111,14.937116,[11 27] ; [45 21],[20.46153846 17.53846154] ; [35.53846154 30.46153846],1
s5,1,0.002707,8.994888,[10 22] ; [39 22],[16.86021505 15.13978495] ; [32.13978495 28.86021505],0
a3,1,0.003637,8.456585,[21 17] ; [54 12],[27.40384615 10.59615385] ; [47.59615385 18.40384615],0
s6,1,0.013115,6.153554,[25 10] ; [58  6],[29.34343434  5.65656566] ; [53.65656566 10.34343434],0
p6,1,0.030752,4.666735,[11 27] ; [33 32],[16.23300971 21.76699029] ; [27.76699029 37.23300971],0
v3,1,0.036943,4.35303,[ 6 30] ; [24 42],[10.58823529 25.41176471] ; [19.41176471 46.58823529],0
u1,1,0.068493,3.318767,[ 5 33] ; [19 47],[ 8.76923077 29.23076923] ; [15.23076923 50.76923077],0
d2,1,0.075368,3.16207,[15 23] ; [38 28],[19.36538462 18.63461538] ; [33.63461538 32.36538462],0
p12,1,0.097424,2.747221,[ 1 37] ; [ 8 58],[ 3.28846154 34.71153846] ; [ 5.71153846 60.28846154],0
p7,1,0.111272,2.536066,[21 17] ; [46 19],[24.7184466 13.2815534] ; [42.2815534 22.7184466],0
d1,1,0.129416,2.299493,[19 19] ; [43 23],[22.65384615 15.34615385] ; [39.34615385 26.65384615],0
a2,1,0.135233,2.231382,[ 6 32] ; [19 47],[ 9.13461538 28.86538462] ; [15.86538462 50.13461538],0
a6,1,0.138726,2.19203,[21 17] ; [46 20],[24.48076923 13.51923077] ; [42.51923077 23.48076923],0
p9,1,0.165929,1.919344,[31  7] ; [60  6],[33.25  4.75] ; [57.75  8.25],0
n1,1,0.169202,1.89,[3 3] ; [ 3 12],[1.71428571 4.28571429] ; [ 4.28571429 10.71428571],0
p8,1,0.170228,1.88093,[17 20] ; [39 26],[20.31372549 16.68627451] ; [35.68627451 29.31372549],0
a7,1,0.177029,1.822393,[28 10] ; [40 26],[24.84615385 13.15384615] ; [43.15384615 22.84615385],0
a4,1,0.182713,1.775415,[15 23] ; [35 31],[18.26923077 19.73076923] ; [31.73076923 34.26923077],0
r2,1,0.207688,1.587472,[32  5] ; [61  4],[33.73529412  3.26470588] ; [59.26470588  5.73529412],0
r3,1,0.215115,1.536667,[33  5] ; [62  4],[34.71153846  3.28846154] ; [60.28846154  5.71153846],0
s1,1,0.216493,1.527466,[ 1 36] ; [ 6 60],[ 2.51456311 34.48543689] ; [ 4.48543689 61.51456311],0
p2,1,0.237852,1.393282,[28 10] ; [55 11],[30.32692308  7.67307692] ; [52.67307692 13.32692308],0
a5,1,0.239719,1.382243,[26 12] ; [52 14],[28.5  9.5] ; [49.5 16.5],0
u3,1,0.295694,1.093514,[8 9] ; [8 4],[9.37931034 7.62068966] ; [6.62068966 5.37931034],0
r1,1,0.328045,0.956598,[28 10] ; [54 12],[29.96153846  8.03846154] ; [52.03846154 13.96153846],0
d3,1,0.359538,0.839507,[25 13] ; [49 17],[27.03846154 10.96153846] ; [46.96153846 19.03846154],0
d4,1,0.374037,0.790209,[27 11] ; [52 14],[28.86538462  9.13461538] ; [50.13461538 15.86538462],0
p5,1,0.377489,0.778864,[ 3 35] ; [ 9 57],[ 4.38461538 33.61538462] ; [ 7.61538462 58.38461538],0
n5,1,0.390734,0.736658,[34  4] ; [55 11],[32.51923077  5.48076923] ; [56.48076923  9.51923077],0
b1,1,0.409152,0.681265,[13 25] ; [28 38],[14.98076923 23.01923077] ; [26.01923077 39.98076923],0
r4,1,0.441496,0.59239,[32  6] ; [59  7],[33.25  4.75] ; [57.75  8.25],0
p1,1,0.480553,0.497608,[ 2 36] ; [ 6 60],[ 2.92307692 35.07692308] ; [ 5.07692308 60.92307692],0
b5,1,0.492477,0.471109,[21 17] ; [41 25],[22.65384615 15.34615385] ; [39.34615385 26.65384615],0
n2,1,0.516937,0.42,[4 2] ; [12  3],[4.57142857 1.42857143] ; [11.42857143  3.57142857],0
p3,1,0.522023,0.409894,[20 18] ; [39 27],[21.55769231 16.44230769] ; [37.44230769 28.55769231],0
v4,1,0.579486,0.307067,[36  2] ; [63  2],[36.52427184  1.47572816] ; [62.47572816  2.52427184],0
v2,1,0.613457,0.255172,[19 18] ; [30 35],[17.7745098 19.2254902] ; [31.2254902 33.7745098],0
a1,1,0.625037,0.238852,[ 1 37] ; [ 3 63],[ 1.46153846 36.53846154] ; [ 2.53846154 63.46153846],0
d5,1,0.631625,0.229863,[29  9] ; [53 13],[29.96153846  8.03846154] ; [52.03846154 13.96153846],0
p11,1,0.631625,0.229863,[29  9] ; [53 13],[29.96153846  8.03846154] ; [52.03846154 13.96153846],0
u2,1,0.637947,0.221437,[ 7 10] ; [6 6],[7.62068966 9.37931034] ; [5.37931034 6.62068966],0
a8,1,0.652519,0.202739,[ 2 33] ; [ 5 56],[ 2.55208333 32.44791667] ; [ 4.44791667 56.55208333],0
p10,1,0.664148,0.188523,[31  7] ; [56 10],[31.78846154  6.21153846] ; [55.21153846 10.78846154],0
n6,1,0.694883,0.15385,[33  5] ; [59  7],[33.61538462  4.38461538] ; [58.38461538  7.61538462],0
p4,1,0.717214,0.131178,[24 14] ; [44 22],[24.84615385 13.15384615] ; [43.15384615 22.84615385],0
b4,1,0.740523,0.109668,[22 16] ; [36 30],[21.19230769 16.80769231] ; [36.80769231 29.19230769],0
n3,1,0.860503,0.030882,[5 1] ; [12  3],[4.85714286 1.14285714] ; [12.14285714  2.85714286],0
v1,1,0.912623,0.012041,[20 18] ; [34 32],[19.73076923 18.26923077] ; [34.26923077 31.73076923],0
b3,1,1.0,0.0,[ 4 16] ; [ 8 32],[ 4. 16.] ; [ 8. 32.],0
b2,1,1.0,0.0,[ 4 16] ; [ 8 32],[ 4. 16.] ; [ 8. 32.],0
