Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,33.872858,[36 26] ; [ 1 41],[22.05769231 39.94230769] ; [14.94230769 27.05769231],1
d4,1,3e-06,21.56682,[50 12] ; [15 27],[38.75 23.25] ; [26.25 15.75],1
d3,1,5e-06,20.874124,[41 20] ; [ 9 33],[29.61165049 31.38834951] ; [20.38834951 21.61165049],1
a5,1,1.1e-05,19.330261,[42 20] ; [10 32],[31. 31.] ; [21. 21.],1
a6,1,8.7e-05,15.389657,[42 20] ; [12 30],[32.19230769 29.80769231] ; [21.80769231 20.19230769],1
a4,1,0.000486,12.170221,[25 36] ; [ 4 38],[17.17475728 43.82524272] ; [11.82524272 30.17475728],1
u2,1,0.003723,8.41421,[13  8] ; [ 5 20],[ 8.2173913 12.7826087] ; [ 9.7826087 15.2173913],0
a7,1,0.004017,8.276216,[37 25] ; [13 29],[29.80769231 32.19230769] ; [20.19230769 21.80769231],0
d2,1,0.005923,7.573467,[31 30] ; [10 32],[24.2815534 36.7184466] ; [16.7184466 25.2815534],0
a3,1,0.006758,7.336137,[41 21] ; [16 25],[34.31067961 27.68932039] ; [22.68932039 18.31067961],0
v2,1,0.020788,5.344517,[27 34] ; [ 9 32],[21.52941176 39.47058824] ; [14.47058824 26.52941176],0
u3,1,0.027325,4.870141,[10 10] ; [ 5 21],[ 6.52173913 13.47826087] ; [ 8.47826087 17.52173913],0
p6,1,0.065013,3.404643,[16 42] ; [ 5 36],[12.3030303 45.6969697] ; [ 8.6969697 32.3030303],0
s7,1,0.0722,3.232275,[21 37] ; [ 8 33],[16.98989899 41.01010101] ; [12.01010101 28.98989899],0
p4,1,0.106665,2.602949,[27 34] ; [12 30],[23.09708738 37.90291262] ; [15.90291262 26.09708738],0
n3,1,0.112206,2.522879,[12 13] ; [13  5],[14.53488372 10.46511628] ; [10.46511628  7.53488372],0
v4,1,0.119678,2.421531,[42 19] ; [22 19],[38.2745098 22.7254902] ; [25.7254902 15.2745098],0
r2,1,0.126739,2.331997,[36 20] ; [20 21],[32.32989691 23.67010309] ; [23.67010309 17.32989691],0
s6,1,0.164921,1.928516,[26 36] ; [12 30],[22.65384615 39.34615385] ; [15.34615385 26.65384615],0
r3,1,0.17889,1.806824,[40 22] ; [21 20],[36.7184466 25.2815534] ; [24.2815534 16.7184466],0
p5,1,0.225628,1.468213,[ 5 56] ; [ 1 40],[ 3.58823529 57.41176471] ; [ 2.41176471 38.58823529],0
p3,1,0.226542,1.462439,[21 39] ; [10 32],[18.23529412 41.76470588] ; [12.76470588 29.23529412],0
s3,1,0.227597,1.455817,[25 36] ; [12 29],[22.12745098 38.87254902] ; [14.87254902 26.12745098],0
s2,1,0.244671,1.353481,[23 39] ; [11 31],[20.26923077 41.73076923] ; [13.73076923 28.26923077],0
s5,1,0.307931,1.039528,[10 49] ; [ 4 37],[ 8.26 50.74] ; [ 5.74 35.26],0
p11,1,0.329561,0.950621,[37 25] ; [21 21],[34.57692308 27.42307692] ; [23.42307692 18.57692308],0
p7,1,0.330899,0.945377,[22 38] ; [19 22],[24.35643564 35.64356436] ; [16.64356436 24.35643564],0
p1,1,0.344956,0.891926,[ 4 57] ; [ 5 37],[ 5.33009709 55.66990291] ; [ 3.66990291 38.33009709],0
v3,1,0.366308,0.81615,[13 48] ; [ 6 36],[11.25242718 49.74757282] ; [ 7.74757282 34.25242718],0
p8,1,0.381375,0.766266,[17 43] ; [15 26],[19.00990099 40.99009901] ; [12.99009901 28.00990099],0
