Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,93.677745,[ 34 124] ; [184  78],[82.00952381 75.99047619] ; [135.99047619 126.00952381],1
p6,1,0.0,43.543644,[ 30 126] ; [135 125],[61.875 94.125] ; [103.125 156.875],1
p8,1,0.0,38.59749,[ 54 103] ; [172  90],[84.68257757 72.31742243] ; [141.31742243 120.68257757],1
p5,1,1e-06,24.90482,[  4 153] ; [ 51 209],[ 20.70743405 136.29256595] ; [ 34.29256595 225.70743405],1
p7,1,1e-06,23.815297,[79 70] ; [198  61],[101.15931373  47.84068627] ; [175.84068627  83.15931373],1
p2,1,2e-06,22.498615,[117  41] ; [239  23],[133.92380952  24.07619048] ; [222.07619048  39.92380952],1
n6,1,3e-06,21.665012,[115  41] ; [237  24],[131.68345324  24.31654676] ; [220.31654676  40.68345324],1
n5,1,3.8e-05,16.965641,[104  52] ; [221  42],[121.00238663  34.99761337] ; [203.99761337  59.00238663],1
d1,1,5e-05,16.457502,[82 76] ; [188  75],[101.33016627  56.66983373] ; [168.66983373  94.33016627],1
d3,1,6.9e-05,15.829393,[96 61] ; [208  55],[113.63809524  43.36190476] ; [190.36190476  72.63809524],1
r4,1,9.8e-05,15.181256,[144  14] ; [260   3],[151.61995249   6.38004751] ; [252.38004751  10.61995249],1
d2,1,0.000718,11.443353,[67 90] ; [157 106],[83.73333333 73.26666667] ; [140.26666667 122.73333333],1
s2,1,0.001888,9.655262,[115  43] ; [224  39],[127.22565321  30.77434679] ; [211.77434679  51.22565321],0
p12,1,0.002031,9.521239,[  7 148] ; [ 37 225],[ 16.35491607 138.64508393] ; [ 27.64508393 234.35491607],0
a5,1,0.003392,8.583656,[106  52] ; [210  53],[118.59382423  39.40617577] ; [197.40617577  65.59382423],0
s7,1,0.005361,7.753374,[89 62] ; [181  69],[101.67082294  49.32917706] ; [168.32917706  81.67082294],0
s8,1,0.005618,7.66877,[79 79] ; [167  95],[92.54285714 65.45714286] ; [153.45714286 108.54285714],0
d5,1,0.00585,7.596011,[118  39] ; [225  37],[128.52267303  28.47732697] ; [214.47732697  47.52267303],0
p1,1,0.005871,7.589453,[  7 150] ; [ 33 228],[ 15.02392344 141.97607656] ; [ 24.97607656 236.02392344],0
s6,1,0.008256,6.977066,[123  32] ; [231  29],[132.21686747  22.78313253] ; [221.78313253  38.21686747],0
n4,1,0.011533,6.381263,[116  41] ; [221  42],[125.97380952  31.02619048] ; [211.02619048  51.97380952],0
u4,1,0.011942,6.319397,[  1 157] ; [ 14 249],[  5.62945368 152.37054632] ; [  9.37054632 253.62945368],0
a2,1,0.014578,5.966749,[ 32 126] ; [ 82 181],[ 42.78384798 115.21615202] ; [ 71.21615202 191.78384798],0
v3,1,0.020415,5.376022,[ 54 100] ; [117 133],[65.18316832 88.81683168] ; [105.81683168 144.18316832],0
p11,1,0.02104,5.323483,[114  44] ; [215  48],[123.47268409  34.52731591] ; [205.52731591  57.47268409],0
a4,1,0.021956,5.249283,[65 93] ; [138 124],[76.36666667 81.63333333] ; [126.63333333 135.36666667],0
p10,1,0.023077,5.162678,[121  35] ; [225  36],[129.43884892  26.56115108] ; [216.56115108  44.43884892],0
p9,1,0.023475,5.133032,[124  31] ; [231  31],[131.95443645  23.04556355] ; [223.04556355  38.95443645],0
s5,1,0.028134,4.819816,[53 98] ; [117 136],[63.53960396 87.46039604] ; [106.46039604 146.53960396],0
v4,1,0.032069,4.594789,[146   9] ; [258   5],[149.80861244   5.19138756] ; [254.19138756   8.80861244],0
a3,1,0.03693,4.353638,[110  47] ; [208  55],[118.87142857  38.12857143] ; [199.12857143  63.87142857],0
u1,1,0.046213,3.973823,[ 26 132] ; [ 65 198],[ 34.152019 123.847981] ; [ 56.847981 206.152019],0
r3,1,0.067429,3.344522,[149   7] ; [258   4],[151.89473684   4.10526316] ; [255.10526316   6.89473684],0
d4,1,0.082357,3.017755,[128  28] ; [231  31],[133.98086124  22.01913876] ; [225.01913876  36.98086124],0
v1,1,0.117278,2.453307,[76 77] ; [147 108],[83.625 69.375] ; [139.375 115.625],0
a1,1,0.235714,1.406047,[  5 153] ; [ 15 248],[  7.50593824 150.49406176] ; [ 12.49406176 250.50593824],0
a8,1,0.241975,1.369052,[ 27 120] ; [ 34 210],[ 22.93350384 124.06649616] ; [ 38.06649616 205.93350384],0
a7,1,0.246692,1.34194,[110  48] ; [196  66],[115.11428571  42.88571429] ; [190.88571429  71.11428571],0
n3,1,0.293191,1.104911,[33 15] ; [33  9],[35.2 12.8] ; [30.8 11.2],0
b5,1,0.394947,0.723657,[95 63] ; [147 116],[90.82185273 67.17814727] ; [151.17814727 111.82185273],0
s4,1,0.455897,0.555949,[ 31 125] ; [ 60 201],[ 34.04316547 121.95683453] ; [ 56.95683453 204.04316547],0
b4,1,0.581252,0.304214,[90 68] ; [157 106],[92.69833729 65.30166271] ; [154.30166271 108.69833729],0
b1,1,0.601415,0.272866,[62 96] ; [110 153],[64.55106888 93.44893112] ; [107.44893112 155.55106888],0
r2,1,0.766514,0.088172,[154   3] ; [258   4],[154.37708831   2.62291169] ; [257.62291169   4.37708831],0
s1,1,0.80621,0.060181,[  8 148] ; [ 12 249],[  7.48201439 148.51798561] ; [ 12.51798561 248.48201439],0
