Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,23.857091,[158 220] ; [61 25],[178.40948276 199.59051724] ; [40.59051724 45.40948276],1
s2,1,1.2e-05,19.089872,[ 89 289] ; [40 45],[105.3174946 272.6825054] ; [23.6825054 61.3174946],1
s3,1,2.2e-05,17.967136,[123 250] ; [49 36],[140.07860262 232.92139738] ; [31.92139738 53.07860262],1
p3,1,4.4e-05,16.686211,[121 259] ; [48 39],[137.51605996 242.48394004] ; [31.48394004 55.51605996],1
p6,1,7.4e-05,15.699846,[ 75 298] ; [35 52],[ 89.19565217 283.80434783] ; [20.80434783 66.19565217],1
d2,1,0.000103,15.080008,[136 242] ; [51 36],[152.01290323 225.98709677] ; [34.98709677 52.01290323],1
d1,1,0.000446,12.32861,[175 207] ; [58 29],[189.7782516 192.2217484] ; [43.2217484 43.7782516],1
p11,1,0.000461,12.266602,[268 114] ; [77 10],[281.0021322 100.9978678] ; [63.9978678 23.0021322],1
p4,1,0.000813,11.211045,[155 222] ; [53 34],[169. 208.] ; [39. 48.],1
r4,1,0.000898,11.026123,[302  80] ; [82  5],[312.76759062  69.23240938] ; [71.23240938 15.76759062],1
p8,1,0.00425,8.173826,[151 226] ; [49 37],[162.85097192 214.14902808] ; [37.14902808 48.85097192],0
p10,1,0.00585,7.596066,[250 126] ; [71 16],[260.6825054 115.3174946] ; [60.3174946 26.6825054],0
p7,1,0.012583,6.226766,[186 188] ; [55 30],[196.37037037 177.62962963] ; [44.62962963 40.37037037],0
r1,1,0.012646,6.217993,[262 117] ; [71 15],[271.41290323 107.58709677] ; [61.58709677 24.41290323],0
d5,1,0.012807,6.195574,[275 106] ; [74 13],[284.12179487  96.87820513] ; [64.87820513 22.12179487],0
a5,1,0.012968,6.173414,[231 151] ; [65 22],[241.09168443 140.90831557] ; [54.90831557 32.09168443],0
s5,1,0.015198,5.893334,[ 62 313] ; [23 59],[ 69.74835886 305.25164114] ; [15.25164114 66.74835886],0
p9,1,0.017411,5.654443,[268 107] ; [73 14],[276.78571429  98.21428571] ; [64.21428571 22.78571429],0
p2,1,0.017864,5.609409,[277 103] ; [74 13],[285.61027837  94.38972163] ; [65.38972163 21.61027837],0
r3,1,0.022627,5.196883,[335  44] ; [84  3],[340.77467811  38.22532189] ; [78.22532189  8.77467811],0
n4,1,0.042198,4.127233,[245 135] ; [66 21],[253.0620985 126.9379015] ; [57.9379015 29.0620985],0
p12,1,0.051219,3.801087,[ 13 367] ; [ 7 79],[ 16.30901288 363.69098712] ; [ 3.69098712 82.30901288],0
a8,1,0.055726,3.660218,[ 31 322] ; [13 69],[ 35.70574713 317.29425287] ; [ 8.29425287 73.70574713],0
v1,1,0.078232,3.101252,[159 216] ; [44 39],[166.21179039 208.78820961] ; [36.78820961 46.21179039],0
b2,1,0.116703,2.461023,[ 56 135] ; [23 34],[ 60.84274194 130.15725806] ; [18.15725806 38.84274194],0
b3,1,0.116703,2.461023,[ 56 135] ; [23 34],[ 60.84274194 130.15725806] ; [18.15725806 38.84274194],0
v3,1,0.120923,2.405319,[ 99 270] ; [29 53],[104.72727273 264.27272727] ; [23.27272727 58.72727273],0
u3,1,0.150842,2.063715,[75 85] ; [20 13],[78.75647668 81.24352332] ; [16.24352332 16.75647668],0
v4,1,0.276282,1.185288,[339  41] ; [81  6],[341.75588865  38.24411135] ; [78.24411135  8.75588865],0
b1,1,0.312905,1.018375,[136 246] ; [36 51],[140.09381663 241.90618337] ; [31.90618337 55.09381663],0
u1,1,0.366762,0.814606,[ 36 346] ; [11 76],[ 38.28144989 343.71855011] ; [ 8.71855011 78.28144989],0
n6,1,0.370351,0.802487,[284  96] ; [69 18],[287.23768737  92.76231263] ; [65.76231263 21.23768737],0
a2,1,0.383691,0.758844,[ 60 322] ; [17 70],[ 62.71641791 319.28358209] ; [14.28358209 72.71641791],0
u2,1,0.384999,0.754679,[74 86] ; [18 15],[76.26943005 83.73056995] ; [15.73056995 17.26943005],0
n3,1,0.397402,0.716172,[76 31] ; [11  7],[74.472 32.528] ; [12.528  5.472],0
b4,1,0.406826,0.688057,[223 159] ; [55 32],[226.43070362 155.56929638] ; [51.56929638 35.43070362],0
a4,1,0.413888,0.667606,[139 240] ; [36 51],[142.32832618 236.67167382] ; [32.67167382 54.32832618],0
a3,1,0.464287,0.53554,[219 160] ; [54 33],[222.03218884 156.96781116] ; [50.96781116 36.03218884],0
d4,1,0.49259,0.470864,[289  92] ; [69 18],[291.44871795  89.55128205] ; [66.55128205 20.44871795],0
v2,1,0.523538,0.406919,[174 189] ; [42 39],[176.59459459 186.40540541] ; [39.40540541 41.59459459],0
s1,1,0.543067,0.369884,[  9 366] ; [ 3 81],[  9.80392157 365.19607843] ; [ 2.19607843 81.80392157],0
b5,1,0.554126,0.349977,[237 145] ; [51 36],[234.57569296 147.42430704] ; [53.42430704 33.57569296],0
a7,1,0.604604,0.268108,[267 112] ; [63 23],[268.96774194 110.03225806] ; [61.03225806 24.96774194],0
r2,1,0.622974,0.241709,[338  37] ; [79  7],[339.20824295  35.79175705] ; [77.79175705  8.20824295],0
s4,1,0.637232,0.222381,[ 49 327] ; [13 74],[ 50.34989201 325.65010799] ; [11.65010799 75.34989201],0
a1,1,0.676352,0.174262,[ 17 365] ; [ 3 84],[ 16.28997868 365.71002132] ; [ 3.71002132 83.28997868],0
a6,1,0.705606,0.142706,[254 128] ; [56 31],[252.49466951 129.50533049] ; [57.50533049 29.49466951],0
u4,1,0.738914,0.111083,[  3 379] ; [ 1 86],[  3.25799574 378.74200426] ; [ 0.74200426 86.25799574],0
n5,1,0.797098,0.066103,[245 133] ; [57 29],[246.02586207 131.97413793] ; [55.97413793 30.02586207],0
p1,1,0.842844,0.039306,[ 24 356] ; [ 5 82],[ 23.59743041 356.40256959] ; [ 5.40256959 81.59743041],0
n2,1,0.883627,0.021425,[75 32] ; [13  6],[74.73015873 32.26984127] ; [13.26984127  5.73015873],0
n1,1,0.895719,0.01718,[34 73] ; [ 6 12],[34.24 72.76] ; [ 5.76 12.24],0
d3,1,0.955032,0.00318,[239 141] ; [55 32],[239.22912206 140.77087794] ; [54.77087794 32.22912206],0
