Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,51.427459,[21 57] ; [53  7],[41.82608696 36.17391304] ; [32.17391304 27.82608696],1
s7,1,0.0,27.564688,[19 54] ; [43 17],[34.03007519 38.96992481] ; [27.96992481 32.03007519],1
s6,1,2e-06,22.479362,[30 47] ; [49 13],[43.76258993 33.23741007] ; [35.23741007 26.76258993],1
d4,1,0.000182,14.006199,[25 53] ; [39 22],[35.91366906 42.08633094] ; [28.08633094 32.91366906],1
s5,1,0.000269,13.275935,[12 66] ; [26 34],[21.47826087 56.52173913] ; [16.52173913 43.47826087],1
s8,1,0.000487,12.165665,[16 62] ; [30 32],[25.62857143 52.37142857] ; [20.37142857 41.62857143],1
a7,1,0.00319,8.695613,[36 43] ; [43 18],[44.57857143 34.42142857] ; [34.42142857 26.57857143],0
p10,1,0.004497,8.071211,[50 26] ; [53  8],[57.13868613 18.86131387] ; [45.86131387 15.13868613],0
p2,1,0.005498,7.707867,[46 33] ; [49 12],[53.60714286 25.39285714] ; [41.39285714 19.60714286],0
u3,1,0.00631,7.459459,[16 30] ; [16  7],[21.33333333 24.66666667] ; [10.66666667 12.33333333],0
d3,1,0.009592,6.709209,[22 57] ; [30 31],[29.34285714 49.65714286] ; [22.65714286 38.34285714],0
p8,1,0.011042,6.458563,[32 44] ; [39 22],[39.38686131 36.61313869] ; [31.61313869 29.38686131],0
p7,1,0.012495,6.239251,[34 44] ; [39 21],[41.26086957 36.73913043] ; [31.73913043 28.26086957],0
a3,1,0.01383,6.059719,[33 44] ; [39 22],[40.17391304 36.82608696] ; [31.82608696 29.17391304],0
r4,1,0.01827,5.570082,[54 25] ; [53  9],[59.95035461 19.04964539] ; [47.04964539 14.95035461],0
v4,1,0.02,5.411898,[62 16] ; [57  4],[66.77697842 11.22302158] ; [52.22302158  8.77697842],0
p6,1,0.022387,5.215423,[19 59] ; [26 35],[25.25179856 52.74820144] ; [19.74820144 41.25179856],0
r3,1,0.024259,5.075988,[59 19] ; [56  6],[64.07142857 13.92857143] ; [50.92857143 11.07142857],0
v3,1,0.025835,4.967029,[20 58] ; [27 35],[26.18571429 51.81428571] ; [20.81428571 41.18571429],0
v1,1,0.026554,4.919606,[30 48] ; [35 26],[36.47482014 41.52517986] ; [28.52517986 32.47482014],0
r1,1,0.033759,4.506858,[45 34] ; [46 16],[50.9858156 28.0141844] ; [40.0141844 21.9858156],0
a8,1,0.038091,4.300961,[ 5 67] ; [11 47],[ 8.86153846 63.13846154] ; [ 7.13846154 50.86153846],0
p4,1,0.042571,4.112375,[30 48] ; [34 27],[35.91366906 42.08633094] ; [28.08633094 32.91366906],0
v2,1,0.043639,4.070473,[27 48] ; [32 28],[32.77777778 42.22222222] ; [26.22222222 33.77777778],0
p9,1,0.059187,3.560015,[53 23] ; [51 10],[57.69343066 18.30656934] ; [46.30656934 14.69343066],0
u2,1,0.066037,3.378882,[15 30] ; [13 10],[18.52941176 26.47058824] ; [ 9.47058824 13.52941176],0
d1,1,0.085359,2.959792,[ 3 76] ; [ 7 55],[ 5.60283688 73.39716312] ; [ 4.39716312 57.60283688],0
b5,1,0.087751,2.915155,[37 42] ; [38 24],[42.0212766 36.9787234] ; [32.9787234 29.0212766],0
n6,1,0.103906,2.64454,[60 19] ; [53  8],[63.76428571 15.23571429] ; [49.23571429 11.76428571],0
r2,1,0.132677,2.260904,[64 15] ; [55  6],[67.15 11.85] ; [51.85  9.15],0
a5,1,0.152539,2.046679,[37 42] ; [36 25],[41.19285714 37.80714286] ; [31.80714286 29.19285714],0
p11,1,0.17679,1.8244,[53 26] ; [48 14],[56.58865248 22.41134752] ; [44.41134752 17.58865248],0
s4,1,0.181589,1.784572,[11 68] ; [14 48],[14.0070922 64.9929078] ; [10.9929078 51.0070922],0
p3,1,0.238318,1.390519,[26 53] ; [26 35],[29.34285714 49.65714286] ; [22.65714286 38.34285714],0
n1,1,0.273381,1.199703,[14 12] ; [5 9],[12.35 13.65] ; [6.65 7.35],0
s1,1,0.286433,1.13631,[ 4 74] ; [ 6 55],[ 5.61151079 72.38848921] ; [ 4.38848921 56.61151079],0
b1,1,0.31113,1.025873,[34 45] ; [32 30],[36.9787234 42.0212766] ; [29.0212766 32.9787234],0
a4,1,0.347458,0.882719,[19 58] ; [11 50],[16.73913043 60.26086957] ; [13.26086957 47.73913043],0
n4,1,0.363601,0.825416,[60 19] ; [51 11],[62.19148936 16.80851064] ; [48.80851064 13.19148936],0
p1,1,0.507736,0.438729,[11 68] ; [11 50],[12.41428571 66.58571429] ; [ 9.58571429 51.41428571],0
p5,1,0.524608,0.404824,[10 68] ; [10 50],[11.30434783 66.69565217] ; [ 8.69565217 51.30434783],0
n2,1,0.574103,0.315865,[19  8] ; [11  3],[19.75609756  7.24390244] ; [10.24390244  3.75609756],0
a1,1,0.591587,0.287873,[ 4 75] ; [ 2 60],[ 3.36170213 75.63829787] ; [ 2.63829787 59.36170213],0
n3,1,0.607565,0.263736,[17  9] ; [8 6],[16.25  9.75] ; [8.75 5.25],0
p12,1,0.655176,0.199437,[ 6 72] ; [ 6 55],[ 6.73381295 71.26618705] ; [ 5.26618705 55.73381295],0
d2,1,0.716591,0.131782,[22 57] ; [19 43],[22.97163121 56.02836879] ; [18.02836879 43.97163121],0
b4,1,0.778143,0.079377,[44 35] ; [36 26],[44.82269504 34.17730496] ; [35.17730496 26.82269504],0
u4,1,0.862658,0.029926,[ 1 78] ; [ 1 61],[ 1.12056738 77.87943262] ; [ 0.87943262 61.12056738],0
a2,1,0.867863,0.02768,[ 7 72] ; [ 6 56],[ 7.28368794 71.71631206] ; [ 5.71631206 56.28368794],0
a6,1,0.884819,0.020985,[45 34] ; [34 27],[44.57857143 34.42142857] ; [34.42142857 26.57857143],0
u1,1,0.951408,0.003713,[ 4 75] ; [ 3 59],[ 3.92198582 75.07801418] ; [ 3.07801418 58.92198582],0
b2,1,0.963898,0.002049,[18 27] ; [17 25],[18.10344828 26.89655172] ; [16.89655172 25.10344828],0
b3,1,0.963898,0.002049,[18 27] ; [17 25],[18.10344828 26.89655172] ; [16.89655172 25.10344828],0
