Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,3e-06,21.553241,[54 12] ; [14 24],[43.15384615 22.84615385] ; [24.84615385 13.15384615],1
s6,1,3.3e-05,17.251532,[35 29] ; [ 5 33],[25.09803922 38.90196078] ; [14.90196078 23.09803922],1
r3,1,9.1e-05,15.307329,[54 12] ; [17 21],[45.05769231 20.94230769] ; [25.94230769 12.05769231],1
p11,1,0.000175,14.087367,[39 27] ; [ 8 30],[29.82692308 36.17307692] ; [17.17307692 20.82692308],1
v4,1,0.000773,11.303892,[55 11] ; [20 18],[47.59615385 18.40384615] ; [27.40384615 10.59615385],1
a1,1,0.002681,9.012698,[ 2 64] ; [ 8 30],[ 6.34615385 59.65384615] ; [ 3.65384615 34.34615385],0
s7,1,0.007205,7.221156,[23 38] ; [ 4 30],[17.33684211 43.66315789] ; [ 9.66315789 24.33684211],0
s8,1,0.008568,6.910686,[22 43] ; [ 4 34],[16.40776699 48.59223301] ; [ 9.59223301 28.40776699],0
n5,1,0.00896,6.830843,[49 17] ; [18 19],[42.93203883 23.06796117] ; [24.06796117 12.93203883],0
n2,1,0.012446,6.246193,[21  5] ; [ 8 10],[17.13636364  8.86363636] ; [11.86363636  6.13636364],0
s5,1,0.018821,5.518037,[15 47] ; [ 2 34],[10.75510204 51.24489796] ; [ 6.24489796 29.75510204],0
p4,1,0.036255,4.385055,[21 44] ; [ 5 32],[16.56862745 48.43137255] ; [ 9.43137255 27.56862745],0
n3,1,0.070469,3.272056,[18  7] ; [7 9],[15.24390244  9.75609756] ; [9.75609756 6.24390244],0
v3,1,0.087353,2.922489,[19 45] ; [ 5 30],[15.51515152 48.48484848] ; [ 8.48484848 26.51515152],0
u1,1,0.090404,2.867168,[11 55] ; [ 2 36],[ 8.25 57.75] ; [ 4.75 33.25],0
s2,1,0.093076,2.820357,[24 41] ; [ 8 30],[20.19417476 44.80582524] ; [11.80582524 26.19417476],0
p3,1,0.099771,2.709197,[20 46] ; [ 6 32],[16.5 49.5] ; [ 9.5 28.5],0
n4,1,0.114715,2.488038,[45 21] ; [20 18],[41.25 24.75] ; [23.75 14.25],0
p10,1,0.129112,2.303148,[30 34] ; [12 26],[26.35294118 37.64705882] ; [15.64705882 22.35294118],0
b5,1,0.129416,2.299493,[43 23] ; [19 19],[39.34615385 26.65384615] ; [22.65384615 15.34615385],0
p5,1,0.134551,2.239196,[ 7 56] ; [ 1 36],[ 5.04 57.96] ; [ 2.96 34.04],0
s4,1,0.142382,2.152025,[12 53] ; [ 3 35],[ 9.46601942 55.53398058] ; [ 5.53398058 32.46601942],0
s1,1,0.165929,1.919344,[ 6 60] ; [ 7 31],[ 8.25 57.75] ; [ 4.75 33.25],0
r1,1,0.173888,1.849097,[42 24] ; [19 19],[38.71153846 27.28846154] ; [22.28846154 15.71153846],0
v1,1,0.235583,1.406831,[22 41] ; [ 9 29],[19.33663366 43.66336634] ; [11.66336634 26.33663366],0
u2,1,0.260681,1.265138,[10 16] ; [9 7],[11.76190476 14.23809524] ; [7.23809524 8.76190476],0
a5,1,0.293148,1.105108,[40 26] ; [19 19],[37.44230769 28.55769231] ; [21.55769231 16.44230769],0
a4,1,0.327528,0.958647,[24 40] ; [18 20],[26.35294118 37.64705882] ; [15.64705882 22.35294118],0
p9,1,0.355635,0.85325,[32 30] ; [16 22],[29.76 32.24] ; [18.24 19.76],0
a8,1,0.366002,0.817193,[ 5 60] ; [ 5 33],[ 6.31067961 58.68932039] ; [ 3.68932039 34.31067961],0
