Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,50.175388,[20 91] ; [55 25],[43.58638743 67.41361257] ; [31.41361257 48.58638743],1
s2,1,0.0,40.583888,[26 84] ; [56 24],[47.47368421 62.52631579] ; [34.52631579 45.47368421],1
s6,1,0.0,34.246075,[42 68] ; [64 15],[61.69312169 48.30687831] ; [44.30687831 34.69312169],1
s3,1,0.0,34.164826,[38 73] ; [61 18],[57.83684211 53.16315789] ; [41.16315789 37.83684211],1
u1,1,0.001619,9.938211,[14 97] ; [25 55],[22.66492147 88.33507853] ; [16.33507853 63.66492147],0
n4,1,0.003997,8.285274,[70 41] ; [65 14],[78.86842105 32.13157895] ; [56.13157895 22.86842105],0
a8,1,0.012187,6.283519,[ 9 96] ; [15 53],[14.56647399 90.43352601] ; [ 9.43352601 58.56647399],0
a3,1,0.012337,6.261831,[82 29] ; [70  9],[88.8 22.2] ; [63.2 15.8],0
v3,1,0.012419,6.250072,[31 75] ; [36 40],[39.02197802 66.97802198] ; [27.97802198 48.02197802],0
n5,1,0.041568,4.152711,[65 45] ; [58 21],[71.58730159 38.41269841] ; [51.41269841 27.58730159],0
p6,1,0.043203,4.087435,[13 96] ; [18 60],[18.06951872 90.93048128] ; [12.93048128 65.06951872],0
n2,1,0.048056,3.908013,[23 18] ; [20  5],[26.71212121 14.28787879] ; [16.28787879  8.71212121],0
s5,1,0.051514,3.791481,[24 83] ; [27 49],[29.81967213 77.18032787] ; [21.18032787 54.81967213],0
v2,1,0.069335,3.298683,[54 52] ; [49 27],[59.98901099 46.01098901] ; [43.01098901 32.98901099],0
a4,1,0.078085,3.104316,[56 54] ; [51 29],[61.94736842 48.05263158] ; [45.05263158 34.94736842],0
s4,1,0.083022,3.004725,[10 99] ; [14 65],[13.91489362 95.08510638] ; [10.08510638 68.91489362],0
p9,1,0.096578,2.761166,[80 30] ; [64 13],[84.70588235 25.29411765] ; [59.29411765 17.70588235],0
p10,1,0.109375,2.563234,[77 34] ; [63 16],[81.78947368 29.21052632] ; [58.21052632 20.78947368],0
a2,1,0.115037,2.483624,[31 80] ; [31 49],[36.03141361 74.96858639] ; [25.96858639 54.03141361],0
a6,1,0.124479,2.360044,[89 22] ; [55 23],[84.57142857 26.42857143] ; [59.42857143 18.57142857],0
p3,1,0.134869,2.23555,[20 89] ; [22 58],[24.22222222 84.77777778] ; [17.77777778 62.22222222],0
n1,1,0.137948,2.200702,[13 26] ; [13 12],[15.84375 23.15625] ; [10.15625 14.84375],0
p5,1,0.209452,1.575208,[  2 108] ; [ 4 75],[  3.49206349 106.50793651] ; [ 2.50793651 76.49206349],0
b1,1,0.226285,1.464062,[35 76] ; [32 48],[38.93717277 72.06282723] ; [28.06282723 51.93717277],0
d3,1,0.228509,1.450118,[97 14] ; [64 15],[94.05789474 16.94210526] ; [66.94210526 12.05789474],0
p2,1,0.237498,1.395382,[79 31] ; [51 29],[75.26315789 34.73684211] ; [54.73684211 25.26315789],0
b2,1,0.299549,1.076202,[20 37] ; [25 31],[22.69911504 34.30088496] ; [22.30088496 33.69911504],0
b3,1,0.299549,1.076202,[20 37] ; [25 31],[22.69911504 34.30088496] ; [22.30088496 33.69911504],0
v1,1,0.344231,0.894611,[43 67] ; [35 41],[46.12903226 63.87096774] ; [31.87096774 44.12903226],0
a7,1,0.345531,0.889801,[85 25] ; [57 23],[82.21052632 27.78947368] ; [59.78947368 20.21052632],0
p7,1,0.372775,0.794392,[46 62] ; [36 37],[48.9281768 59.0718232] ; [33.0718232 39.9281768],0
r3,1,0.391058,0.735649,[101   9] ; [76  4],[102.47368421   7.52631579] ; [74.52631579  5.47368421],0
p12,1,0.391228,0.735121,[  4 106] ; [ 5 74],[  5.23809524 104.76190476] ; [ 3.76190476 75.23809524],0
b5,1,0.415096,0.664157,[77 34] ; [51 29],[74.38743455 36.61256545] ; [53.61256545 26.38743455],0
n6,1,0.419356,0.652118,[86 25] ; [65 14],[88.21578947 22.78421053] ; [62.78421053 16.21578947],0
d2,1,0.455733,0.556353,[76 33] ; [59 20],[78.2712766 30.7287234] ; [56.7287234 22.2712766],0
r2,1,0.472371,0.516425,[104   5] ; [76  2],[104.9197861   4.0802139] ; [75.0802139  2.9197861],0
v4,1,0.563895,0.333004,[100  11] ; [74  6],[101.12041885   9.87958115] ; [72.87958115  7.12041885],0
a1,1,0.634578,0.225903,[  4 107] ; [ 4 76],[  4.64921466 106.35078534] ; [ 3.35078534 76.64921466],0
p11,1,0.680012,0.170112,[76 35] ; [57 23],[77.29319372 33.70680628] ; [55.70680628 24.29319372],0
r1,1,0.713361,0.134943,[87 23] ; [65 15],[88. 22.] ; [64. 16.],0
p1,1,0.746565,0.10444,[  7 104] ; [ 6 74],[  7.55497382 103.44502618] ; [ 5.44502618 74.55497382],0
s1,1,0.760756,0.092713,[  2 106] ; [ 2 78],[  2.29787234 105.70212766] ; [ 1.70212766 78.29787234],0
