Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,55.393853,[55 83] ; [225  69],[89.44444444 48.55555556] ; [190.55555556 103.44444444],1
d3,1,0.0,52.689384,[55 83] ; [222  71],[88.69141531 49.30858469] ; [188.30858469 104.69141531],1
a2,1,1e-06,23.374063,[  8 130] ; [ 75 220],[ 26.45265589 111.54734411] ; [ 56.54734411 238.45265589],1
d4,1,2e-06,23.070337,[86 51] ; [246  48],[105.53132251  31.46867749] ; [226.46867749  67.53132251],1
r3,1,2e-06,23.056771,[108  30] ; [275  18],[122.63109049  15.36890951] ; [260.36890951  32.63109049],1
d5,1,5e-06,20.764342,[84 54] ; [239  55],[103.18055556  34.81944444] ; [219.81944444  74.18055556],1
r1,1,1.1e-05,19.368309,[78 60] ; [227  67],[97.43055556 40.56944444] ; [207.56944444  86.43055556],1
r4,1,3.6e-05,17.064792,[95 43] ; [253  42],[110.90993072  27.09006928] ; [237.09006928  57.90993072],1
b5,1,5.3e-05,16.332441,[58 80] ; [185 110],[77.44572748 60.55427252] ; [165.55427252 129.44572748],1
p10,1,0.000215,13.693138,[78 59] ; [218  74],[94.52680653 42.47319347] ; [201.47319347  90.52680653],1
v4,1,0.000242,13.473195,[111  26] ; [273  21],[122.06032483  14.93967517] ; [261.93967517  32.06032483],1
d1,1,0.000332,12.881975,[54 84] ; [170 125],[71.39030023 66.60969977] ; [152.60969977 142.39030023],1
r2,1,0.001814,9.729143,[112  24] ; [268  22],[121.31455399  14.68544601] ; [258.68544601  31.31455399],0
u1,1,0.001928,9.616658,[  8 130] ; [ 49 246],[ 18.16628176 119.83371824] ; [ 38.83371824 256.16628176],0
p9,1,0.00464,8.014682,[85 50] ; [221  69],[97.2 37.8] ; [208.8  81.2],0
p2,1,0.005283,7.780031,[88 50] ; [226  69],[100.073903  37.926097] ; [213.926097  81.073903],0
a3,1,0.007228,7.215522,[76 62] ; [201  93],[88.48611111 49.51388889] ; [188.51388889 105.48611111],0
s2,1,0.009101,6.802819,[45 91] ; [137 158],[57.42923434 78.57076566] ; [124.57076566 170.42923434],0
v2,1,0.00911,6.801057,[40 91] ; [125 159],[52.08433735 78.91566265] ; [112.91566265 171.08433735],0
u3,1,0.012431,6.248294,[22 40] ; [51 40],[29.58169935 32.41830065] ; [43.41830065 47.58169935],0
b1,1,0.031343,4.634052,[67 71] ; [111 184],[56.72979215 81.27020785] ; [121.27020785 173.72979215],0
n3,1,0.048165,3.904229,[31 23] ; [59 21],[36.26865672 17.73134328] ; [53.73134328 26.26865672],0
a5,1,0.06404,3.429546,[79 59] ; [196  99],[87.6443418 50.3556582] ; [187.3556582 107.6443418],0
s6,1,0.064822,3.409506,[65 71] ; [168 125],[73.86480186 62.13519814] ; [159.13519814 133.86480186],0
s3,1,0.157019,2.002702,[61 73] ; [155 138],[67.78454333 66.21545667] ; [148.21545667 144.78454333],0
u4,1,0.194326,1.684511,[  2 136] ; [  1 294],[  0.95612009 137.04387991] ; [  2.04387991 292.95612009],0
p11,1,0.208859,1.579316,[89 49] ; [208  87],[94.65588915 43.34411085] ; [202.34411085  92.65588915],0
p1,1,0.225996,1.465883,[ 10 128] ; [ 13 280],[  7.36426914 130.63573086] ; [ 15.63573086 277.36426914],0
p4,1,0.262756,1.254177,[56 79] ; [139 155],[61.36363636 73.63636364] ; [133.63636364 160.36363636],0
v3,1,0.305336,1.050743,[ 29 103] ; [ 77 212],[33.23515439 98.76484561] ; [ 72.76484561 216.23515439],0
b4,1,0.328872,0.953335,[75 63] ; [175 120],[79.67667436 58.32332564] ; [170.32332564 124.67667436],0
a8,1,0.339045,0.914038,[ 11 118] ; [ 32 242],[ 13.76426799 115.23573201] ; [ 29.23573201 244.76426799],0
n5,1,0.353876,0.859508,[92 45] ; [182 109],[87.70560748 49.29439252] ; [186.29439252 104.70560748],0
s1,1,0.408356,0.683583,[  7 130] ; [ 10 281],[  5.44158879 131.55841121] ; [ 11.55841121 279.44158879],0
p8,1,0.451941,0.56578,[52 85] ; [122 170],[55.56643357 81.43356643] ; [118.43356643 173.56643357],0
n6,1,0.453247,0.562518,[102  36] ; [227  67],[105.09722222  32.90277778] ; [223.90277778  70.09722222],0
p7,1,0.484151,0.4895,[68 68] ; [155 134],[71.36 64.64] ; [151.64 137.36],0
a4,1,0.537712,0.379798,[51 86] ; [119 176],[53.91203704 83.08796296] ; [116.08796296 178.91203704],0
s5,1,0.537956,0.379342,[34 98] ; [ 66 221],[ 31.50357995 100.49642005] ; [ 68.49642005 218.50357995],0
p6,1,0.54712,0.362502,[37 99] ; [ 72 222],[ 34.4744186 101.5255814] ; [ 74.5255814 219.4744186],0
s8,1,0.66098,0.192336,[42 96] ; [ 96 199],[43.98152425 94.01847575] ; [ 94.01847575 200.98152425],0
b2,1,0.700094,0.148374,[26 56] ; [ 46 111],[24.70292887 57.29707113] ; [ 47.29707113 109.70292887],0
b3,1,0.700094,0.148374,[26 56] ; [ 46 111],[24.70292887 57.29707113] ; [ 47.29707113 109.70292887],0
s4,1,0.703484,0.144873,[ 29 108] ; [ 57 234],[ 27.52803738 109.47196262] ; [ 58.47196262 232.52803738],0
n1,1,0.804874,0.061031,[18 38] ; [27 52],[18.66666667 37.33333333] ; [26.33333333 52.66666667],0
p12,1,0.885523,0.020728,[  6 131] ; [ 12 282],[  5.72157773 131.27842227] ; [ 12.27842227 281.72157773],0
a1,1,0.891797,0.018504,[  6 132] ; [ 12 283],[  5.73672055 132.26327945] ; [ 12.26327945 282.73672055],0
n2,1,0.918465,0.010479,[38 19] ; [54 26],[38.27737226 18.72262774] ; [53.72262774 26.27737226],0
d2,1,0.940503,0.005571,[61 75] ; [133 161],[61.35813953 74.64186047] ; [132.64186047 161.35813953],0
s7,1,0.962401,0.002222,[50 79] ; [109 174],[49.78398058 79.21601942] ; [109.21601942 173.78398058],0
u2,1,0.974168,0.001049,[31 30] ; [47 45],[31.09803922 29.90196078] ; [46.90196078 45.09803922],0
p3,1,0.978484,0.000727,[49 89] ; [104 190],[48.875 89.125] ; [104.125 189.875],0
n4,1,0.985286,0.00034,[94 44] ; [200  94],[93.91666667 44.08333333] ; [200.08333333  93.91666667],0
