Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.813012,[223  86] ; [24 45],[201.91269841 107.08730159] ; [45.08730159 23.91269841],1
n4,1,1e-06,24.510379,[238  72] ; [33 37],[221.07894737  88.92105263] ; [49.92105263 20.07894737],1
s5,1,0.000274,13.241508,[101 201] ; [ 7 58],[ 88.8719346 213.1280654] ; [19.1280654 45.8719346],1
p10,1,0.000505,12.09647,[240  67] ; [40 29],[228.61702128  78.38297872] ; [51.38297872 17.61702128],1
p11,1,0.000687,11.523695,[243  68] ; [41 29],[231.82152231  79.17847769] ; [52.17847769 17.82152231],1
p9,1,0.0007,11.490289,[250  54] ; [44 25],[239.61394102  64.38605898] ; [54.38605898 14.61394102],1
s7,1,0.004495,8.07204,[139 160] ; [17 46],[128.85082873 170.14917127] ; [27.14917127 35.85082873],0
s6,1,0.006164,7.501808,[201 103] ; [34 36],[191.01604278 112.98395722] ; [43.98395722 26.01604278],0
p6,1,0.011605,6.370172,[101 207] ; [12 57],[ 92.31830239 215.68169761] ; [20.68169761 48.31830239],0
u3,1,0.015973,5.805848,[49 48] ; [20  6],[54.41463415 42.58536585] ; [14.58536585 11.41463415],0
s8,1,0.041148,4.169919,[120 190] ; [18 52],[112.57894737 197.42105263] ; [25.42105263 44.57894737],0
s2,1,0.043675,4.069085,[147 162] ; [24 46],[139.41688654 169.58311346] ; [31.58311346 38.41688654],0
b3,1,0.063898,3.433205,[ 55 115] ; [ 7 33],[ 50.19047619 119.80952381] ; [11.80952381 28.19047619],0
b2,1,0.063898,3.433205,[ 55 115] ; [ 7 33],[ 50.19047619 119.80952381] ; [11.80952381 28.19047619],0
p2,1,0.067405,3.345098,[248  62] ; [49 21],[242.28947368  67.71052632] ; [54.71052632 15.28947368],0
u2,1,0.074329,3.18474,[49 47] ; [19  8],[53.07317073 42.92682927] ; [14.92682927 12.07317073],0
p5,1,0.087865,2.91306,[ 28 282] ; [ 2 67],[ 24.53825858 285.46174142] ; [ 5.46174142 63.53825858],0
b1,1,0.14068,2.170511,[117 194] ; [33 37],[122.44094488 188.55905512] ; [27.55905512 42.44094488],0
s1,1,0.173125,1.855673,[ 11 296] ; [ 5 64],[ 13.06382979 293.93617021] ; [ 2.93617021 66.06382979],0
p7,1,0.197275,1.662436,[186 120] ; [35 32],[181.30294906 124.69705094] ; [39.69705094 27.30294906],0
a6,1,0.215254,1.535736,[210 100] ; [52 17],[214.30079156  95.69920844] ; [47.69920844 21.30079156],0
a1,1,0.232296,1.426745,[ 14 297] ; [ 1 69],[ 12.24409449 298.75590551] ; [ 2.75590551 67.24409449],0
a3,1,0.24059,1.377135,[213  97] ; [43 27],[208.84210526 101.15789474] ; [47.15789474 22.84210526],0
d1,1,0.284308,1.146382,[173 138] ; [34 36],[168.96850394 142.03149606] ; [38.03149606 31.96850394],0
p8,1,0.305625,1.049486,[145 161] ; [28 41],[141.168 164.832] ; [31.832 37.168],0
r2,1,0.320937,0.985125,[299  10] ; [66  4],[297.58575198  11.41424802] ; [67.41424802  2.58575198],0
d2,1,0.325862,0.965275,[146 164] ; [28 41],[142.32189974 167.67810026] ; [31.67810026 37.32189974],0
u1,1,0.328008,0.956747,[ 50 261] ; [ 8 62],[ 47.34383202 263.65616798] ; [10.65616798 59.34383202],0
p3,1,0.341189,0.905959,[134 175] ; [26 44],[130.44854881 178.55145119] ; [29.55145119 40.44854881],0
a2,1,0.380817,0.768062,[ 68 243] ; [12 58],[ 65.30183727 245.69816273] ; [14.69816273 55.30183727],0
a8,1,0.399457,0.709961,[ 37 251] ; [ 6 60],[ 34.98305085 253.01694915] ; [ 8.01694915 57.98305085],0
a5,1,0.409886,0.679133,[215  95] ; [45 25],[212.10526316  97.89473684] ; [47.89473684 22.10526316],0
d5,1,0.420341,0.649361,[243  67] ; [51 18],[240.47493404  69.52506596] ; [53.52506596 15.47493404],0
u4,1,0.501728,0.45128,[  2 309] ; [ 1 69],[  2.4488189 308.5511811] ; [ 0.5511811 69.4488189],0
